,Unnamed: 0_level_0_Minute,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Squad,Unnamed: 3_level_0_xG,Unnamed: 4_level_0_PSxG,Unnamed: 5_level_0_Outcome,Unnamed: 6_level_0_Distance,Unnamed: 7_level_0_Body Part,Unnamed: 8_level_0_Notes,SCA 1_Player,SCA 1_Event,SCA 2_Player,SCA 2_Event
13,58,Jarrod Bowen,West Ham,0.07,0.12,Saved,14.0,Left Foot,,Angelo Ogbonna,Pass (Live),,
14,59,Dejan Kulusevski,Tottenham,0.04,0.08,Saved,24.0,Left Foot,,Emerson,Pass (Live),Eric Dier,Pass (Live)
15,70,Clément Lenglet,Tottenham,0.02,,Blocked,33.0,Left Foot,,Son Heung-min,Pass (Live),Oliver Skipp,Pass (Live)
16,71,Dejan Kulusevski,Tottenham,0.04,,Blocked,15.0,Left Foot,,Son Heung-min,Pass (Live),Cristian Romero,Pass (Live)
17,71,Pierre Højbjerg,Tottenham,0.04,,Blocked,29.0,Right Foot,,Dejan Kulusevski,Shot,,
18,72,Son Heung-min,Tottenham,0.5,0.47,Goal,16.0,Right Foot,,Harry Kane,Pass (Live),,
19,75,Saïd Benrahma,West Ham,0.11,,Off Target,21.0,Right Foot,Free kick,Jarrod Bowen,Fouled,Tomáš Souček,Pass (Live)
20,77,Ben Davies,Tottenham,0.03,,Off Target,17.0,Left Foot,,Dejan Kulusevski,Pass (Live),,
21,79,Saïd Benrahma,West Ham,0.1,,Off Target,12.0,Right Foot,,Jarrod Bowen,Pass (Live),Jarrod Bowen,Take-On
22,87,Danny Ings,West Ham,0.06,,Blocked,15.0,Right Foot,,,,,
0,20,Pablo Sarabia,Wolves,0.17,0.04,Saved,13.0,Left Foot,Deflected,Nélson Semedo,Pass (Live),Raúl Jiménez,Pass (Live)
1,22,Kenny Tete,Fulham,0.02,,Blocked,30.0,Right Foot,,Harrison Reed,Pass (Live),João Palhinha,Pass (Live)
2,23,Pablo Sarabia,Wolves,0.17,0.31,Goal,11.0,Right Foot,,Raúl Jiménez,Pass (Live),Matheus Nunes,Pass (Live)
3,34,Matheus Cunha,Wolves,0.01,,Off Target,49.0,Right Foot,,Pablo Sarabia,Pass (Live),,
4,35,João Palhinha,Fulham,0.02,,Blocked,30.0,Right Foot,,Andreas Pereira,Pass (Live),Willian,Pass (Live)
5,37,Carlos Vinícius,Fulham,0.06,0.28,Saved,11.0,Head,,Bobby Reid,Pass (Live),Bobby Reid,Take-On
6,40,Rúben Neves,Wolves,0.08,,Off Target,11.0,Head,,Matheus Nunes,Pass (Live),Hugo Bueno,Pass (Live)
7,43,Kenny Tete,Fulham,0.05,,Off Target,18.0,Right Foot,,Bobby Reid,Pass (Live),,
8,45+3,Andreas Pereira,Fulham,0.04,0.23,Saved,32.0,Right Foot,Free kick,Willian,Fouled,Andreas Pereira,Pass (Live)
9,,,,,,,,,,,,,
10,47,João Palhinha,Fulham,0.02,0.02,Saved,27.0,Right Foot,,Willian,Pass (Live),Kenny Tete,Pass (Live)
11,49,Max Kilman,Wolves,0.18,,Off Target,9.0,Head,,Rúben Neves,Pass (Dead),Matheus Cunha,Fouled
12,52,Raúl Jiménez,Wolves,0.11,,Off Target,11.0,Head,,Pablo Sarabia,Pass (Live),Rúben Neves,Pass (Live)
13,55,Saša Lukić,Fulham,0.03,,Blocked,29.0,Right Foot,,Willian,Pass (Live),Andreas Pereira,Pass (Live)
14,62,Mario Lemina,Wolves,0.02,,Off Target,30.0,Right Foot,,Matheus Nunes,Pass (Live),Pablo Sarabia,Pass (Live)
15,64,Manor Solomon,Fulham,0.03,0.36,Goal,24.0,Right Foot,,Antonee Robinson,Pass (Live),Saša Lukić,Interception
16,67,Craig Dawson,Wolves,0.05,,Blocked,12.0,Head,,Rúben Neves,Pass (Dead),Raúl Jiménez,Fouled
17,72,Andreas Pereira,Fulham,0.01,,Off Target,34.0,Right Foot,,Manor Solomon,Pass (Live),Saša Lukić,Pass (Live)
18,90+4,Carlos Vinícius,Fulham,0.19,0.55,Saved,8.0,Head,,Kenny Tete,Pass (Live),Harry Wilson,Pass (Live)
0,1.0,Martin Ødegaard,Arsenal,0.03,,Off Target,19.0,Left Foot,Volley,Granit Xhaka,Pass (Live),Jorginho,Pass (Live)
1,7.0,Bukayo Saka,Arsenal,0.06,,Blocked,17.0,Left Foot,,Martin Ødegaard,Pass (Live),Oleksandr Zinchenko,Pass (Live)
2,12.0,Leandro Trossard,Arsenal,0.1,,Blocked,15.0,Left Foot,,Oleksandr Zinchenko,Pass (Live),Granit Xhaka,Pass (Live)
3,18.0,Bukayo Saka,Arsenal,0.05,,Off Target,25.0,Left Foot,,Leandro Trossard,Pass (Live),Ben White,Pass (Live)
4,20.0,Leandro Trossard,Arsenal,0.04,,Blocked,22.0,Right Foot,,Martin Ødegaard,Pass (Live),Bukayo Saka,Pass (Dead)
5,32.0,Martin Ødegaard,Arsenal,0.05,,Blocked,22.0,Left Foot,,Bukayo Saka,Pass (Live),Ben White,Pass (Live)
6,43.0,Gabriel Martinelli,Arsenal,0.06,,Off Target,12.0,Left Foot,,Martin Ødegaard,Pass (Live),Bukayo Saka,Pass (Live)
7,,,,,,,,,,,,,
8,46.0,Gabriel Martinelli,Arsenal,0.15,0.84,Goal,13.0,Right Foot,,Leandro Trossard,Pass (Live),Gabriel Magalhães,Pass (Live)
9,58.0,Oleksandr Zinchenko,Arsenal,0.06,0.41,Saved,22.0,Left Foot,,Bukayo Saka,Pass (Live),Martin Ødegaard,Pass (Live)
10,60.0,Martin Ødegaard,Arsenal,0.07,,Blocked,27.0,Left Foot,"Free kick, Deflected",Leandro Trossard,Fouled,Oleksandr Zinchenko,Pass (Live)
11,72.0,Kiernan Dewsbury-Hall,Leicester City,0.02,,Off Target,29.0,Left Foot,,Wilfred Ndidi,Pass (Live),,
0,6,John McGinn,Aston Villa,0.02,,Off Target,28.0,Left Foot,,Ollie Watkins,Pass (Live),Jacob Ramsey,Pass (Live)
1,8,Alex Iwobi,Everton,0.18,0.15,Saved,9.0,Left Foot,Deflected,Dwight McNeil,Pass (Live),Neal Maupay,Pass (Live)
2,10,Ollie Watkins,Aston Villa,0.48,0.88,Saved,10.0,Right Foot,,Boubacar Kamara,Pass (Live),Douglas Luiz,Pass (Live)
3,15,Lucas Digne,Aston Villa,0.08,,Off Target,25.0,Left Foot,Free kick,Leon Bailey,Fouled,John McGinn,Pass (Live)
4,27,James Tarkowski,Everton,0.05,,Off Target,11.0,Other,,Alex Iwobi,Pass (Dead),Dwight McNeil,Pass (Live)
5,29,Neal Maupay,Everton,0.13,,Off Target,7.0,Head,,Alex Iwobi,Pass (Dead),Abdoulaye Doucouré,Pass (Live)
6,34,Amadou Onana,Everton,0.15,0.23,Saved,8.0,Head,,Vitaliy Mykolenko,Pass (Live),Dwight McNeil,Pass (Live)
7,38,Abdoulaye Doucouré,Everton,0.08,,Off Target,11.0,Head,,Dwight McNeil,Pass (Live),Vitaliy Mykolenko,Pass (Live)
8,45,Neal Maupay,Everton,0.14,0.09,Saved,16.0,Right Foot,,Dwight McNeil,Pass (Live),Alex Iwobi,Pass (Live)
9,45+3,Dwight McNeil,Everton,0.05,,Blocked,23.0,Left Foot,Free kick,Amadou Onana,Fouled,Jordan Pickford,Pass (Dead)
10,,,,,,,,,,,,,
11,54,Alex Iwobi,Everton,0.1,,Off Target,15.0,Right Foot,,Idrissa Gana Gueye,Fouled,Neal Maupay,Pass (Live)
12,54,Neal Maupay,Everton,0.29,,Blocked,4.0,Head,,Alex Iwobi,Shot,,
13,55,Dwight McNeil,Everton,0.09,,Blocked,13.0,Left Foot,,Dwight McNeil,Take-On,Abdoulaye Doucouré,Pass (Live)
14,59,Ollie Watkins,Aston Villa,0.25,0.74,Saved,9.0,Head,,Lucas Digne,Pass (Live),Jacob Ramsey,Pass (Live)
15,63,Ollie Watkins (pen),Aston Villa,0.79,0.95,Goal,13.0,Right Foot,,John McGinn,Fouled,Emi Buendía,Pass (Live)
16,65,Abdoulaye Doucouré,Everton,0.07,,Off Target,10.0,Right Foot,Volley,Vitaliy Mykolenko,Pass (Live),Dwight McNeil,Pass (Live)
17,71,Demarai Gray,Everton,0.07,,Blocked,14.0,Right Foot,,Neal Maupay,Pass (Live),Amadou Onana,Pass (Live)
18,74,Ollie Watkins,Aston Villa,0.01,0.19,Saved,31.0,Right Foot,,,,,
19,77,Ellis Simms,Everton,0.16,,Off Target,11.0,Right Foot,Volley,Abdoulaye Doucouré,Pass (Live),Abdoulaye Doucouré,Take-On
20,79,Douglas Luiz,Aston Villa,0.03,,Off Target,26.0,Right Foot,,Emi Buendía,Pass (Live),Jacob Ramsey,Pass (Live)
21,81,Emi Buendía,Aston Villa,0.23,0.78,Goal,11.0,Left Foot,,Emi Buendía,Take-On,John McGinn,Pass (Live)
22,85,James Tarkowski,Everton,0.1,,Off Target,7.0,Head,,Dwight McNeil,Pass (Dead),Séamus Coleman,Take-On
23,90,Demarai Gray,Everton,0.03,0.12,Saved,32.0,Right Foot,Free kick,,Fouled,,
24,90+1,Jacob Ramsey,Aston Villa,0.05,,Off Target,25.0,Right Foot,,Emi Buendía,Pass (Live),Álex Moreno,Pass (Live)
0,5,Kamaldeen Sulemana,Southampton,0.03,,Off Target,19.0,Left Foot,Volley,Mohamed Elyounoussi,Pass (Live),Paul Onuachu,Pass (Live)
1,8,Wilfried Gnonto,Leeds United,0.03,,Blocked,23.0,Right Foot,,Brenden Aaronson,Pass (Live),Brenden Aaronson,Take-On
2,15,Stuart Armstrong,Southampton,0.02,,Blocked,24.0,Left Foot,,Mohamed Elyounoussi,Pass (Live),,
3,19,Luke Ayling,Leeds United,0.07,,Off Target,12.0,Right Foot,,Wilfried Gnonto,Pass (Live),Junior Firpo,Pass (Live)
4,20,Stuart Armstrong,Southampton,0.05,,Off Target,15.0,Right Foot,,James Ward-Prowse,Pass (Live),Kamaldeen Sulemana,Pass (Live)
5,22,Brenden Aaronson,Leeds United,0.09,,Off Target,21.0,Right Foot,,Weston McKennie,Pass (Live),Tyler Adams,Pass (Live)
6,25,Brenden Aaronson,Leeds United,0.08,,Blocked,10.0,Head,,Patrick Bamford,Pass (Live),Junior Firpo,Pass (Live)
7,35,Patrick Bamford,Leeds United,0.08,0.06,Saved,12.0,Right Foot,Volley,Junior Firpo,Pass (Live),Tyler Adams,Pass (Live)
8,36,Jack Harrison,Leeds United,0.05,,Off Target,25.0,Left Foot,,Brenden Aaronson,Pass (Live),Luke Ayling,Pass (Live)
9,39,Paul Onuachu,Southampton,0.05,0.34,Saved,29.0,Right Foot,,Kamaldeen Sulemana,Pass (Live),Kamaldeen Sulemana,Take-On
10,44,Weston McKennie,Leeds United,0.07,,Off Target,17.0,Right Foot,Volley,Wilfried Gnonto,Pass (Dead),,
11,,,,,,,,,,,,,
12,47,Patrick Bamford,Leeds United,0.04,0.02,Saved,18.0,Left Foot,,Maximilian Wöber,Pass (Live),Illan Meslier,Pass (Live)
13,56,Paul Onuachu,Southampton,0.03,,Blocked,12.0,Right Foot,Volley,Kamaldeen Sulemana,Pass (Live),James Ward-Prowse,Pass (Live)
14,58,Wilfried Gnonto,Leeds United,0.03,,Blocked,23.0,Right Foot,,Weston McKennie,Pass (Live),Robin Koch,Pass (Dead)
15,66,James Ward-Prowse,Southampton,0.04,0.07,Saved,30.0,Right Foot,,Mohamed Elyounoussi,Pass (Live),Ibrahima Diallo,Pass (Live)
16,68,Theo Walcott,Southampton,0.04,,Blocked,13.0,Right Foot,,Ibrahima Diallo,Pass (Live),Roméo Lavia,Pass (Live)
17,72,Crysencio Summerville,Leeds United,0.15,,Blocked,13.0,Left Foot,,Weston McKennie,Pass (Live),Jack Harrison,Pass (Live)
18,77,Junior Firpo,Leeds United,0.07,0.03,Goal,11.0,Right Foot,,Jack Harrison,Pass (Live),Crysencio Summerville,Pass (Live)
19,81,Maximilian Wöber,Leeds United,0.03,0.07,Saved,10.0,Head,,Jack Harrison,Pass (Dead),Jack Harrison,Pass (Live)
20,89,Marc Roca,Leeds United,0.03,,Off Target,22.0,Left Foot,,,,,
21,90,Armel Bella Kotchap,Southampton,0.12,,Off Target,9.0,Head,,James Ward-Prowse,Pass (Dead),Sekou Mara,Take-On
22,90+5,Crysencio Summerville,Leeds United,0.08,,Off Target,11.0,Right Foot,,Georginio Rutter,Pass (Live),Weston McKennie,Pass (Live)
0,6,Angelo Ogbonna,West Ham,0.04,,Off Target,17.0,Left Foot,,Nayef Aguerd,Pass (Live),Jarrod Bowen,Pass (Live)
1,8,Jarrod Bowen,West Ham,0.05,,Blocked,13.0,Left Foot,,Tomáš Souček,Pass (Live),Lucas Paquetá,Pass (Live)
2,11,Lucas Paquetá,West Ham,0.03,,Off Target,14.0,Right Foot,,Vladimír Coufal,Pass (Live),Declan Rice,Pass (Live)
3,12,Jarrod Bowen,West Ham,0.04,,Blocked,13.0,Left Foot,,Jarrod Bowen,Take-On,Declan Rice,Pass (Live)
4,12,Lucas Paquetá,West Ham,0.03,,Blocked,24.0,Left Foot,,Jarrod Bowen,Shot,,
5,13,Felipe,Nott'ham Forest,0.04,0.09,Saved,13.0,Head,,Jonjo Shelvey,Pass (Dead),Neco Williams,Fouled
6,22,Morgan Gibbs-White,Nott'ham Forest,0.07,0.02,Saved,22.0,Right Foot,,Brennan Johnson,Pass (Live),Keylor Navas,Pass (Live)
7,23,Danny Ings,West Ham,0.36,,Off Target,6.0,Head,,Vladimír Coufal,Pass (Live),Jarrod Bowen,Pass (Live)
8,28,Saïd Benrahma,West Ham,0.04,0.11,Saved,17.0,Right Foot,,Lucas Paquetá,Pass (Live),Saïd Benrahma,Pass (Live)
9,31,Jarrod Bowen,West Ham,0.03,,Blocked,23.0,Left Foot,,Vladimír Coufal,Pass (Live),Declan Rice,Pass (Live)
10,39,Jarrod Bowen,West Ham,0.09,,Off Target,9.0,Other,,Declan Rice,Pass (Dead),Lucas Paquetá,Pass (Live)
11,,,,,,,,,,,,,
12,47,Tomáš Souček,West Ham,0.11,,Off Target,5.0,Head,,Aaron Cresswell,Pass (Dead),Lucas Paquetá,Pass (Live)
13,51,Neco Williams,Nott'ham Forest,0.02,,Off Target,29.0,Left Foot,,Neco Williams,Take-On,Brennan Johnson,Pass (Live)
14,55,Jarrod Bowen,West Ham,0.04,,Woodwork,23.0,Right Foot,,Saïd Benrahma,Pass (Live),Lucas Paquetá,Pass (Live)
15,56,Lucas Paquetá,West Ham,0.08,,Off Target,21.0,Left Foot,,Jarrod Bowen,Pass (Live),Lucas Paquetá,Pass (Live)
16,60,Brennan Johnson,Nott'ham Forest,0.05,,Off Target,17.0,Left Foot,,Morgan Gibbs-White,Pass (Live),Chris Wood,Pass (Live)
17,62,Renan Lodi,Nott'ham Forest,0.05,,Blocked,24.0,Left Foot,,Jonjo Shelvey,Pass (Live),Remo Freuler,Pass (Live)
18,63,Morgan Gibbs-White,Nott'ham Forest,0.02,,Blocked,27.0,Right Foot,,Renan Lodi,Pass (Live),Jack Colback,Pass (Live)
19,71,Danny Ings,West Ham,0.53,0.78,Goal,9.0,Right Foot,,Jarrod Bowen,Pass (Live),Danny Ings,Pass (Live)
20,73,Danny Ings,West Ham,0.85,0.92,Goal,3.0,Right Foot,Deflected,Saïd Benrahma,Pass (Live),Saïd Benrahma,Take-On
21,75,André Ayew,Nott'ham Forest,0.15,,Off Target,4.0,Head,,Morgan Gibbs-White,Pass (Live),Remo Freuler,Pass (Live)
22,78,Declan Rice,West Ham,0.04,0.6,Goal,22.0,Right Foot,,Saïd Benrahma,Pass (Live),Declan Rice,Pass (Live)
23,85,Michail Antonio,West Ham,0.29,0.67,Goal,5.0,Head,,Pablo Fornals,Pass (Live),Pablo Fornals,Take-On
24,87,Jarrod Bowen,West Ham,0.06,,Blocked,17.0,Left Foot,,Declan Rice,Pass (Live),,
25,89,Ben Johnson,West Ham,0.03,,Off Target,26.0,Left Foot,,Declan Rice,Pass (Live),Pablo Fornals,Pass (Live)
26,90+4,Harry Toffolo,Nott'ham Forest,0.04,0.04,Saved,15.0,Left Foot,,Jesse Lingard,Take-On,Morgan Gibbs-White,Pass (Live)
0,1,Jack Grealish,Manchester City,0.03,,Blocked,13.0,Right Foot,,Julián Álvarez,Pass (Live),Erling Haaland,Pass (Live)
1,7,Rodri,Manchester City,0.02,,Off Target,33.0,Right Foot,,Phil Foden,Pass (Live),İlkay Gündoğan,Pass (Live)
2,11,Phil Foden,Manchester City,0.06,,Blocked,18.0,Left Foot,,Rico Lewis,Pass (Live),Rodri,Pass (Live)
3,15,Erling Haaland,Manchester City,0.16,,Blocked,10.0,Right Foot,,İlkay Gündoğan,Pass (Live),Julián Álvarez,Pass (Live)
4,15,Julián Álvarez,Manchester City,0.53,0.99,Goal,2.0,Right Foot,,Erling Haaland,Shot,,
5,21,Erling Haaland,Manchester City,0.04,,Blocked,13.0,Left Foot,,Julián Álvarez,Pass (Live),Rúben Dias,Pass (Live)
6,21,Rúben Dias,Manchester City,0.07,,Off Target,10.0,Head,,Phil Foden,Pass (Dead),Erling Haaland,Shot
7,26,Hamed Junior Traorè,Bournemouth,0.13,,Blocked,12.0,Left Foot,Deflected,Jordan Zemura,Pass (Live),Dominic Solanke,Pass (Live)
8,29,Erling Haaland,Manchester City,0.3,0.79,Goal,4.0,Left Foot,,Phil Foden,Pass (Live),İlkay Gündoğan,Pass (Live)
9,32,Jefferson Lerma,Bournemouth,0.03,,Off Target,26.0,Right Foot,,Philip Billing,Pass (Live),Jordan Zemura,Pass (Live)
10,37,Adam Smith,Bournemouth,0.06,,Blocked,18.0,Right Foot,,Dango Ouattara,Pass (Live),Adam Smith,Pass (Live)
11,38,Jefferson Lerma,Bournemouth,0.02,,Off Target,16.0,Head,,Hamed Junior Traorè,Pass (Dead),Adam Smith,Shot
12,38,Dominic Solanke,Bournemouth,0.06,,Off Target,11.0,Head,,Jack Stephens,Pass (Live),Jordan Zemura,Pass (Live)
13,38,Philip Billing,Bournemouth,0.02,0.09,Saved,27.0,Left Foot,,Hamed Junior Traorè,Pass (Dead),Dominic Solanke,Shot
14,41,Julián Álvarez,Manchester City,0.14,0.05,Saved,8.0,Head,,Phil Foden,Pass (Live),Rico Lewis,Pass (Live)
15,45,Phil Foden,Manchester City,0.48,0.55,Goal,14.0,Left Foot,,Phil Foden,Take-On,,
16,,,,,,,,,,,,,
17,51,Julián Álvarez,Manchester City,0.2,,Off Target,9.0,Right Foot,Volley,Phil Foden,Pass (Live),Rico Lewis,Pass (Live)
18,60,Nathan Aké,Manchester City,0.04,0.03,Saved,25.0,Left Foot,,Julián Álvarez,Pass (Live),Phil Foden,Pass (Live)
19,62,Nathan Aké,Manchester City,0.06,,Off Target,8.0,Head,,Phil Foden,Pass (Dead),Phil Foden,Pass (Live)
20,62,Julián Álvarez,Manchester City,0.05,,Blocked,24.0,Left Foot,,Phil Foden,Pass (Live),Erling Haaland,Pass (Live)
21,65,Jefferson Lerma,Bournemouth,0.04,,Blocked,11.0,Head,,Hamed Junior Traorè,Pass (Dead),,
22,65,Dominic Solanke,Bournemouth,0.16,,Blocked,7.0,Right Foot,,,,,
23,65,Dominic Solanke,Bournemouth,0.26,,Blocked,5.0,Right Foot,"Deflected, Volley",Dominic Solanke,Shot,,
24,65,Dango Ouattara,Bournemouth,0.03,,Blocked,18.0,Right Foot,Volley,Dominic Solanke,Shot,,
25,66,Marcos Senesi,Bournemouth,0.09,,Off Target,6.0,Head,,Hamed Junior Traorè,Pass (Live),Hamed Junior Traorè,Take-On
26,73,Sergio Gómez,Manchester City,0.07,,Blocked,20.0,Left Foot,,,,,
27,74,Kalvin Phillips,Manchester City,0.06,,Off Target,16.0,Right Foot,,Riyad Mahrez,Pass (Live),Phil Foden,Pass (Live)
28,80,Rico Lewis,Manchester City,0.04,,Off Target,17.0,Right Foot,,Nathan Aké,Pass (Live),Máximo Perrone,Pass (Live)
29,80,Rico Lewis,Manchester City,0.05,,Blocked,16.0,Right Foot,,Rico Lewis,Shot,,
30,83,Jefferson Lerma,Bournemouth,0.15,0.59,Goal,10.0,Right Foot,Volley,Jordan Zemura,Pass (Live),Jaidon Anthony,Pass (Live)
31,89,Jaidon Anthony,Bournemouth,0.04,,Off Target,17.0,Right Foot,,Jaidon Anthony,Take-On,Jordan Zemura,Pass (Live)
32,90,Sergio Gómez,Manchester City,0.04,,Off Target,24.0,Left Foot,,Rico Lewis,Pass (Live),Julián Álvarez,Pass (Live)
33,90+3,Riyad Mahrez,Manchester City,0.08,,Off Target,21.0,Left Foot,Free kick,Riyad Mahrez,Fouled,Rico Lewis,Pass (Live)
0,10.0,Mohamed Salah,Liverpool,0.03,,Off Target,19.0,Left Foot,,Cody Gakpo,Pass (Live),Jordan Henderson,Pass (Live)
1,13.0,Jean-Philippe Mateta,Crystal Palace,0.29,,Off Target,21.0,Left Foot,,,,,
2,18.0,Diogo Jota,Liverpool,0.05,0.04,Saved,21.0,Right Foot,Volley,Jordan Henderson,Pass (Live),James Milner,Pass (Live)
3,22.0,Diogo Jota,Liverpool,0.19,,Woodwork,3.0,Head,,Joël Matip,Pass (Live),Cody Gakpo,Fouled
4,24.0,Marc Guéhi,Crystal Palace,0.12,,Off Target,12.0,Head,,Michael Olise,Pass (Dead),Michael Olise,Fouled
5,29.0,Trent Alexander-Arnold,Liverpool,0.13,,Blocked,22.0,Right Foot,Free kick,Mohamed Salah,Pass (Dead),Diogo Jota,Fouled
6,32.0,Cody Gakpo,Liverpool,0.02,,Blocked,27.0,Right Foot,,Diogo Jota,Pass (Live),Andrew Robertson,Pass (Live)
7,41.0,Mohamed Salah,Liverpool,0.07,0.09,Saved,15.0,Left Foot,,Mohamed Salah,Take-On,Naby Keïta,Pass (Live)
8,41.0,Jean-Philippe Mateta,Crystal Palace,0.1,,Woodwork,8.0,Left Foot,,Jeffrey Schlupp,Pass (Live),Tyrick Mitchell,Pass (Live)
9,,,,,,,,,,,,,
10,48.0,Jeffrey Schlupp,Crystal Palace,0.08,,Blocked,10.0,Head,,Jordan Ayew,Pass (Live),Michael Olise,Pass (Live)
11,49.0,Diogo Jota,Liverpool,0.08,,Blocked,15.0,Right Foot,,Trent Alexander-Arnold,Pass (Live),Joël Matip,Pass (Live)
12,49.0,Mohamed Salah,Liverpool,0.05,,Woodwork,15.0,Left Foot,,Diogo Jota,Shot,,
13,52.0,Trent Alexander-Arnold,Liverpool,0.01,0.07,Saved,21.0,Right Foot,,Mohamed Salah,Pass (Live),Harvey Elliott,Pass (Live)
14,57.0,Joël Matip,Liverpool,0.06,0.15,Saved,11.0,Left Foot,,Trent Alexander-Arnold,Pass (Dead),Joël Matip,Pass (Live)
15,57.0,Diogo Jota,Liverpool,0.05,,Off Target,13.0,Left Foot,,Diogo Jota,Take-On,James Milner,Pass (Live)
16,65.0,Jean-Philippe Mateta,Crystal Palace,0.1,,Blocked,9.0,Head,,Michael Olise,Pass (Live),Michael Olise,Take-On
17,78.0,Cheick Doucouré,Crystal Palace,0.01,,Off Target,29.0,Right Foot,Volley,Nathaniel Clyne,Pass (Live),Michael Olise,Pass (Live)
18,81.0,Cody Gakpo,Liverpool,0.16,,Off Target,11.0,Right Foot,,Mohamed Salah,Pass (Live),,
0,2,João Félix,Chelsea,0.02,,Off Target,27.0,Right Foot,,,,,
1,12,Hakim Ziyech,Chelsea,0.02,,Blocked,24.0,Left Foot,,Kai Havertz,Pass (Live),Hakim Ziyech,Pass (Live)
2,18,João Félix,Chelsea,0.06,0.03,Saved,24.0,Left Foot,,Kai Havertz,Pass (Live),Hakim Ziyech,Pass (Live)
3,20,Harry Kane,Tottenham,0.04,,Off Target,24.0,Left Foot,,Ben Davies,Pass (Live),Pierre Højbjerg,Pass (Live)
4,25,Enzo Fernández,Chelsea,0.1,,Blocked,22.0,Right Foot,,Ruben Loftus-Cheek,Pass (Live),Raheem Sterling,Pass (Live)
5,27,Pierre Højbjerg,Tottenham,0.04,,Blocked,22.0,Right Foot,,Richarlison,Pass (Live),Oliver Skipp,Pass (Live)
6,41,Richarlison,Tottenham,0.03,,Off Target,17.0,Right Foot,,,,,
7,,,,,,,,,,,,,
8,46,Emerson,Tottenham,0.14,0.08,Saved,12.0,Right Foot,,Dejan Kulusevski,Pass (Live),Richarlison,Pass (Live)
9,46,Oliver Skipp,Tottenham,0.04,0.24,Goal,22.0,Right Foot,,,,,
10,52,Hakim Ziyech,Chelsea,0.02,,Off Target,26.0,Left Foot,,Ben Chilwell,Pass (Live),João Félix,Pass (Live)
11,60,João Félix,Chelsea,0.04,,Blocked,25.0,Right Foot,,Kai Havertz,Pass (Live),Ben Chilwell,Pass (Live)
12,70,Raheem Sterling,Chelsea,0.04,0.02,Saved,10.0,Head,,Enzo Fernández,Pass (Live),Raheem Sterling,Pass (Live)
13,75,Richarlison,Tottenham,0.03,,Off Target,25.0,Right Foot,,Emerson,Pass (Live),,
14,78,Reece James,Chelsea,0.01,,Off Target,32.0,Right Foot,,Raheem Sterling,Pass (Live),Reece James,Pass (Live)
15,82,Eric Dier,Tottenham,0.11,,Off Target,8.0,Head,,Son Heung-min,Pass (Dead),Emerson,Pass (Live)
16,82,Harry Kane,Tottenham,0.37,0.56,Goal,4.0,Right Foot,,Eric Dier,Shot,,
17,86,Mykhailo Mudryk,Chelsea,0.04,,Off Target,29.0,Right Foot,,Denis Zakaria,Tackle,,
18,90+2,Ben Chilwell,Chelsea,0.08,,Off Target,20.0,Right Foot,Volley,Reece James,Pass (Live),Wesley Fofana,Pass (Live)
0,5,Jorginho,Arsenal,0.02,,Off Target,18.0,Left Foot,,Oleksandr Zinchenko,Pass (Live),Bukayo Saka,Pass (Dead)
1,7,Neal Maupay,Everton,0.04,0.22,Saved,23.0,Right Foot,,Abdoulaye Doucouré,Pass (Live),,
2,8,Neal Maupay,Everton,0.44,0.8,Saved,5.0,Left Foot,,Dwight McNeil,Pass (Live),Abdoulaye Doucouré,Pass (Live)
3,28,Neal Maupay,Everton,0.15,,Blocked,8.0,Left Foot,,Abdoulaye Doucouré,Pass (Live),Idrissa Gana Gueye,Pass (Live)
4,40,Bukayo Saka,Arsenal,0.17,0.35,Goal,12.0,Right Foot,,Oleksandr Zinchenko,Pass (Live),Ben White,Pass (Live)
5,42,Neal Maupay,Everton,0.04,,Off Target,22.0,Right Foot,,Amadou Onana,Pass (Live),Séamus Coleman,Pass (Live)
6,45+1,Gabriel Martinelli,Arsenal,0.4,0.74,Goal,12.0,Right Foot,,Bukayo Saka,Tackle,,
7,,,,,,,,,,,,,
8,54,Neal Maupay,Everton,0.05,,Off Target,28.0,Right Foot,,,,,
9,57,Bukayo Saka,Arsenal,0.04,,Blocked,16.0,Left Foot,,Martin Ødegaard,Pass (Live),Granit Xhaka,Pass (Live)
10,57,Leandro Trossard,Arsenal,0.19,,Off Target,5.0,Left Foot,Volley,Ben White,Pass (Live),Martin Ødegaard,Pass (Live)
11,62,Dwight McNeil,Everton,0.05,0.11,Saved,18.0,Left Foot,,Dwight McNeil,Take-On,,
12,67,Gabriel Martinelli,Arsenal,0.03,,Blocked,26.0,Right Foot,,Martin Ødegaard,Pass (Live),,
13,71,Martin Ødegaard,Arsenal,0.54,0.66,Goal,10.0,Right Foot,Deflected,Leandro Trossard,Pass (Live),Granit Xhaka,Pass (Live)
14,76,Martin Ødegaard,Arsenal,0.06,,Blocked,20.0,Left Foot,,Bukayo Saka,Pass (Live),Gabriel Martinelli,Pass (Live)
15,77,Bukayo Saka,Arsenal,0.16,,Off Target,11.0,Right Foot,,Gabriel Martinelli,Pass (Live),Thomas Partey,Pass (Live)
16,78,Eddie Nketiah,Arsenal,0.22,0.63,Saved,10.0,Right Foot,,Thomas Partey,Pass (Live),Oleksandr Zinchenko,Pass (Live)
