,Unnamed: 0_level_0_Minute,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Squad,Unnamed: 3_level_0_xG,Unnamed: 4_level_0_PSxG,Unnamed: 5_level_0_Outcome,Unnamed: 6_level_0_Distance,Unnamed: 7_level_0_Body Part,Unnamed: 8_level_0_Notes,SCA 1_Player,SCA 1_Event,SCA 2_Player,SCA 2_Event
0,3,James Maddison,Leicester City,0.08,,Blocked,8.0,Right Foot,,Kelechi Iheanacho,Pass (Live),James Maddison,Pass (Live)
1,4,Jamie Vardy,Leicester City,0.08,0.09,Saved,11.0,Right Foot,Volley,Kelechi Iheanacho,Pass (Live),James Maddison,Shot
2,6,Jack Grealish,Aston Villa,0.04,,Blocked,12.0,Right Foot,,Jack Grealish,Take-On,John McGinn,Pass (Live)
3,10,Jonny Evans,Leicester City,0.68,0.78,Saved,4.0,Left Foot,,Çağlar Söyüncü,Shot,,
4,10,Çağlar Söyüncü,Leicester City,0.26,,Off Target,5.0,Left Foot,,James Maddison,Pass (Dead),Dennis Praet,Fouled
5,11,Anwar El Ghazi,Aston Villa,0.42,,Woodwork,8.0,Right Foot,,Matt Targett,Pass (Live),Jack Grealish,Pass (Live)
6,15,Kelechi Iheanacho,Leicester City,0.04,,Blocked,19.0,Left Foot,,Youri Tielemans,Pass (Live),,
7,16,Youri Tielemans,Leicester City,0.03,,Blocked,17.0,Right Foot,,Kelechi Iheanacho,Pass (Live),James Maddison,Pass (Live)
8,21,Jamie Vardy,Leicester City,0.95,0.97,Goal,3.0,Left Foot,,Jamie Vardy,Take-On,Jamie Vardy,Take-On
9,24,Anwar El Ghazi,Aston Villa,0.11,,Off Target,10.0,Head,,Matt Targett,Pass (Dead),Jack Grealish,Fouled
10,24,Jamie Vardy,Leicester City,0.07,,Blocked,17.0,Right Foot,,James Maddison,Pass (Live),Kelechi Iheanacho,Pass (Live)
11,31,Wesley Moraes,Aston Villa,0.09,,Off Target,10.0,Head,,Matt Targett,Pass (Dead),Douglas Luiz,Fouled
12,35,Jonny Evans,Leicester City,0.26,,Off Target,6.0,Head,,Ricardo Pereira,Pass (Live),James Maddison,Pass (Dead)
13,40,Douglas Luiz,Aston Villa,0.05,,Blocked,22.0,Right Foot,,Jack Grealish,Pass (Live),John McGinn,Pass (Live)
14,41,Kelechi Iheanacho,Leicester City,0.19,0.45,Goal,5.0,Right Foot,,Youri Tielemans,Pass (Live),Ben Chilwell,Pass (Live)
15,45+2,Jack Grealish,Aston Villa,0.04,0.53,Goal,15.0,Right Foot,Deflected,John McGinn,Pass (Dead),Jack Grealish,Fouled
16,,,,,,,,,,,,,
17,46,Kelechi Iheanacho,Leicester City,0.04,,Off Target,22.0,Left Foot,,Youri Tielemans,Pass (Live),James Maddison,Pass (Live)
18,47,Anwar El Ghazi,Aston Villa,0.05,0.62,Saved,11.0,Right Foot,,Jack Grealish,Pass (Live),Ahmed Elmohamady,Pass (Live)
19,49,Jonny Evans,Leicester City,0.04,0.59,Goal,12.0,Head,,James Maddison,Pass (Dead),Youri Tielemans,Pass (Live)
20,54,Kelechi Iheanacho,Leicester City,0.16,,Blocked,8.0,Head,,Ben Chilwell,Pass (Dead),James Maddison,Fouled
21,61,Douglas Luiz,Aston Villa,0.05,,Off Target,24.0,Right Foot,Volley,Wesley Moraes,Pass (Live),Ahmed Elmohamady,Pass (Live)
22,65,Anwar El Ghazi,Aston Villa,0.03,,Blocked,30.0,Left Foot,,Jack Grealish,Pass (Live),Matt Targett,Pass (Live)
23,66,James Maddison,Leicester City,0.04,,Off Target,27.0,Right Foot,,Jamie Vardy,Pass (Live),James Maddison,Pass (Live)
24,68,James Maddison,Leicester City,0.11,,Woodwork,16.0,Right Foot,,Jamie Vardy,Pass (Live),Wilfred Ndidi,Pass (Live)
25,69,Youri Tielemans,Leicester City,0.06,,Off Target,10.0,Right Foot,Volley,Ben Chilwell,Pass (Live),Harvey Barnes,Pass (Live)
26,73,Harvey Barnes,Leicester City,0.36,,Off Target,13.0,Right Foot,,Ricardo Pereira,Pass (Live),Ricardo Pereira,Take-On
27,75,Ahmed Elmohamady,Aston Villa,0.04,,Off Target,9.0,Head,,Anwar El Ghazi,Pass (Dead),Anwar El Ghazi,Pass (Live)
28,75,Jamie Vardy,Leicester City,0.47,0.89,Goal,15.0,Right Foot,,Dennis Praet,Pass (Live),,
29,78,Çağlar Söyüncü,Leicester City,0.28,0.3,Saved,6.0,Head,,James Maddison,Pass (Dead),James Maddison,Fouled
30,78,Jonny Evans,Leicester City,0.2,,Off Target,6.0,Head,,Çağlar Söyüncü,Shot,,
31,79,Ahmed Elmohamady,Aston Villa,0.05,,Off Target,9.0,Head,,Anwar El Ghazi,Pass (Dead),,
32,83,Anwar El Ghazi,Aston Villa,0.09,,Off Target,13.0,Left Foot,,Wesley Moraes,Pass (Live),Trézéguet,Pass (Live)
33,85,Trézéguet,Aston Villa,0.06,,Off Target,10.0,Head,,Ahmed Elmohamady,Pass (Live),Anwar El Ghazi,Pass (Live)
34,87,Trézéguet,Aston Villa,0.06,,Blocked,11.0,Right Foot,,Frederic Guilbert,Pass (Live),Douglas Luiz,Pass (Live)
35,88,John McGinn,Aston Villa,0.02,,Off Target,32.0,Left Foot,,Ahmed Elmohamady,Pass (Live),Douglas Luiz,Tackle
36,90+2,Ricardo Pereira,Leicester City,0.06,,Blocked,15.0,Right Foot,,James Maddison,Pass (Live),Ricardo Pereira,Pass (Live)
37,90+3,Harvey Barnes,Leicester City,0.36,0.37,Saved,13.0,Right Foot,,Marc Albrighton,Pass (Live),Marc Albrighton,Take-On
38,90+3,Harvey Barnes,Leicester City,0.06,,Blocked,15.0,Left Foot,,Harvey Barnes,Shot,,
0,2.0,Steven Alzate,Brighton,0.08,,Blocked,9.0,Head,,Leandro Trossard,Pass (Live),Aaron Mooy,Pass (Live)
1,2.0,Neal Maupay,Brighton,0.7,,Blocked,6.0,Right Foot,,Steven Alzate,Shot,,
2,3.0,Lewis Dunk,Brighton,0.08,,Off Target,9.0,Head,,Pascal Groß,Pass (Dead),Neal Maupay,Shot
3,4.0,Neal Maupay,Brighton,0.03,0.05,Saved,27.0,Right Foot,,,,,
4,5.0,Diogo Jota,Wolves,0.04,,Off Target,19.0,Right Foot,,Jonny Castro,Pass (Live),João Moutinho,Pass (Live)
5,10.0,Rúben Neves,Wolves,0.03,,Off Target,29.0,Right Foot,,,,,
6,13.0,Romain Saïss,Wolves,0.09,0.17,Saved,8.0,Head,,Raúl Jiménez,Pass (Live),João Moutinho,Pass (Live)
7,28.0,Diogo Jota,Wolves,0.44,0.51,Goal,9.0,Right Foot,,Raúl Jiménez,Pass (Live),Diogo Jota,Pass (Live)
8,29.0,Pascal Groß,Brighton,0.07,0.19,Saved,15.0,Left Foot,Deflected,Dan Burn,Pass (Live),Leandro Trossard,Pass (Live)
9,33.0,Diogo Jota,Wolves,0.34,0.25,Saved,11.0,Right Foot,,Raúl Jiménez,Pass (Live),Rui Patrício,Pass (Live)
10,34.0,Neal Maupay,Brighton,0.05,0.19,Goal,18.0,Left Foot,,Dale Stephens,Pass (Live),Mathew Ryan,Pass (Live)
11,36.0,Davy Pröpper,Brighton,0.05,0.18,Goal,12.0,Head,,Leandro Trossard,Pass (Live),Aaron Mooy,Pass (Live)
12,39.0,Aaron Mooy,Brighton,0.05,,Off Target,15.0,Right Foot,,Steven Alzate,Pass (Live),Dale Stephens,Pass (Live)
13,44.0,Diogo Jota,Wolves,0.09,0.59,Goal,13.0,Left Foot,,Jonny Castro,Pass (Live),,
14,,,,,,,,,,,,,
15,47.0,Matt Doherty,Wolves,0.11,0.33,Saved,10.0,Other,,João Moutinho,Pass (Live),Jonny Castro,Pass (Live)
16,54.0,Neal Maupay,Brighton,0.03,,Blocked,27.0,Right Foot,,,,,
17,55.0,Leandro Trossard,Brighton,0.02,,Off Target,25.0,Left Foot,,Pascal Groß,Pass (Live),Aaron Mooy,Pass (Live)
18,60.0,Diogo Jota,Wolves,0.11,,Blocked,11.0,Right Foot,Volley,Raúl Jiménez,Pass (Live),João Moutinho,Pass (Live)
19,61.0,Diogo Jota,Wolves,0.12,,Blocked,10.0,Left Foot,,Diogo Jota,Shot,,
20,61.0,Adama Traoré,Wolves,0.04,,Blocked,18.0,Right Foot,,Diogo Jota,Shot,,
21,69.0,Adama Traoré,Wolves,0.05,,Blocked,20.0,Left Foot,,Adama Traoré,Pass (Live),Adama Traoré,Take-On
22,71.0,Neal Maupay,Brighton,0.06,0.08,Saved,24.0,Left Foot,Deflected,Neal Maupay,Take-On,Steven Alzate,Pass (Live)
23,72.0,Dale Stephens,Brighton,0.03,,Off Target,26.0,Right Foot,,,,,
24,77.0,Dan Burn,Brighton,0.03,,Off Target,22.0,Right Foot,Volley,Adam Webster,Pass (Dead),Glenn Murray,Fouled
25,83.0,Adama Traoré,Wolves,0.05,,Blocked,13.0,Left Foot,,Rúben Neves,Pass (Live),Matt Doherty,Pass (Live)
26,90.0,Patrick Cutrone,Wolves,0.05,0.45,Saved,10.0,Head,,Rúben Neves,Pass (Live),Matt Doherty,Pass (Live)
0,5,Michail Antonio,West Ham,0.07,,Off Target,16.0,Right Foot,,Felipe Anderson,Pass (Live),Mark Noble,Pass (Live)
1,26,Pablo Fornals,West Ham,0.05,,Saved off Target,14.0,Right Foot,Volley,Robert Snodgrass,Fouled,Ryan Fredericks,Pass (Live)
2,33,Mesut Özil,Arsenal,0.4,,Off Target,6.0,Head,,Pierre-Emerick Aubameyang,Pass (Live),Sead Kolašinac,Pass (Live)
3,34,Michail Antonio,West Ham,0.06,0.04,Saved,10.0,Left Foot,,,,,
4,38,Mark Noble,West Ham,0.03,,Blocked,22.0,Right Foot,Volley,Mark Noble,Pass (Live),Aaron Cresswell,Pass (Live)
5,38,Angelo Ogbonna,West Ham,0.2,0.24,Goal,7.0,Other,Deflected,Pablo Fornals,Pass (Live),Declan Rice,Pass (Live)
6,45+1,Pierre-Emerick Aubameyang,Arsenal,0.04,,Off Target,28.0,Right Foot,,Pierre-Emerick Aubameyang,Take-On,Lucas Torreira,Pass (Live)
7,,,,,,,,,,,,,
8,47,Mark Noble,West Ham,0.02,,Off Target,25.0,Right Foot,,,,,
9,53,Lucas Torreira,Arsenal,0.02,,Off Target,22.0,Right Foot,,,,,
10,55,Robert Snodgrass,West Ham,0.05,,Blocked,15.0,Right Foot,,,,,
11,57,Declan Rice,West Ham,0.05,0.07,Saved,27.0,Right Foot,,Robert Snodgrass,Pass (Live),Pablo Fornals,Pass (Live)
12,59,Felipe Anderson,West Ham,0.03,,Blocked,25.0,Right Foot,,Mark Noble,Pass (Live),Mark Noble,Interception
13,60,Gabriel Martinelli,Arsenal,0.24,0.56,Goal,12.0,Right Foot,,Sead Kolašinac,Pass (Live),Lucas Torreira,Pass (Live)
14,63,Granit Xhaka,Arsenal,0.02,,Blocked,32.0,Left Foot,,Mesut Özil,Pass (Live),Nicolas Pépé,Pass (Live)
15,66,Nicolas Pépé,Arsenal,0.04,0.29,Goal,18.0,Left Foot,,Pierre-Emerick Aubameyang,Pass (Live),Mesut Özil,Pass (Live)
16,68,Pablo Fornals,West Ham,0.05,,Off Target,12.0,Head,,Arthur Masuaku,Pass (Live),Felipe Anderson,Pass (Live)
17,69,Pierre-Emerick Aubameyang,Arsenal,0.4,0.84,Goal,9.0,Right Foot,Volley,Pierre-Emerick Aubameyang,Pass (Live),Mesut Özil,Pass (Live)
18,75,Lucas Torreira,Arsenal,0.06,,Blocked,15.0,Right Foot,,Gabriel Martinelli,Pass (Live),,
19,84,Nathan Holland,West Ham,0.02,0.31,Saved,29.0,Left Foot,,Ryan Fredericks,Pass (Live),Mark Noble,Pass (Live)
20,90+4,Pierre-Emerick Aubameyang,Arsenal,0.08,,Blocked,13.0,Right Foot,,Mattéo Guendouzi,Pass (Live),Mesut Özil,Pass (Live)
21,90+7,Gabriel Martinelli,Arsenal,0.08,,Blocked,7.0,Right Foot,,Mesut Özil,Pass (Live),Reiss Nelson,Pass (Live)
0,23,Jordan Henderson,Liverpool,0.05,,Off Target,16.0,Right Foot,Volley,Virgil van Dijk,Pass (Live),Trent Alexander-Arnold,Pass (Live)
1,23,Will Hughes,Watford,0.03,,Off Target,30.0,Left Foot,,,,,
2,24,Sadio Mané,Liverpool,0.06,,Off Target,16.0,Right Foot,Volley,Sadio Mané,Pass (Live),Georginio Wijnaldum,Pass (Live)
3,25,Mohamed Salah,Liverpool,0.07,,Off Target,14.0,Left Foot,,Mohamed Salah,Take-On,Roberto Firmino,Pass (Live)
4,37,Abdoulaye Doucouré,Watford,0.1,,Off Target,15.0,Right Foot,,Étienne Capoue,Pass (Live),Ismaila Sarr,Pass (Live)
5,38,Mohamed Salah,Liverpool,0.1,0.65,Goal,17.0,Right Foot,,Sadio Mané,Pass (Live),Roberto Firmino,Pass (Live)
6,42,Ismaila Sarr,Watford,0.37,,Off Target,10.0,Right Foot,Volley,Gerard Deulofeu,Take-On,Kiko Femenía,Pass (Live)
7,42,Étienne Capoue,Watford,0.09,,Off Target,16.0,Right Foot,,Abdoulaye Doucouré,Pass (Live),Ismaila Sarr,Shot
8,,,,,,,,,,,,,
9,49,Ismaila Sarr,Watford,0.06,0.03,Saved,11.0,Right Foot,,Abdoulaye Doucouré,Pass (Live),Ismaila Sarr,Pass (Live)
10,49,Mohamed Salah,Liverpool,0.06,,Blocked,17.0,Left Foot,Volley,Mohamed Salah,Interception,,
11,54,Gerard Deulofeu,Watford,0.25,0.13,Saved,13.0,Right Foot,,Troy Deeney,Pass (Live),Ismaila Sarr,Pass (Live)
12,63,Roberto Firmino,Liverpool,0.04,0.14,Saved,16.0,Left Foot,,,,,
13,64,Mohamed Salah,Liverpool,0.05,,Off Target,20.0,Right Foot,,Jordan Henderson,Pass (Live),,
14,65,Xherdan Shaqiri,Liverpool,0.04,,Off Target,18.0,Left Foot,Volley,Sadio Mané,Pass (Live),Sadio Mané,Take-On
15,69,Jordan Henderson,Liverpool,0.03,,Off Target,26.0,Right Foot,Volley,Joe Gomez,Pass (Live),James Milner,Pass (Live)
16,70,James Milner,Liverpool,0.02,,Off Target,31.0,Right Foot,,Mohamed Salah,Pass (Live),Roberto Firmino,Pass (Live)
17,74,Roberto Firmino,Liverpool,0.11,0.12,Saved,11.0,Right Foot,Deflected,Andrew Robertson,Pass (Live),Sadio Mané,Pass (Live)
18,76,Mohamed Salah,Liverpool,0.07,,Blocked,14.0,Left Foot,,James Milner,Pass (Live),Sadio Mané,Pass (Live)
19,83,Ismaila Sarr,Watford,0.04,,Off Target,21.0,Right Foot,Volley,Abdoulaye Doucouré,Pass (Live),Gerard Deulofeu,Fouled
20,84,Mohamed Salah,Liverpool,0.11,0.13,Saved,11.0,Right Foot,,,,,
21,84,Abdoulaye Doucouré,Watford,0.05,,Off Target,22.0,Right Foot,,Ismaila Sarr,Pass (Live),Gerard Deulofeu,Pass (Live)
22,90,Divock Origi,Liverpool,0.09,,Off Target,12.0,Right Foot,,Alex Oxlade-Chamberlain,Pass (Live),Trent Alexander-Arnold,Pass (Live)
23,90,Mohamed Salah,Liverpool,0.54,0.83,Goal,4.0,Right Foot,,Divock Origi,Shot,,
24,90+5,Sadio Mané,Liverpool,0.04,0.16,Saved,17.0,Left Foot,,Trent Alexander-Arnold,Pass (Live),Alisson,Pass (Live)
0,28,Enda Stevens,Sheffield Utd,0.07,,Off Target,16.0,Left Foot,Volley,John Lundstram,Pass (Live),George Baldock,Pass (Live)
1,41,John Lundstram,Sheffield Utd,0.07,,Blocked,15.0,Left Foot,Volley,Jack O'Connell,Pass (Live),John Egan,Pass (Live)
2,,,,,,,,,,,,,
3,50,John Fleck,Sheffield Utd,0.25,0.45,Goal,13.0,Left Foot,,Chris Basham,Pass (Live),Oliver Norwood,Pass (Live)
4,52,Marvelous Nakamba,Aston Villa,0.02,,Off Target,37.0,Left Foot,,John McGinn,Pass (Live),Björn Engels,Pass (Live)
5,56,Wesley Moraes,Aston Villa,0.06,,Off Target,9.0,Right Foot,,Anwar El Ghazi,Pass (Live),John McGinn,Pass (Live)
6,57,Jack Grealish,Aston Villa,0.06,,Off Target,8.0,Head,,Anwar El Ghazi,Pass (Live),John McGinn,Pass (Live)
7,67,Anwar El Ghazi,Aston Villa,0.03,,Blocked,30.0,Right Foot,,Jack Grealish,Pass (Live),Marvelous Nakamba,Pass (Live)
8,69,Jack Grealish,Aston Villa,0.05,,Off Target,13.0,Head,,Matt Targett,Pass (Live),John McGinn,Pass (Live)
9,73,John Fleck,Sheffield Utd,0.28,0.12,Goal,9.0,Right Foot,Volley,David McGoldrick,Pass (Live),John Fleck,Pass (Live)
10,78,Jack Grealish (pen),Aston Villa,0.79,,Woodwork,13.0,Right Foot,,,Fouled,,
11,80,David McGoldrick,Sheffield Utd,0.26,0.19,Saved,7.0,Right Foot,,Oliver Norwood,Pass (Live),George Baldock,Pass (Live)
12,88,David McGoldrick,Sheffield Utd,0.1,,Blocked,14.0,Right Foot,,John Lundstram,Pass (Live),John Fleck,Pass (Live)
13,89,Jack Grealish,Aston Villa,0.03,,Off Target,23.0,Right Foot,,John McGinn,Pass (Live),Trézéguet,Pass (Live)
14,90,David McGoldrick,Sheffield Utd,0.66,,Off Target,4.0,Right Foot,Volley,Enda Stevens,Pass (Live),John Fleck,Pass (Live)
15,90+5,Kortney Hause,Aston Villa,0.03,,Off Target,11.0,Head,,John McGinn,Pass (Dead),Jonathan Kodjia,Pass (Live)
0,5,Andy Carroll,Newcastle Utd,0.24,,Off Target,9.0,Head,,Isaac Hayden,Pass (Live),Christian Atsu,Pass (Live)
1,10,Chris Wood,Burnley,0.07,0.21,Saved,16.0,Right Foot,Volley,Ashley Barnes,Pass (Live),James Tarkowski,Pass (Live)
2,11,Dwight McNeil,Burnley,0.03,0.09,Saved,30.0,Left Foot,,Ashley Barnes,Pass (Live),Ashley Westwood,Pass (Live)
3,14,James Tarkowski,Burnley,0.18,,Off Target,5.0,Head,,Dwight McNeil,Pass (Dead),Erik Pieters,Pass (Live)
4,18,Sean Longstaff,Newcastle Utd,0.03,,Blocked,28.0,Right Foot,,Christian Atsu,Pass (Live),Andy Carroll,Pass (Live)
5,25,Isaac Hayden,Newcastle Utd,0.03,,Off Target,30.0,Right Foot,,Joelinton,Pass (Live),Jetro Willems,Pass (Live)
6,34,Ashley Barnes,Burnley,0.06,,Blocked,13.0,Right Foot,,Jeff Hendrick,Pass (Live),Chris Wood,Pass (Live)
7,45+2,Sean Longstaff,Newcastle Utd,0.05,,Off Target,21.0,Left Foot,Volley,,,,
8,,,,,,,,,,,,,
9,58,Chris Wood,Burnley,0.69,0.98,Goal,1.0,Head,,Ashley Westwood,Pass (Dead),Ashley Barnes,Pass (Live)
10,65,Joelinton,Newcastle Utd,0.06,,Off Target,12.0,Head,,Andy Carroll,Pass (Live),Javier Manquillo,Pass (Live)
11,67,Jack Cork,Burnley,0.34,0.18,Saved,13.0,Left Foot,,Jack Cork,Take-On,Jack Cork,Tackle
12,70,Joelinton,Newcastle Utd,0.03,,Off Target,22.0,Right Foot,Volley,Fabian Schär,Pass (Live),,
13,72,Chris Wood,Burnley,0.07,,Off Target,5.0,Head,,Dwight McNeil,Pass (Live),Ashley Westwood,Pass (Live)
14,75,Andy Carroll,Newcastle Utd,0.04,,Off Target,17.0,Left Foot,Volley,Sean Longstaff,Pass (Dead),Javier Manquillo,Pass (Live)
15,78,Sean Longstaff,Newcastle Utd,0.03,,Blocked,31.0,Right Foot,,,,,
16,81,Dwight Gayle,Newcastle Utd,0.49,,Off Target,4.0,Left Foot,,Joelinton,Pass (Live),Sean Longstaff,Pass (Live)
0,6,Kelechi Iheanacho,Leicester City,0.05,0.06,Saved,23.0,Left Foot,,Kelechi Iheanacho,Take-On,Dennis Praet,Pass (Live)
1,10,Alexander Tettey,Norwich City,0.02,,Blocked,27.0,Right Foot,,Todd Cantwell,Fouled,Max Aarons,Pass (Live)
2,11,Alexander Tettey,Norwich City,0.05,,Blocked,13.0,Left Foot,,Emi Buendía,Pass (Live),Sam Byram,Pass (Live)
3,14,Youri Tielemans,Leicester City,0.03,0.18,Saved,25.0,Right Foot,,James Maddison,Pass (Live),Ricardo Pereira,Pass (Live)
4,15,Teemu Pukki,Norwich City,0.64,,Off Target,4.0,Right Foot,,Max Aarons,Pass (Live),Kenny McLean,Pass (Live)
5,21,Wilfred Ndidi,Leicester City,0.04,,Off Target,12.0,Head,,James Maddison,Pass (Live),Ben Chilwell,Pass (Dead)
6,26,Teemu Pukki,Norwich City,0.1,0.54,Goal,14.0,Right Foot,,Emi Buendía,Pass (Live),Tom Trybull,Pass (Live)
7,35,Todd Cantwell,Norwich City,0.05,0.08,Saved,16.0,Right Foot,,Emi Buendía,Pass (Live),Kenny McLean,Pass (Live)
8,38,Jamie Vardy,Leicester City,0.09,,Off Target,4.0,Head,,James Maddison,Pass (Dead),Youri Tielemans,Pass (Live)
9,43,Ricardo Pereira,Leicester City,0.02,,Off Target,27.0,Right Foot,Volley,Ben Chilwell,Fouled,Çağlar Söyüncü,Pass (Live)
10,43,Demarai Gray,Leicester City,0.09,,Off Target,13.0,Right Foot,Volley,Dennis Praet,Pass (Live),Youri Tielemans,Pass (Live)
11,,,,,,,,,,,,,
12,48,Jamie Vardy,Leicester City,0.06,,Woodwork,20.0,Left Foot,,Jamie Vardy,Take-On,James Maddison,Pass (Live)
13,52,Jamie Vardy,Leicester City,0.07,0.42,Saved,11.0,Right Foot,Volley,Ben Chilwell,Pass (Live),Wilfred Ndidi,Pass (Live)
14,58,Harvey Barnes,Leicester City,0.03,,Blocked,24.0,Right Foot,,Ben Chilwell,Pass (Live),Wilfred Ndidi,Pass (Live)
15,59,James Maddison,Leicester City,0.05,,Blocked,11.0,Left Foot,,Harvey Barnes,Shot,,
16,59,Çağlar Söyüncü,Leicester City,0.16,0.48,Saved,9.0,Other,Deflected,James Maddison,Pass (Dead),James Maddison,Shot
17,63,Emi Buendía,Norwich City,0.06,,Off Target,31.0,Right Foot,Free kick,Todd Cantwell,Fouled,Emi Buendía,Pass (Live)
18,66,Jamie Vardy,Leicester City,0.12,,Blocked,15.0,Left Foot,,Jamie Vardy,Take-On,Youri Tielemans,Pass (Live)
19,67,Harvey Barnes,Leicester City,0.05,,Blocked,15.0,Right Foot,,Wilfred Ndidi,Pass (Live),Youri Tielemans,Pass (Live)
20,68,Wilfred Ndidi,Leicester City,0.11,,Off Target,10.0,Head,,James Maddison,Pass (Dead),,Fouled
21,71,Jamie Vardy,Leicester City,0.11,0.28,Saved,8.0,Right Foot,,Ben Chilwell,Pass (Live),Wilfred Ndidi,Pass (Live)
22,72,Youri Tielemans,Leicester City,0.01,,Off Target,31.0,Right Foot,Volley,,,,
23,75,James Maddison,Leicester City,0.03,,Blocked,24.0,Right Foot,,Ricardo Pereira,Pass (Live),Harvey Barnes,Pass (Live)
24,79,Teemu Pukki,Norwich City,0.05,,Blocked,10.0,Right Foot,,Emi Buendía,Pass (Live),Christoph Zimmermann,Tackle
25,87,Christoph Zimmermann,Norwich City,0.07,,Blocked,5.0,Head,,Emi Buendía,Pass (Dead),,
26,89,Alexander Tettey,Norwich City,0.02,,Off Target,32.0,Right Foot,,Emi Buendía,Pass (Live),Marco Stiepermann,Pass (Live)
27,90+2,Harvey Barnes,Leicester City,0.03,,Off Target,20.0,Right Foot,,James Maddison,Pass (Live),,
28,90+4,Marco Stiepermann,Norwich City,0.07,0.03,Saved,21.0,Left Foot,,Onel Hernández,Pass (Live),Marco Stiepermann,Pass (Live)
0,3,Ryan Fraser,Bournemouth,0.04,0.09,Saved,15.0,Right Foot,,Dan Gosling,Pass (Live),Ryan Fraser,Pass (Live)
1,8,Mason Mount,Chelsea,0.28,0.54,Saved,8.0,Right Foot,,Jorginho,Pass (Live),César Azpilicueta,Pass (Live)
2,12,Emerson Palmieri,Chelsea,0.05,0.09,Saved,15.0,Left Foot,Deflected,,,,
3,16,Tammy Abraham,Chelsea,0.08,,Off Target,9.0,Right Foot,Volley,César Azpilicueta,Pass (Live),N'Golo Kanté,Pass (Live)
4,24,Christian Pulisic,Chelsea,0.07,,Blocked,10.0,Head,,César Azpilicueta,Pass (Live),Willian,Pass (Live)
5,24,Antonio Rüdiger,Chelsea,0.05,,Off Target,12.0,Head,,Willian,Pass (Dead),Christian Pulisic,Shot
6,24,César Azpilicueta,Chelsea,0.07,,Blocked,9.0,Head,,Antonio Rüdiger,Shot,,
7,32,Willian,Chelsea,0.04,,Blocked,16.0,Left Foot,,N'Golo Kanté,Pass (Live),Jorginho,Pass (Live)
8,39,Christian Pulisic,Chelsea,0.23,,Blocked,3.0,Head,,Willian,Pass (Live),César Azpilicueta,Pass (Live)
9,42,Simon Francis,Bournemouth,0.04,,Blocked,9.0,Head,,Diego Rico,Pass (Dead),,
10,42,Dan Gosling,Bournemouth,0.13,,Blocked,10.0,Right Foot,Deflected,Simon Francis,Shot,,
11,42,Ryan Fraser,Bournemouth,0.04,,Blocked,16.0,Left Foot,,Jefferson Lerma,Pass (Live),Dan Gosling,Shot
12,45+2,Tammy Abraham,Chelsea,0.08,,Off Target,9.0,Head,,Willian,Pass (Dead),,
13,,,,,,,,,,,,,
14,52,Joshua King,Bournemouth,0.17,,Blocked,9.0,Right Foot,,Ryan Fraser,Pass (Live),Ryan Fraser,Take-On
15,55,Lewis Cook,Bournemouth,0.07,,Off Target,16.0,Right Foot,,Joshua King,Pass (Live),Philip Billing,Pass (Dead)
16,55,Chris Mepham,Bournemouth,0.07,,Blocked,19.0,Right Foot,,Lewis Cook,Shot,,
17,57,Jorginho,Chelsea,0.03,,Off Target,23.0,Right Foot,,,,,
18,59,Willian,Chelsea,0.08,,Blocked,27.0,Right Foot,Free kick,Kurt Zouma,Fouled,,
19,59,Christian Pulisic,Chelsea,0.06,,Blocked,17.0,Right Foot,,,,,
20,60,Tammy Abraham,Chelsea,0.25,0.11,Saved,5.0,Head,,Christian Pulisic,Shot,,
21,60,Kurt Zouma,Chelsea,0.19,,Blocked,8.0,Right Foot,,Tammy Abraham,Shot,,
22,60,Willian,Chelsea,0.03,,Blocked,15.0,Left Foot,,Kurt Zouma,Shot,,
23,66,Joshua King,Bournemouth,0.07,,Blocked,10.0,Right Foot,,Joshua King,Take-On,,
24,72,Emerson Palmieri,Chelsea,0.51,0.54,Saved,6.0,Head,,César Azpilicueta,Pass (Live),Callum Hudson-Odoi,Pass (Live)
25,76,Tammy Abraham,Chelsea,0.08,,Off Target,9.0,Head,,César Azpilicueta,Pass (Live),Mateo Kovačić,Pass (Live)
26,84,Dan Gosling,Bournemouth,0.14,,Blocked,9.0,Left Foot,Volley,Diego Rico,Pass (Dead),Ryan Fraser,Pass (Live)
27,84,Dan Gosling,Bournemouth,0.15,0.44,Goal,9.0,Right Foot,,Jefferson Lerma,Pass (Live),Dan Gosling,Shot
28,87,Dominic Solanke,Bournemouth,0.1,,Blocked,6.0,Right Foot,,Dan Gosling,Interception,,
29,90+3,Mateo Kovačić,Chelsea,0.02,0.13,Saved,24.0,Right Foot,Volley,Callum Hudson-Odoi,Pass (Dead),Michy Batshuayi,Pass (Live)
0,8.0,Pablo Fornals,West Ham,0.08,,Blocked,12.0,Right Foot,,Michail Antonio,Pass (Live),Robert Snodgrass,Pass (Live)
1,13.0,Shane Long,Southampton,0.05,0.41,Saved,9.0,Head,,Pierre Højbjerg,Pass (Live),Ryan Bertrand,Pass (Dead)
2,24.0,Mark Noble,West Ham,0.04,,Off Target,21.0,Right Foot,Volley,Robert Snodgrass,Pass (Dead),Aaron Cresswell,Fouled
3,24.0,Cédric Soares,Southampton,0.03,,Off Target,26.0,Left Foot,,Danny Ings,Pass (Live),Pierre Højbjerg,Pass (Live)
