,id,playerName,eventType,shotType,situation,teamId,playerId,x,y,min,period,isOwnGoal,isBlocked,isOnTarget,isSavedOffLine,isFromInsideBox,blockedX,blockedY,goalCrossedY,goalCrossedZ,expectedGoals,expectedGoalsOnTarget,box,homeTeamId,awayTeamId,homeTeamName,awayTeamName,homeScore,awayScore,matchId,matchDate,teamColor,teamColorDark,onGoalShot.x,onGoalShot.y,onGoalShot.zoomRatio,minAdded
68,2762199269,Antoine Semenyo,AttemptSaved,RightFoot,RegularPlay,8678,933576,94.1929824545,23.8591082849,23,FirstHalf,False,True,True,False,True,95.5438596479,24.955625,33.00875,1.219999994,0.0429251790046692,0.0,InsideBox,8678,9826,AFC Bournemouth,Crystal Palace,0,0,4506483,2024-12-26T15:00:00Z,#D71921,#D71921,1.26223544973545,0.322751321164021,1.0,
69,2762208031,Antoine Semenyo,AttemptSaved,RightFoot,FastBreak,8678,933576,96.5087719289,22.7380891761,28,FirstHalf,False,True,True,False,True,97.6666666661,24.349554145,35.0675,1.219999994,0.0858707875013351,0.0,InsideBox,8678,9826,AFC Bournemouth,Crystal Palace,0,0,4506483,2024-12-26T15:00:00Z,#D71921,#D71921,0.717592592592592,0.322751321164021,1.0,
70,2762281149,Antoine Semenyo,Miss,RightFoot,RegularPlay,8678,933576,102.155172414,22.1775796217,70,SecondHalf,False,False,False,False,True,103.1982758622,68.0,67.8688151658,1.3355789408,0.0370156541466713,0.0,InsideBox,8678,9826,AFC Bournemouth,Crystal Palace,0,0,4506483,2024-12-26T15:00:00Z,#D71921,#D71921,0.0,0.0394338843641817,0.111607092881624,
71,2762302651,Antoine Semenyo,Miss,Header,RegularPlay,8678,933576,95.640350876,33.61875,86,SecondHalf,False,False,False,False,True,,,28.791190475,0.6228421022,0.0548249073326588,0.0,InsideBox,8678,9826,AFC Bournemouth,Crystal Palace,0,0,4506483,2024-12-26T15:00:00Z,#D71921,#D71921,2.0,0.119574751046402,0.725693650700349,
72,2762704157,Antoine Semenyo,AttemptSaved,LeftFoot,RegularPlay,8678,933576,98.9210526314,45.6122292954,31,FirstHalf,False,False,True,False,True,101.8706896554,40.46952381,37.05,0.9374736796,0.228461518883705,0.502496361732483,InsideBox,9879,8678,Fulham,AFC Bournemouth,2,2,4506497,2024-12-29T15:00:00Z,#D71921,#D71921,0.193121693121694,0.24800890994709,1.0,
73,2762783685,Antoine Semenyo,AttemptSaved,LeftFoot,RegularPlay,8678,933576,84.7373786408,41.888125,80,SecondHalf,False,False,True,False,False,104.4310344828,33.61875,35.14375,0.2439999988,0.0463777743279934,0.0545979365706444,OutsideBox,9879,8678,Fulham,AFC Bournemouth,2,2,4506497,2024-12-29T15:00:00Z,#D71921,#D71921,0.697420634920634,0.0645502642328042,1.0,
74,2763410613,Antoine Semenyo,AttemptSaved,LeftFoot,RegularPlay,8678,933576,100.9224137934,30.304,29,FirstHalf,False,False,True,False,True,102.2500000002,31.1025,34.22875,0.0834736838,0.181700468063354,0.339332640171051,InsideBox,8678,8668,AFC Bournemouth,Everton,1,0,4506503,2025-01-04T15:00:00Z,#D71921,#D71921,0.939484126984128,0.0220829851322751,1.0,
75,2763431425,Antoine Semenyo,AttemptSaved,Header,RegularPlay,8678,933576,99.0175438595,31.1025,45,FirstHalf,False,False,True,False,True,103.9568965518,32.78,32.09375,1.4639999928,0.162220060825348,0.532413244247437,InsideBox,8678,8668,AFC Bournemouth,Everton,1,0,4506503,2025-01-04T15:00:00Z,#D71921,#D71921,1.50429894179894,0.387301585396825,1.0,1.0
76,2763444861,Antoine Semenyo,AttemptSaved,LeftFoot,RegularPlay,8678,933576,86.5676470584,35.14375,47,SecondHalf,False,False,True,False,False,100.5431034486,34.68625,32.09375,0.160526315,0.140648514032364,0.279975295066834,OutsideBox,8678,8668,AFC Bournemouth,Everton,1,0,4506503,2025-01-04T15:00:00Z,#D71921,#D71921,1.50429894179894,0.0424672791005291,1.0,
77,2763486975,Antoine Semenyo,Miss,RightFoot,RegularPlay,8678,933576,84.286893204,47.854267513,80,SecondHalf,False,False,False,False,False,,,25.8228125,5.3059310432,0.0135773923248053,0.0,OutsideBox,8678,8668,AFC Bournemouth,Everton,1,0,4506503,2025-01-04T15:00:00Z,#D71921,#D71921,2.0,0.648869925411396,0.462261627240417,
78,2765517383,Antoine Semenyo,Goal,LeftFoot,RegularPlay,8678,933576,95.5438596479,46.8733757928,68,SecondHalf,False,False,True,False,True,,,35.60125,1.829999991,0.0265511106699705,0.154913008213043,InsideBox,8455,8678,Chelsea,AFC Bournemouth,2,2,4506520,2025-01-14T19:30:00Z,#D71921,#D71921,0.576388888888889,0.484126981746032,1.0,
79,2766252955,Antoine Semenyo,Miss,RightFoot,RegularPlay,8678,933576,94.675438595,30.34,4,FirstHalf,False,False,False,False,True,,,33.31375,5.9142069072,0.100574761629105,0.0,InsideBox,10261,8678,Newcastle United,AFC Bournemouth,1,4,4506530,2025-01-18T12:30:00Z,#D71921,#D71921,1.0785839778781,0.677248677248677,0.432856009295758,
80,2766333923,Antoine Semenyo,AttemptSaved,LeftFoot,RegularPlay,8678,933576,94.7719298231,47.854267513,90,SecondHalf,False,True,True,False,True,96.8947368413,44.6313375752,32.17,1.219999994,0.0350464172661304,0.0,InsideBox,10261,8678,Newcastle United,AFC Bournemouth,1,4,4506530,2025-01-18T12:30:00Z,#D71921,#D71921,1.48412698412698,0.322751321164021,1.0,0.0
81,2768670933,Antoine Semenyo,AttemptSaved,RightFoot,RegularPlay,8678,933576,92.2,24.2794904507,26,FirstHalf,False,False,True,False,True,103.1982758622,32.475,36.5925,0.160526315,0.0360928103327751,0.210111424326897,InsideBox,8678,10203,AFC Bournemouth,Nottingham Forest,5,0,4506603,2025-01-25T15:00:00Z,#D71921,#D71921,0.314153439153439,0.0424672791005291,1.0,
82,2768753045,Antoine Semenyo,AttemptSaved,LeftFoot,RegularPlay,8678,933576,94.0964912264,45.5421656011,57,SecondHalf,False,False,True,False,True,102.0603448278,37.27875,36.5925,0.609999997,0.100564070045948,0.409891963005066,InsideBox,8678,10203,AFC Bournemouth,Nottingham Forest,5,0,4506603,2025-01-25T15:00:00Z,#D71921,#D71921,0.314153439153439,0.161375660582011,1.0,
83,2768753167,Antoine Semenyo,AttemptSaved,LeftFoot,FastBreak,8678,933576,97.3771929818,45.6122292954,57,SecondHalf,False,True,True,False,True,99.5000000004,42.6396875,34.53375,1.219999994,0.051772803068161,0.0,InsideBox,8678,10203,AFC Bournemouth,Nottingham Forest,5,0,4506603,2025-01-25T15:00:00Z,#D71921,#D71921,0.858796296296295,0.322751321164021,1.0,
84,2768814299,Antoine Semenyo,Goal,RightFoot,FastBreak,8678,933576,97.7631578942,47.5740127358,90,SecondHalf,False,False,True,False,True,,,30.72125,0.2054736832,0.0481085516512394,0.753975450992584,InsideBox,8678,10203,AFC Bournemouth,Nottingham Forest,5,0,4506603,2025-01-25T15:00:00Z,#D71921,#D71921,1.86739417989418,0.0543581172486773,1.0,1.0
85,2771098699,Antoine Semenyo,AttemptSaved,RightFoot,RegularPlay,8678,933576,90.1,42.8709375,1,FirstHalf,False,False,True,False,True,103.577586207,34.68625,36.21125,0.0834736838,0.0324215888977051,0.166516184806824,InsideBox,8678,8650,AFC Bournemouth,Liverpool,0,2,4506613,2025-02-01T15:00:00Z,#D71921,#D71921,0.415013227513228,0.0220829851322751,1.0,
86,2771129419,Antoine Semenyo,AttemptSaved,RightFoot,RegularPlay,8678,933576,83.0480582528,43.8606369379,14,FirstHalf,False,True,True,False,False,87.8558823528,42.00375,33.39,1.219999994,0.0260915886610746,0.0,OutsideBox,8678,8650,AFC Bournemouth,Liverpool,0,2,4506613,2025-02-01T15:00:00Z,#D71921,#D71921,1.16137566137566,0.322751321164021,1.0,
87,2771143799,Antoine Semenyo,Post,LeftFoot,RegularPlay,8678,933576,98.2456140347,46.3829299327,20,FirstHalf,False,False,False,False,True,,,37.72,2.0739999898,0.0329396352171898,0.0,InsideBox,8678,8650,AFC Bournemouth,Liverpool,0,2,4506613,2025-02-01T15:00:00Z,#D71921,#D71921,0.0158730158730163,0.548677245978836,1.0,
88,2771239161,Antoine Semenyo,AttemptSaved,LeftFoot,SetPiece,8678,933576,98.4385964909,40.553571429,50,SecondHalf,False,False,True,False,True,101.1120689658,38.368333335,34.83875,0.160526315,0.519835352897644,0.404715210199356,InsideBox,8678,8650,AFC Bournemouth,Liverpool,0,2,4506613,2025-02-01T15:00:00Z,#D71921,#D71921,0.778108465608464,0.0424672791005291,1.0,
89,2771306673,Antoine Semenyo,Miss,Header,RegularPlay,8678,933576,98.0526315785,42.350625,82,SecondHalf,False,False,False,False,True,,,44.0007643265,0.802631575,0.0312102641910315,0.0,InsideBox,8678,8650,AFC Bournemouth,Liverpool,0,2,4506613,2025-02-01T15:00:00Z,#D71921,#D71921,1.110223024625e-16,0.0802570232430324,0.377971110666388,
90,2771308507,Antoine Semenyo,Miss,RightFoot,RegularPlay,8678,933576,83.8364077672,32.85625,83,SecondHalf,False,False,False,False,False,,,27.950714285,0.7127368386,0.0563207790255547,0.0,OutsideBox,8678,8650,AFC Bournemouth,Liverpool,0,2,4506613,2025-02-01T15:00:00Z,#D71921,#D71921,2.0,0.117821652370077,0.624867162519204,
91,2776518601,Antoine Semenyo,AttemptSaved,RightFoot,FastBreak,8678,933576,95.7368421041,35.60125,54,SecondHalf,False,False,True,False,True,101.681034483,34.68625,34.99125,1.6630526234,0.222784399986267,0.496753513813019,InsideBox,8466,8678,Southampton,AFC Bournemouth,1,3,4506630,2025-02-15T15:00:00Z,#D71921,#D71921,0.73776455026455,0.439961011481482,1.0,
92,2779495371,Antoine Semenyo,AttemptSaved,LeftFoot,RegularPlay,8678,933576,88.8,43.16,83,SecondHalf,False,True,True,False,True,91.7,41.4834375,31.4075,0.2696842092,0.0670094862580299,0.0,InsideBox,8678,8602,AFC Bournemouth,Wolverhampton Wanderers,0,1,4506633,2025-02-22T15:00:00Z,#D71921,#D71921,1.68584656084656,0.0713450288888889,1.0,
93,2781029085,Antoine Semenyo,AttemptSaved,LeftFoot,RegularPlay,8678,933576,96.2192982446,44.1408917151,34,FirstHalf,False,False,True,False,True,103.2931034484,37.2025,35.90625,0.3659999982,0.188406735658646,0.222495287656784,InsideBox,10204,8678,Brighton & Hove Albion,AFC Bournemouth,2,1,4506334,2025-02-25T19:30:00Z,#D71921,#D71921,0.495701058201058,0.0968253963492064,1.0,
94,2781090149,Antoine Semenyo,AttemptSaved,RightFoot,SetPiece,8678,933576,86.352941176,37.696,83,SecondHalf,False,False,True,False,False,103.6724137932,34.53375,32.78,0.449473682,0.0377443507313728,0.0663342252373695,OutsideBox,10204,8678,Brighton & Hove Albion,AFC Bournemouth,2,1,4506334,2025-02-25T19:30:00Z,#D71921,#D71921,1.32275132275132,0.118908381481481,1.0,
95,2786124209,Antoine Semenyo,AttemptSaved,RightFoot,SetPiece,8678,933576,92.2,33.61875,19,FirstHalf,False,True,True,False,True,98.0526315785,33.00875,32.3225,1.219999994,0.0577665120363236,0.0,InsideBox,8586,8678,Tottenham Hotspur,AFC Bournemouth,2,2,4506350,2025-03-09T14:00:00Z,#D71921,#D71921,1.44378306878307,0.322751321164021,1.0,
96,2786179011,Antoine Semenyo,AttemptSaved,LeftFoot,RegularPlay,8678,933576,97.7631578942,46.452993627,59,SecondHalf,False,True,True,False,True,98.535087719,45.051719741,32.55125,1.219999994,0.03671870008111,0.0,InsideBox,8586,8678,Tottenham Hotspur,AFC Bournemouth,2,2,4506350,2025-03-09T14:00:00Z,#D71921,#D71921,1.3832671957672,0.322751321164021,1.0,
97,2788606517,Antoine Semenyo,AttemptSaved,RightFoot,RegularPlay,8678,933576,92.8,30.22,35,FirstHalf,False,True,True,False,True,94.8684210512,30.304,33.00875,1.219999994,0.0711891353130341,0.0,InsideBox,8678,9937,AFC Bournemouth,Brentford,1,2,4506353,2025-03-15T17:30:00Z,#D71921,#D71921,1.26223544973545,0.322751321164021,1.0,
98,2788617103,Antoine Semenyo,Miss,RightFoot,RegularPlay,8678,933576,87.1044117644,51.0071337565,45,FirstHalf,False,False,False,False,False,,,32.6275,4.8280000072,0.0295854452997446,0.0,OutsideBox,8678,9937,AFC Bournemouth,Brentford,1,2,4506353,2025-03-15T17:30:00Z,#D71921,#D71921,1.19252771502436,0.677248677248677,0.530240264329385,1.0
99,2788627881,Antoine Semenyo,Post,Header,RegularPlay,8678,933576,97.4736842099,33.16125,47,SecondHalf,False,False,False,False,True,,,33.5425,2.554,0.302028059959412,0.0,InsideBox,8678,9937,AFC Bournemouth,Brentford,1,2,4506353,2025-03-15T17:30:00Z,#D71921,#D71921,1.12103174603175,0.675661375661376,1.0,
100,2788665401,Antoine Semenyo,AttemptSaved,LeftFoot,RegularPlay,8678,933576,89.9,23.0183439533,90,SecondHalf,False,False,True,False,True,103.1982758622,32.475,30.7975,0.4879999976,0.0339154079556465,0.445780336856842,InsideBox,8678,9937,AFC Bournemouth,Brentford,1,2,4506353,2025-03-15T17:30:00Z,#D71921,#D71921,1.84722222222222,0.129100528465608,1.0,1.0
101,2795080273,Antoine Semenyo,AttemptSaved,RightFoot,FromCorner,8678,933576,83.6111650488,39.208809525,15,FirstHalf,False,True,True,False,False,91.7,37.696,34.4575,1.219999994,0.0464482605457306,0.0,OutsideBox,8678,9902,AFC Bournemouth,Ipswich Town,1,2,4506363,2025-04-02T18:45:00Z,#D71921,#D71921,0.878968253968253,0.322751321164021,1.0,
102,2795080295,Antoine Semenyo,AttemptSaved,RightFoot,FromCorner,8678,933576,85.9235294112,36.135,15,FirstHalf,False,True,True,False,False,87.963235294,35.75375,32.6275,1.219999994,0.0181201826781034,0.0,OutsideBox,8678,9902,AFC Bournemouth,Ipswich Town,1,2,4506363,2025-04-02T18:45:00Z,#D71921,#D71921,1.36309523809524,0.322751321164021,1.0,
103,2795094509,Antoine Semenyo,AttemptSaved,LeftFoot,RegularPlay,8678,933576,76.7412621376,30.256,32,FirstHalf,False,False,True,False,False,102.629310345,33.00875,34.4575,0.5714736814,0.027791365981102,0.0130296964198351,OutsideBox,8678,9902,AFC Bournemouth,Ipswich Town,1,2,4506363,2025-04-02T18:45:00Z,#D71921,#D71921,0.878968253968253,0.151183513597884,1.0,
104,2795132479,Antoine Semenyo,Miss,RightFoot,RegularPlay,8678,933576,77.0791262152,47.2236942643,78,SecondHalf,False,False,False,False,False,,,39.881190477,0.4430526294,0.0133519694209099,0.0,OutsideBox,8678,9902,AFC Bournemouth,Ipswich Town,1,2,4506363,2025-04-02T18:45:00Z,#D71921,#D71921,1.110223024625e-16,0.075333834388238,0.642727015012135,
105,2795138601,Antoine Semenyo,AttemptSaved,LeftFoot,SetPiece,8678,933576,82.2597087384,37.5075,88,SecondHalf,False,True,True,False,False,95.8333333322,34.68625,32.6275,1.219999994,0.021200068295002,0.0,OutsideBox,8678,9902,AFC Bournemouth,Ipswich Town,1,2,4506363,2025-04-02T18:45:00Z,#D71921,#D71921,1.36309523809524,0.322751321164021,1.0,
106,2795146897,Antoine Semenyo,AttemptSaved,Header,RegularPlay,8678,933576,94.0964912264,31.1025,90,SecondHalf,False,True,True,False,True,97.2807017537,31.56,32.55125,1.219999994,0.0411481857299805,0.0,InsideBox,8678,9902,AFC Bournemouth,Ipswich Town,1,2,4506363,2025-04-02T18:45:00Z,#D71921,#D71921,1.3832671957672,0.322751321164021,1.0,0.0
107,2796246465,Antoine Semenyo,AttemptSaved,RightFoot,RegularPlay,8678,933576,98.0526315785,17.4132484093,38,FirstHalf,False,False,True,False,True,104.1465517242,31.56,32.3225,0.1219999994,0.0235915221273899,0.0476641021668911,InsideBox,8654,8678,West Ham United,AFC Bournemouth,2,2,4506382,2025-04-05T14:00:00Z,#D71921,#D71921,1.44378306878307,0.0322751321164021,1.0,
108,2796266183,Antoine Semenyo,AttemptSaved,LeftFoot,SetPiece,8678,933576,82.597572816,40.553571429,45,FirstHalf,False,True,True,False,False,91.9,38.368333335,35.90625,1.219999994,0.0380643345415592,0.0,OutsideBox,8654,8678,West Ham United,AFC Bournemouth,2,2,4506382,2025-04-05T14:00:00Z,#D71921,#D71921,0.495701058201058,0.322751321164021,1.0,0.0
109,2796377697,Antoine Semenyo,AttemptSaved,LeftFoot,FastBreak,8678,933576,87.8558823528,41.5990625,82,SecondHalf,False,False,True,False,False,98.9210526314,35.6775,34.1525,0.1219999994,0.0771053284406662,0.122777059674263,OutsideBox,8654,8678,West Ham United,AFC Bournemouth,2,2,4506382,2025-04-05T14:00:00Z,#D71921,#D71921,0.959656084656084,0.0322751321164021,1.0,
110,2796398275,Antoine Semenyo,Miss,LeftFoot,RegularPlay,8678,933576,85.7088235288,21.547006373,90,SecondHalf,False,False,False,False,False,,,44.0007643265,3.1335172432,0.0283446442335844,0.0,OutsideBox,8654,8678,West Ham United,AFC Bournemouth,2,2,4506382,2025-04-05T14:00:00Z,#D71921,#D71921,1.110223024625e-16,0.313327775847773,0.377971110666388,2.0
111,2796400955,Antoine Semenyo,AttemptSaved,LeftFoot,RegularPlay,8678,933576,87.2117647056,20.84636943,90,SecondHalf,False,True,True,False,False,88.7,21.8272611502,33.5425,1.219999994,0.0190866254270077,0.0,OutsideBox,8654,8678,West Ham United,AFC Bournemouth,2,2,4506382,2025-04-05T14:00:00Z,#D71921,#D71921,1.12103174603175,0.322751321164021,1.0,3.0
112,2801458849,Antoine Semenyo,Goal,LeftFoot,FastBreak,8678,933576,90.9,26.4009375,1,FirstHalf,False,False,True,False,True,,,36.5925,0.3659999982,0.11945116519928,0.703134477138519,InsideBox,8678,9879,AFC Bournemouth,Fulham,1,0,4506383,2025-04-14T19:00:00Z,#D71921,#D71921,0.314153439153439,0.0968253963492064,1.0,
