,Unnamed: 0_level_0_Minute,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Squad,Unnamed: 3_level_0_xG,Unnamed: 4_level_0_PSxG,Unnamed: 5_level_0_Outcome,Unnamed: 6_level_0_Distance,Unnamed: 7_level_0_Body Part,Unnamed: 8_level_0_Notes,SCA 1_Player,SCA 1_Event,SCA 2_Player,SCA 2_Event
4,12,Phil Foden,Manchester City,0.03,,Off Target,15.0,Right Foot,,Phil Foden,Take-On,Rodri,Interception
5,14,Matheus Nunes,Manchester City,0.23,0.19,Saved,18.0,Right Foot,,Julián Álvarez,Pass (Live),Jack Grealish,Pass (Live)
6,14,Julián Álvarez,Manchester City,0.18,0.17,Saved,17.0,Right Foot,,Matheus Nunes,Shot,,
7,17,Rodri,Manchester City,0.02,,Blocked,32.0,Right Foot,,Jack Grealish,Pass (Live),Nathan Aké,Take-On
8,24,Jack Grealish,Manchester City,0.04,0.04,Saved,13.0,Right Foot,,Phil Foden,Pass (Live),Matheus Nunes,Pass (Live)
9,27,Bernardo Silva,Manchester City,0.04,,Off Target,18.0,Left Foot,,Phil Foden,Pass (Live),Jack Grealish,Pass (Live)
10,29,Jack Harrison,Everton,0.58,0.53,Goal,7.0,Left Foot,,Dwight McNeil,Pass (Live),,
11,32,Rodri,Manchester City,0.11,,Off Target,20.0,Right Foot,,Jack Grealish,Pass (Live),Jack Grealish,Take-On
12,33,Jack Harrison,Everton,0.02,0.09,Saved,14.0,Left Foot,,James Garner,Pass (Live),Dwight McNeil,Pass (Live)
13,34,Vitaliy Mykolenko,Everton,0.03,,Off Target,22.0,Left Foot,,Jack Harrison,Shot,,
14,40,Rodri,Manchester City,0.12,,Off Target,8.0,Head,,Julián Álvarez,Pass (Dead),Jack Grealish,Fouled
15,45+1,Joško Gvardiol,Manchester City,0.03,,Blocked,28.0,Left Foot,,Rodri,Pass (Live),Manuel Akanji,Pass (Live)
16,,,,,,,,,,,,,
17,48,Rodri,Manchester City,0.04,,Off Target,21.0,Left Foot,Volley,Phil Foden,Pass (Live),Bernardo Silva,Pass (Live)
18,48,Beto,Everton,0.03,,Off Target,14.0,Left Foot,,Dwight McNeil,Pass (Live),Vitaliy Mykolenko,Pass (Live)
19,53,Phil Foden,Manchester City,0.03,0.2,Goal,26.0,Left Foot,,Bernardo Silva,Pass (Live),Phil Foden,Pass (Live)
20,54,Phil Foden,Manchester City,0.09,,Off Target,5.0,Left Foot,,Julián Álvarez,Pass (Live),Julián Álvarez,Pass (Live)
21,61,Julián Álvarez,Manchester City,0.06,0.19,Saved,24.0,Right Foot,Free kick,Jack Grealish,Fouled,Bernardo Silva,Pass (Live)
22,62,Phil Foden,Manchester City,0.07,,Blocked,20.0,Left Foot,,,,,
23,62,Nathan Aké,Manchester City,0.1,,Blocked,10.0,Left Foot,,Phil Foden,Shot,,
24,64,Julián Álvarez (pen),Manchester City,0.79,0.89,Goal,13.0,Right Foot,,,Fouled,Nathan Aké,Shot
25,68,James Tarkowski,Everton,0.04,,Off Target,7.0,Head,,James Garner,Pass (Dead),,
26,75,Dominic Calvert-Lewin,Everton,0.23,,Off Target,9.0,Right Foot,,Jack Harrison,Pass (Live),Nathan Patterson,Pass (Live)
27,85,Julián Álvarez,Manchester City,0.05,,Off Target,16.0,Left Foot,,Julián Álvarez,Take-On,Joško Gvardiol,Pass (Live)
28,86,Bernardo Silva,Manchester City,0.3,0.49,Goal,25.0,Left Foot,,,,,
29,90+1,Phil Foden,Manchester City,0.03,,Woodwork,21.0,Left Foot,,Julián Álvarez,Pass (Live),Ederson,Pass (Dead)
30,90+4,Phil Foden,Manchester City,0.03,0.03,Saved,33.0,Left Foot,,Bernardo Silva,Pass (Live),Mateo Kovačić,Pass (Live)
0,4,Pedro Porro,Tottenham,0.04,,Blocked,30.0,Right Foot,Free kick,Brennan Johnson,Fouled,Pedro Porro,Pass (Live)
1,5,Danny Welbeck,Brighton,0.08,0.15,Saved,11.0,Right Foot,,Billy Gilmour,Pass (Live),Danny Welbeck,Pass (Live)
2,6,Facundo Buonanotte,Brighton,0.16,,Blocked,15.0,Left Foot,,João Pedro,Pass (Live),Facundo Buonanotte,Pass (Live)
3,6,Danny Welbeck,Brighton,0.31,0.54,Saved,11.0,Right Foot,,Facundo Buonanotte,Shot,,
4,11,Jack Hinshelwood,Brighton,0.33,0.19,Goal,14.0,Right Foot,,João Pedro,Pass (Live),João Pedro,Take-On
5,17,João Pedro,Brighton,0.04,0.04,Saved,18.0,Right Foot,,Pascal Groß,Pass (Live),Billy Gilmour,Pass (Live)
6,20,Jan Paul van Hecke,Brighton,0.21,,Woodwork,4.0,Head,,Pascal Groß,Pass (Dead),Billy Gilmour,Pass (Live)
7,20,Lewis Dunk,Brighton,0.2,,Blocked,4.0,Right Foot,,Jan Paul van Hecke,Shot,,
8,24,João Pedro (pen),Brighton,0.79,0.99,Goal,13.0,Right Foot,,Danny Welbeck,Fouled,Lewis Dunk,Shot
9,27,Son Heung-min,Tottenham,0.02,,Blocked,19.0,Left Foot,,Dejan Kulusevski,Pass (Live),Destiny Udogie,Pass (Live)
10,32,James Milner,Brighton,0.08,,Woodwork,21.0,Right Foot,,James Milner,Pass (Live),Igor,Pass (Live)
11,33,Brennan Johnson,Tottenham,0.12,,Blocked,16.0,Right Foot,,Pedro Porro,Pass (Live),Emerson,Pass (Live)
12,39,Son Heung-min,Tottenham,0.18,,Blocked,11.0,Left Foot,,Richarlison,Pass (Live),Pierre Højbjerg,Pass (Live)
13,45,João Pedro,Brighton,0.33,0.74,Saved,13.0,Left Foot,,,,,
14,45+1,Facundo Buonanotte,Brighton,0.01,,Blocked,16.0,Head,,Pascal Groß,Pass (Dead),João Pedro,Shot
15,45+1,Richarlison,Tottenham,0.13,,Blocked,22.0,Right Foot,,Brennan Johnson,Pass (Live),Pierre Højbjerg,Pass (Live)
16,45+2,Ben Davies,Tottenham,0.13,,Off Target,6.0,Head,,Pedro Porro,Pass (Dead),Richarlison,Shot
17,45+5,Son Heung-min,Tottenham,0.06,,Off Target,22.0,Right Foot,,Destiny Udogie,Pass (Live),Destiny Udogie,Take-On
18,,,,,,,,,,,,,
19,49,Lewis Dunk,Brighton,0.22,0.59,Saved,5.0,Head,,James Milner,Pass (Dead),Pascal Groß,Pass (Dead)
20,53,Richarlison,Tottenham,0.19,,Off Target,17.0,Right Foot,,Son Heung-min,Pass (Live),Son Heung-min,Interception
21,55,Destiny Udogie,Tottenham,0.25,0.64,Saved,7.0,Right Foot,,Dejan Kulusevski,Pass (Live),Destiny Udogie,Pass (Live)
22,58,Lewis Dunk,Brighton,0.05,,Off Target,15.0,Right Foot,,Pascal Groß,Pass (Dead),João Pedro,Fouled
23,63,Pervis Estupiñán,Brighton,0.03,0.47,Goal,26.0,Left Foot,,James Milner,Pass (Dead),,
24,71,Pierre Højbjerg,Tottenham,0.03,,Blocked,26.0,Right Foot,,Destiny Udogie,Pass (Live),Bryan Gil,Pass (Live)
25,76,João Pedro (pen),Brighton,0.79,0.99,Goal,13.0,Right Foot,,Evan Ferguson,Fouled,Jakub Moder,Pass (Live)
26,81,Alejo Véliz,Tottenham,0.1,0.82,Goal,13.0,Right Foot,,,,,
27,86,Ben Davies,Tottenham,0.61,0.76,Goal,3.0,Head,,Pedro Porro,Pass (Live),Bryan Gil,Pass (Live)
28,90+1,Alejo Véliz,Tottenham,0.14,,Blocked,5.0,Left Foot,,Alejo Véliz,Take-On,Giovani Lo Celso,Pass (Live)
29,90+2,Dejan Kulusevski,Tottenham,0.03,,Off Target,27.0,Left Foot,,Emerson,Pass (Live),Pierre Højbjerg,Pass (Live)
30,90+5,Pierre Højbjerg,Tottenham,0.06,,Woodwork,15.0,Right Foot,,Destiny Udogie,Pass (Live),Son Heung-min,Pass (Live)
31,90+5,Pedro Porro,Tottenham,0.07,,Blocked,16.0,Right Foot,,Pierre Højbjerg,Shot,,
32,90+7,Son Heung-min,Tottenham,0.07,,Off Target,5.0,Right Foot,Volley,Giovani Lo Celso,Pass (Live),Dejan Kulusevski,Pass (Live)
33,90+9,Son Heung-min,Tottenham,0.07,,Off Target,11.0,Head,,Bryan Gil,Pass (Live),Emerson,Pass (Live)
34,90+10,Bryan Gil,Tottenham,0.04,,Off Target,17.0,Left Foot,,Destiny Udogie,Pass (Live),Destiny Udogie,Take-On
0,1,James Ward-Prowse,West Ham,0.02,,Off Target,26.0,Right Foot,Volley,,,,
1,3,Bukayo Saka,Arsenal,0.03,0.02,Saved,15.0,Left Foot,,Martin Ødegaard,Pass (Live),Ben White,Pass (Live)
2,11,Leandro Trossard,Arsenal,0.05,,Off Target,21.0,Right Foot,,Gabriel Martinelli,Pass (Live),Martin Ødegaard,Pass (Live)
3,13,Tomáš Souček,West Ham,0.37,0.81,Goal,6.0,Right Foot,Volley,Jarrod Bowen,Pass (Live),Lucas Paquetá,Pass (Live)
4,28,Bukayo Saka,Arsenal,0.02,,Blocked,23.0,Left Foot,,Declan Rice,Pass (Live),Ben White,Pass (Live)
5,30,Bukayo Saka,Arsenal,0.1,0.39,Saved,8.0,Head,,Gabriel Jesus,Pass (Live),Leandro Trossard,Pass (Live)
6,35,Ben White,Arsenal,0.1,,Off Target,10.0,Head,,Oleksandr Zinchenko,Pass (Live),Martin Ødegaard,Pass (Live)
7,37,Gabriel Martinelli,Arsenal,0.08,,Off Target,15.0,Right Foot,,Bukayo Saka,Pass (Live),Martin Ødegaard,Pass (Live)
8,42,Bukayo Saka,Arsenal,0.21,,Woodwork,7.0,Right Foot,,Martin Ødegaard,Pass (Live),William Saliba,Pass (Live)
9,42,Leandro Trossard,Arsenal,0.62,,Off Target,10.0,Left Foot,,Bukayo Saka,Shot,,
10,43,Mohammed Kudus,West Ham,0.04,,Blocked,28.0,Left Foot,,,,,
11,45+5,Leandro Trossard,Arsenal,0.04,,Blocked,29.0,Left Foot,,Declan Rice,Pass (Live),Ben White,Pass (Live)
12,,,,,,,,,,,,,
13,49,Leandro Trossard,Arsenal,0.02,,Off Target,21.0,Right Foot,,Ben White,Pass (Live),William Saliba,Pass (Live)
14,53,Declan Rice,Arsenal,0.03,,Off Target,28.0,Right Foot,,Leandro Trossard,Pass (Live),Oleksandr Zinchenko,Pass (Live)
15,55,Konstantinos Mavropanos,West Ham,0.11,0.51,Goal,6.0,Head,,James Ward-Prowse,Pass (Dead),Jarrod Bowen,Pass (Live)
16,58,Gabriel Jesus,Arsenal,0.03,,Off Target,19.0,Right Foot,,Oleksandr Zinchenko,Pass (Live),Gabriel Martinelli,Pass (Live)
17,62,Bukayo Saka,Arsenal,0.06,,Blocked,24.0,Left Foot,,Gabriel Jesus,Pass (Live),Declan Rice,Pass (Live)
18,64,Bukayo Saka,Arsenal,0.02,,Blocked,18.0,Left Foot,,Martin Ødegaard,Pass (Live),Oleksandr Zinchenko,Pass (Live)
19,65,Gabriel Jesus,Arsenal,0.18,0.29,Saved,7.0,Head,,Bukayo Saka,Pass (Live),Declan Rice,Pass (Live)
20,66,Gabriel Jesus,Arsenal,0.25,,Off Target,5.0,Head,,Ben White,Pass (Live),Martin Ødegaard,Pass (Live)
21,72,Declan Rice,Arsenal,0.04,,Blocked,28.0,Right Foot,,Bukayo Saka,Pass (Live),William Saliba,Pass (Live)
22,73,Saïd Benrahma,West Ham,0.1,,Blocked,6.0,Left Foot,,Saïd Benrahma,Take-On,Tomáš Souček,Pass (Dead)
23,74,Bukayo Saka,Arsenal,0.03,,Blocked,23.0,Left Foot,Volley,Reiss Nelson,Pass (Live),Bukayo Saka,Pass (Live)
24,74,Leandro Trossard,Arsenal,0.12,0.12,Saved,11.0,Right Foot,,Martin Ødegaard,Pass (Live),Bukayo Saka,Shot
25,75,Gabriel Magalhães,Arsenal,0.19,,Off Target,2.0,Head,,Martin Ødegaard,Pass (Dead),Leandro Trossard,Shot
26,75,Martin Ødegaard,Arsenal,0.02,,Off Target,31.0,Left Foot,,William Saliba,Pass (Live),Bukayo Saka,Pass (Live)
27,78,Bukayo Saka,Arsenal,0.05,0.06,Saved,18.0,Left Foot,,William Saliba,Pass (Live),Leandro Trossard,Pass (Live)
28,86,Emile Smith Rowe,Arsenal,0.08,0.11,Saved,21.0,Right Foot,,Martin Ødegaard,Pass (Live),Ben White,Pass (Live)
29,87,Martin Ødegaard,Arsenal,0.03,,Blocked,18.0,Left Foot,,Gabriel Jesus,Pass (Live),Martin Ødegaard,Pass (Live)
30,89,Eddie Nketiah,Arsenal,0.1,0.05,Saved,10.0,Right Foot,Volley,Bukayo Saka,Pass (Live),Ben White,Pass (Live)
31,90,Martin Ødegaard,Arsenal,0.04,0.17,Saved,26.0,Left Foot,,Bukayo Saka,Pass (Live),Martin Ødegaard,Pass (Live)
32,90+1,Reiss Nelson,Arsenal,0.05,,Off Target,22.0,Left Foot,,Martin Ødegaard,Shot,,
33,90+2,Bukayo Saka,Arsenal,0.07,,Blocked,15.0,Left Foot,,Bukayo Saka,Pass (Live),Martin Ødegaard,Pass (Live)
34,90+2,William Saliba,Arsenal,0.1,,Blocked,4.0,Head,,Martin Ødegaard,Pass (Dead),Bukayo Saka,Shot
35,90+3,Eddie Nketiah,Arsenal,0.14,,Blocked,15.0,Right Foot,,Bukayo Saka,Pass (Live),Gabriel Magalhães,Pass (Live)
36,90+6,Saïd Benrahma (pen),West Ham,0.79,0.97,Saved,13.0,Right Foot,,Emerson Palmieri,Fouled,Saïd Benrahma,Pass (Live)
0,5,Conor Gallagher,Chelsea,0.12,0.2,Saved,11.0,Right Foot,,Noni Madueke,Pass (Live),Noni Madueke,Take-On
1,10,Cole Palmer,Chelsea,0.02,0.21,Saved,25.0,Left Foot,,Malo Gusto,Pass (Live),Noni Madueke,Pass (Live)
2,11,Nicolas Jackson,Chelsea,0.05,0.15,Saved,10.0,Right Foot,,Cole Palmer,Pass (Live),Thiago Silva,Pass (Dead)
3,12,Cole Palmer,Chelsea,0.04,0.5,Goal,16.0,Left Foot,,,,,
4,18,Ross Barkley,Luton Town,0.05,,Off Target,25.0,Right Foot,Free kick,Jacob Brown,Fouled,,
5,19,Armando Broja,Chelsea,0.02,0.74,Saved,13.0,Left Foot,,,,,
6,20,Elijah Adebayo,Luton Town,0.1,,Off Target,8.0,Head,,Andros Townsend,Pass (Live),Andros Townsend,Take-On
7,29,Jacob Brown,Luton Town,0.02,,Blocked,18.0,Left Foot,,Amari'i Bell,Pass (Live),,
8,34,Ross Barkley,Luton Town,0.02,,Blocked,23.0,Right Foot,,Ross Barkley,Take-On,Alfie Doughty,Pass (Live)
9,37,Noni Madueke,Chelsea,0.03,0.34,Goal,14.0,Right Foot,,Cole Palmer,Pass (Live),Levi Colwill,Pass (Live)
10,42,Jacob Brown,Luton Town,0.11,,Blocked,9.0,Left Foot,,Teden Mengi,Pass (Live),Andros Townsend,Fouled
11,45+4,Conor Gallagher,Chelsea,0.07,,Blocked,26.0,Left Foot,,Cole Palmer,Pass (Live),Thiago Silva,Pass (Live)
12,,,,,,,,,,,,,
13,48,Chiedozie Ogbene,Luton Town,0.21,,Blocked,5.0,Right Foot,,Andros Townsend,Pass (Live),Tahith Chong,Pass (Live)
14,51,Cole Palmer,Chelsea,0.02,,Off Target,28.0,Left Foot,,Noni Madueke,Pass (Live),Conor Gallagher,Pass (Dead)
15,53,Tahith Chong,Luton Town,0.06,,Blocked,17.0,Left Foot,,Alfie Doughty,Pass (Live),Andros Townsend,Pass (Live)
16,61,Nicolas Jackson,Chelsea,0.06,0.03,Saved,24.0,Right Foot,,Nicolas Jackson,Take-On,Moisés Caicedo,Pass (Live)
17,68,Cole Palmer,Chelsea,0.02,,Blocked,24.0,Left Foot,,Noni Madueke,Pass (Dead),Noni Madueke,Pass (Live)
18,70,Cole Palmer,Chelsea,0.96,0.97,Goal,6.0,Right Foot,,Cole Palmer,Take-On,Nicolas Jackson,Pass (Live)
19,77,Noni Madueke,Chelsea,0.09,,Off Target,13.0,Right Foot,,Nicolas Jackson,Pass (Live),Conor Gallagher,Pass (Live)
20,78,Ross Barkley,Luton Town,0.07,0.06,Saved,24.0,Right Foot,,Chiedozie Ogbene,Pass (Live),Albert Sambi Lokonga,Pass (Live)
21,80,Elijah Adebayo,Luton Town,0.56,,Woodwork,5.0,Head,,Chiedozie Ogbene,Pass (Live),Carlton Morris,Pass (Live)
22,80,Ross Barkley,Luton Town,0.19,0.47,Goal,7.0,Head,,Alfie Doughty,Pass (Dead),Elijah Adebayo,Shot
23,83,Ross Barkley,Luton Town,0.13,,Off Target,6.0,Right Foot,,Chiedozie Ogbene,Pass (Live),Carlton Morris,Pass (Live)
24,83,Carlton Morris,Luton Town,0.21,0.66,Saved,5.0,Head,,Ross Barkley,Shot,,
25,86,Carlton Morris,Luton Town,0.25,0.39,Saved,8.0,Head,,Alfie Doughty,Pass (Dead),Tahith Chong,Fouled
26,87,Alfie Doughty,Luton Town,0.13,0.19,Saved,9.0,Head,,Chiedozie Ogbene,Pass (Live),Carlton Morris,Pass (Live)
27,87,Elijah Adebayo,Luton Town,0.47,0.97,Goal,3.0,Right Foot,Volley,Alfie Doughty,Shot,,
0,2.0,Keane Lewis-Potter,Brentford,0.42,0.71,Goal,9.0,Left Foot,Volley,Mads Roerslev,Pass (Live),Mathias Jensen,Pass (Live)
1,10.0,Eberechi Eze,Crystal Palace,0.03,,Blocked,28.0,Left Foot,,Jefferson Lerma,Pass (Live),Jean-Philippe Mateta,Pass (Live)
2,14.0,Michael Olise,Crystal Palace,0.21,0.79,Goal,3.0,Left Foot,Volley,Jordan Ayew,Pass (Live),Michael Olise,Pass (Live)
3,16.0,Jefferson Lerma,Crystal Palace,0.03,0.02,Saved,25.0,Right Foot,,Jean-Philippe Mateta,Pass (Live),Jordan Ayew,Pass (Live)
4,17.0,Saman Ghoddos,Brentford,0.03,,Off Target,21.0,Left Foot,,Keane Lewis-Potter,Pass (Live),Mathias Jensen,Pass (Live)
5,18.0,Keane Lewis-Potter,Brentford,0.15,0.08,Saved,16.0,Left Foot,,Mads Roerslev,Pass (Live),Mathias Jensen,Pass (Live)
6,27.0,Nathan Collins,Brentford,0.03,,Off Target,8.0,Head,,Saman Ghoddos,Pass (Live),Mathias Jensen,Pass (Live)
7,39.0,Eberechi Eze,Crystal Palace,0.1,0.64,Goal,10.0,Left Foot,,Tyrick Mitchell,Pass (Live),Chris Richards,Pass (Live)
8,41.0,Michael Olise,Crystal Palace,0.02,,Blocked,27.0,Left Foot,,Michael Olise,Take-On,Jean-Philippe Mateta,Pass (Live)
9,,,,,,,,,,,,,
10,46.0,Michael Olise,Crystal Palace,0.06,,Blocked,16.0,Left Foot,,Eberechi Eze,Pass (Live),Nathaniel Clyne,Interception
11,47.0,Jordan Ayew,Crystal Palace,0.04,,Off Target,15.0,Right Foot,Volley,Tyrick Mitchell,Pass (Live),Michael Olise,Pass (Live)
12,48.0,Jefferson Lerma,Crystal Palace,0.06,,Off Target,8.0,Head,,Eberechi Eze,Pass (Dead),Jordan Ayew,Shot
13,53.0,Christian Nørgaard,Brentford,0.07,0.38,Saved,20.0,Right Foot,,Yoane Wissa,Pass (Live),Keane Lewis-Potter,Pass (Live)
14,58.0,Michael Olise,Crystal Palace,0.14,0.02,Saved,17.0,Right Foot,,Jordan Ayew,Pass (Live),Jordan Ayew,Take-On
15,58.0,Michael Olise,Crystal Palace,0.08,0.44,Goal,17.0,Left Foot,,Marc Guéhi,Pass (Live),Jefferson Lerma,Pass (Live)
16,60.0,Saman Ghoddos,Brentford,0.02,0.1,Saved,22.0,Right Foot,,Saman Ghoddos,Take-On,Christian Nørgaard,Pass (Dead)
17,67.0,Michael Olise,Crystal Palace,0.04,,Off Target,21.0,Left Foot,,Jean-Philippe Mateta,Pass (Live),Joachim Andersen,Interception
18,72.0,Eberechi Eze,Crystal Palace,0.07,0.05,Saved,17.0,Left Foot,,Michael Olise,Pass (Live),Jean-Philippe Mateta,Pass (Live)
19,76.0,Neal Maupay,Brentford,0.03,,Woodwork,26.0,Right Foot,,Mikkel Damsgaard,Pass (Live),Vitaly Janelt,Pass (Live)
20,76.0,Yoane Wissa,Brentford,0.6,,Off Target,5.0,Right Foot,Volley,Vitaly Janelt,Pass (Live),Nathan Collins,Pass (Live)
21,83.0,Neal Maupay,Brentford,0.02,,Blocked,16.0,Left Foot,,Neal Maupay,Pass (Live),Frank Onyeka,Pass (Live)
22,89.0,Joachim Andersen,Crystal Palace,0.1,,Off Target,7.0,Head,,Michael Olise,Pass (Dead),Jordan Ayew,Fouled
0,2,Amadou Onana,Everton,0.02,,Off Target,39.0,Right Foot,,Dominic Calvert-Lewin,Pass (Live),,
1,8,Hwang Hee-chan,Wolves,0.1,,Off Target,11.0,Head,,Nélson Semedo,Pass (Live),Max Kilman,Pass (Live)
2,14,Matheus Cunha,Wolves,0.02,,Off Target,34.0,Right Foot,,Tommy Doyle,Pass (Live),João Gomes,Pass (Live)
3,21,Dwight McNeil,Everton,0.02,,Off Target,29.0,Left Foot,,Dominic Calvert-Lewin,Pass (Live),Nathan Patterson,Pass (Live)
4,24,Matheus Cunha,Wolves,0.03,,Blocked,8.0,Head,,Pablo Sarabia,Pass (Dead),Matheus Cunha,Pass (Live)
5,25,Max Kilman,Wolves,0.3,0.87,Goal,2.0,Left Foot,Deflected,Pablo Sarabia,Pass (Live),Tommy Doyle,Pass (Live)
6,27,Dominic Calvert-Lewin,Everton,0.07,,Off Target,7.0,Right Foot,,Dwight McNeil,Pass (Live),Jack Harrison,Pass (Live)
7,45+3,Michael Keane,Everton,0.05,,Blocked,10.0,Head,,James Tarkowski,Pass (Live),James Garner,Pass (Dead)
8,,,,,,,,,,,,,
9,46,Dwight McNeil,Everton,0.03,,Blocked,29.0,Left Foot,,Dominic Calvert-Lewin,Pass (Live),Jack Harrison,Pass (Live)
10,49,Jack Harrison,Everton,0.02,,Off Target,25.0,Right Foot,,Jarrad Branthwaite,Fouled,,
11,49,Jarrad Branthwaite,Everton,0.04,,Blocked,16.0,Right Foot,,Jack Harrison,Shot,,
12,49,James Tarkowski,Everton,0.11,,Blocked,11.0,Right Foot,,Jarrad Branthwaite,Shot,,
13,52,Rayan Aït-Nouri,Wolves,0.05,,Blocked,14.0,Left Foot,,Rayan Aït-Nouri,Pass (Live),Matheus Cunha,Pass (Live)
14,53,Matheus Cunha,Wolves,0.85,0.93,Goal,2.0,Right Foot,,Hwang Hee-chan,Pass (Live),Pablo Sarabia,Pass (Live)
15,60,Hwang Hee-chan,Wolves,0.1,0.21,Saved,13.0,Right Foot,,,,,
16,61,Craig Dawson,Wolves,0.34,0.35,Goal,11.0,Right Foot,,Matheus Cunha,Pass (Live),Tommy Doyle,Pass (Live)
17,68,Dwight McNeil,Everton,0.05,,Woodwork,28.0,Left Foot,,Dominic Calvert-Lewin,Pass (Live),André Gomes,Pass (Live)
18,68,João Gomes,Wolves,0.04,0.05,Saved,13.0,Right Foot,,Pablo Sarabia,Pass (Live),João Gomes,Pass (Live)
19,71,Hwang Hee-chan,Wolves,0.04,0.13,Saved,18.0,Right Foot,,Matheus Cunha,Pass (Live),Rayan Aït-Nouri,Pass (Live)
20,75,Pablo Sarabia,Wolves,0.04,,Blocked,22.0,Left Foot,,Nélson Semedo,Pass (Live),Matheus Cunha,Pass (Live)
21,90,Pedro Neto,Wolves,0.07,,Off Target,16.0,Left Foot,,Boubacar Traoré,Pass (Live),Boubacar Traoré,Take-On
22,90+2,Jack Harrison,Everton,0.04,,Off Target,13.0,Left Foot,,André Gomes,Pass (Live),Beto,Pass (Live)
0,3.0,Julián Álvarez,Manchester City,0.05,,Off Target,23.0,Left Foot,,Phil Foden,Pass (Live),Jack Grealish,Pass (Live)
1,14.0,Rodri,Manchester City,0.09,0.32,Goal,21.0,Right Foot,,Rodri,Take-On,Manuel Akanji,Pass (Live)
2,16.0,Julián Álvarez,Manchester City,0.1,,Off Target,11.0,Head,,Bernardo Silva,Pass (Live),Manuel Akanji,Pass (Live)
3,21.0,Bernardo Silva,Manchester City,0.22,0.87,Saved,9.0,Right Foot,,Phil Foden,Pass (Live),Manuel Akanji,Pass (Live)
4,24.0,Kyle Walker,Manchester City,0.02,,Off Target,32.0,Right Foot,,Jack Grealish,Pass (Live),Julián Álvarez,Pass (Dead)
5,28.0,Kyle Walker,Manchester City,0.02,,Blocked,34.0,Right Foot,,Mateo Kovačić,Pass (Live),Jack Grealish,Pass (Live)
6,41.0,William Osula,Sheffield Utd,0.1,,Blocked,12.0,Right Foot,,Jayden Bogle,Pass (Live),Jack Robinson,Pass (Live)
7,42.0,William Osula,Sheffield Utd,0.04,0.07,Saved,10.0,Head,,Oliver Norwood,Pass (Dead),William Osula,Shot
8,43.0,Rodri,Manchester City,0.05,,Blocked,21.0,Left Foot,,Bernardo Silva,Pass (Live),,
9,44.0,Jayden Bogle,Sheffield Utd,0.05,0.11,Saved,19.0,Left Foot,,George Baldock,Pass (Dead),William Osula,Fouled
10,45.0,Rodri,Manchester City,0.02,,Off Target,30.0,Right Foot,,Jack Grealish,Pass (Live),Joško Gvardiol,Pass (Live)
11,,,,,,,,,,,,,
12,46.0,Rodri,Manchester City,0.03,,Off Target,30.0,Left Foot,Volley,Manuel Akanji,Pass (Live),Nathan Aké,Pass (Live)
13,50.0,Nathan Aké,Manchester City,0.15,,Off Target,3.0,Head,,,,,
14,55.0,Julián Álvarez,Manchester City,0.12,,Off Target,15.0,Right Foot,,,,,
15,57.0,Phil Foden,Manchester City,0.04,,Blocked,11.0,Left Foot,,Joško Gvardiol,Pass (Live),Mateo Kovačić,Pass (Live)
16,59.0,Nathan Aké,Manchester City,0.05,,Off Target,10.0,Head,,Oscar Bobb,Pass (Live),Phil Foden,Pass (Live)
17,61.0,Julián Álvarez,Manchester City,0.91,0.98,Goal,3.0,Right Foot,,Phil Foden,Pass (Live),Oscar Bobb,Pass (Live)
18,64.0,Oscar Bobb,Manchester City,0.14,,Blocked,11.0,Left Foot,,Oscar Bobb,Take-On,Phil Foden,Pass (Live)
19,75.0,Phil Foden,Manchester City,0.06,0.21,Saved,24.0,Left Foot,,Rodri,Pass (Live),Joško Gvardiol,Pass (Live)
20,85.0,Phil Foden,Manchester City,0.06,,Blocked,17.0,Right Foot,,Bernardo Silva,Pass (Live),Rodri,Pass (Live)
21,86.0,Nathan Aké,Manchester City,0.07,,Blocked,9.0,Head,,Phil Foden,Pass (Live),Bernardo Silva,Pass (Live)
22,89.0,Jayden Bogle,Sheffield Utd,0.13,,Blocked,18.0,Right Foot,,Cameron Archer,Pass (Live),Auston Trusty,Pass (Live)
0,3,Moussa Diaby,Aston Villa,0.06,,Off Target,10.0,Left Foot,Volley,Ezri Konsa,Pass (Live),Moussa Diaby,Pass (Live)
1,13,Ollie Watkins,Aston Villa,0.06,0.07,Saved,11.0,Left Foot,Volley,Álex Moreno,Pass (Live),Leon Bailey,Pass (Live)
2,25,Douglas Luiz,Aston Villa,0.07,,Blocked,26.0,Right Foot,"Free kick, Deflected",Moussa Diaby,Fouled,Clément Lenglet,Pass (Live)
3,25,Leon Bailey,Aston Villa,0.01,,Blocked,25.0,Left Foot,Volley,Douglas Luiz,Shot,,
4,26,Josh Brownhill,Burnley,0.04,,Off Target,17.0,Right Foot,,Wilson Odobert,Pass (Live),Lyle Foster,Pass (Live)
5,27,Dara O'Shea,Burnley,0.04,,Blocked,16.0,Left Foot,,Vitinho,Pass (Dead),,
6,27,Josh Brownhill,Burnley,0.07,0.16,Saved,22.0,Right Foot,,Dara O'Shea,Shot,,
7,28,Leon Bailey,Aston Villa,0.12,0.27,Goal,14.0,Left Foot,Deflected,Ollie Watkins,Pass (Live),Diego Carlos,Pass (Live)
