,Unnamed: 0_level_0_Minute,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Squad,Unnamed: 3_level_0_xG,Unnamed: 4_level_0_PSxG,Unnamed: 5_level_0_Outcome,Unnamed: 6_level_0_Distance,Unnamed: 7_level_0_Body Part,Unnamed: 8_level_0_Notes,SCA 1_Player,SCA 1_Event,SCA 2_Player,SCA 2_Event
0,1,Ismaila Sarr,Crystal Palace,0.09,0.0,Off Target,5.0,Head,,Will Hughes,Pass (Dead),,
1,3,Kaoru Mitoma,Brighton,0.06,0.1,Saved,12.0,Left Foot,,João Pedro,Pass (Live),João Pedro,Take-On
2,13,Georginio Rutter,Brighton,0.02,0.0,Blocked,30.0,Left Foot,,,,,
3,16,Carlos Baleba,Brighton,0.02,0.0,Off Target,32.0,Left Foot,,Kaoru Mitoma,Pass (Live),Kaoru Mitoma,Take-On
4,25,Jean-Philippe Mateta,Crystal Palace,0.03,0.0,Blocked,29.0,Right Foot,,Eberechi Eze,Pass (Live),Marc Guéhi,Pass (Live)
5,27,Trevoh Chalobah,Crystal Palace,0.41,0.69,Goal,3.0,Right Foot,,Will Hughes,Pass (Dead),Jean-Philippe Mateta,Shot
6,30,Yasin Ayari,Brighton,0.13,0.0,Off Target,18.0,Left Foot,,Kaoru Mitoma,Pass (Live),Pervis Estupiñán,Pass (Live)
7,31,Daniel Muñoz,Crystal Palace,0.19,0.25,Saved,11.0,Right Foot,,Tyrick Mitchell,Pass (Live),Daniel Muñoz,Pass (Live)
8,31,Ismaila Sarr,Crystal Palace,0.04,0.0,Blocked,12.0,Left Foot,,Daniel Muñoz,Shot,,
9,33,Ismaila Sarr,Crystal Palace,0.43,0.46,Goal,3.0,Head,,Tyrick Mitchell,Pass (Live),Maxence Lacroix,Pass (Dead)
10,39,Carlos Baleba,Brighton,0.02,0.0,Blocked,29.0,Left Foot,,Kaoru Mitoma,Pass (Live),Carlos Baleba,Pass (Live)
11,43,Eberechi Eze,Crystal Palace,0.07,0.0,Off Target,11.0,Head,,Daniel Muñoz,Pass (Live),Ismaila Sarr,Pass (Live)
12,45+3,Tariq Lamptey,Brighton,0.08,0.0,Off Target,21.0,Left Foot,,Jan Paul van Hecke,Pass (Live),Bart Verbruggen,Pass (Live)
13,,,,,,,,,,,,,
14,48,Kaoru Mitoma,Brighton,0.03,0.0,Blocked,16.0,Right Foot,,Georginio Rutter,Pass (Live),Yankuba Minteh,Pass (Dead)
15,54,João Pedro,Brighton,0.08,0.0,Blocked,13.0,Right Foot,,Yasin Ayari,Pass (Live),Kaoru Mitoma,Pass (Live)
16,54,Kaoru Mitoma,Brighton,0.07,0.0,Blocked,14.0,Right Foot,,João Pedro,Pass (Live),Kaoru Mitoma,Pass (Live)
17,56,Lewis Dunk,Brighton,0.08,0.12,Saved,11.0,Head,,Yasin Ayari,Pass (Dead),Georginio Rutter,Fouled
18,56,Lewis Dunk,Brighton,0.13,0.0,Blocked,6.0,Head,,Pervis Estupiñán,Pass (Dead),Lewis Dunk,Shot
19,57,Julio Enciso,Brighton,0.04,0.47,Saved,26.0,Right Foot,,Julio Enciso,Take-On,Carlos Baleba,Pass (Live)
20,71,Eddie Nketiah,Crystal Palace,0.05,0.0,Off Target,15.0,Left Foot,,Ismaila Sarr,Pass (Live),Daichi Kamada,Pass (Live)
21,72,Eddie Nketiah,Crystal Palace,0.03,0.0,Off Target,10.0,Right Foot,,Daichi Kamada,Pass (Live),Maxence Lacroix,Pass (Live)
22,74,Ismaila Sarr,Crystal Palace,0.04,0.03,Saved,13.0,Right Foot,,Eddie Nketiah,Pass (Live),Will Hughes,Pass (Live)
23,77,Brajan Gruda,Brighton,0.05,0.0,Blocked,25.0,Left Foot,Free kick,,Fouled,,
24,78,Pervis Estupiñán,Brighton,0.02,0.0,Off Target,31.0,Left Foot,,Julio Enciso,Pass (Live),Jan Paul van Hecke,Pass (Live)
25,81,Julio Enciso,Brighton,0.01,0.01,Saved,33.0,Right Foot,,Kaoru Mitoma,Pass (Live),Lewis Dunk,Pass (Live)
26,82,Ismaila Sarr,Crystal Palace,0.36,0.7,Goal,17.0,Right Foot,,Ismaila Sarr,Take-On,Eddie Nketiah,Pass (Live)
27,86,Cheick Doucouré,Crystal Palace,0.19,0.0,Blocked,11.0,Right Foot,,Eddie Nketiah,Pass (Live),Daichi Kamada,Pass (Live)
28,90,Eddie Nketiah,Crystal Palace,0.39,0.0,Off Target,21.0,Right Foot,,Daichi Kamada,Pass (Live),Jefferson Lerma,Pass (Live)
29,90+4,Julio Enciso,Brighton,0.12,0.36,Saved,17.0,Right Foot,,Evan Ferguson,Pass (Live),Simon Adingra,Pass (Live)
30,90+5,João Pedro,Brighton,0.03,0.0,Blocked,16.0,Right Foot,,Kaoru Mitoma,Pass (Live),Mats Wieffer,Pass (Live)
0,21,Phil Foden,Manchester City,0.02,0.0,Off Target,25.0,Left Foot,Volley,Kevin De Bruyne,Pass (Live),Jeremy Doku,Pass (Live)
1,23,Phil Foden,Manchester City,0.05,0.0,Blocked,12.0,Left Foot,,Erling Haaland,Pass (Live),Kevin De Bruyne,Pass (Live)
2,23,Rúben Dias,Manchester City,0.48,0.0,Off Target,3.0,Head,,Phil Foden,Pass (Dead),Phil Foden,Shot
3,32,Lisandro Martínez,Manchester Utd,0.03,0.0,Blocked,22.0,Left Foot,,Manuel Ugarte Ribeiro,Pass (Live),Amad Diallo,Pass (Live)
4,32,Manuel Ugarte Ribeiro,Manchester Utd,0.03,0.0,Off Target,29.0,Right Foot,,Kobbie Mainoo,Pass (Live),Lisandro Martínez,Shot
5,35,Amad Diallo,Manchester Utd,0.03,0.0,Blocked,16.0,Left Foot,,,,,
6,36,Jeremy Doku,Manchester City,0.02,0.0,Blocked,18.0,Right Foot,,Phil Foden,Pass (Live),Kevin De Bruyne,Pass (Live)
7,36,Joško Gvardiol,Manchester City,0.08,0.16,Goal,9.0,Head,,İlkay Gündoğan,Pass (Live),Kevin De Bruyne,Pass (Dead)
8,40,Matthijs de Ligt,Manchester Utd,0.03,0.0,Off Target,11.0,Head,,Bruno Fernandes,Pass (Dead),Rasmus Højlund,Fouled
9,43,Kevin De Bruyne,Manchester City,0.01,0.06,Saved,38.0,Right Foot,,,,,
10,45+4,Phil Foden,Manchester City,0.08,0.64,Saved,22.0,Left Foot,Deflected,Phil Foden,Take-On,İlkay Gündoğan,Pass (Live)
11,,,,,,,,,,,,,
12,50,Amad Diallo,Manchester Utd,0.04,0.0,Blocked,22.0,Left Foot,,Bruno Fernandes,Pass (Live),,
13,62,Amad Diallo,Manchester Utd,0.06,0.48,Saved,13.0,Head,,Bruno Fernandes,Pass (Live),Diogo Dalot,Pass (Live)
14,67,Kevin De Bruyne,Manchester City,0.04,0.0,Off Target,25.0,Left Foot,,Bernardo Silva,Fouled,,
15,74,Bruno Fernandes,Manchester Utd,0.46,0.0,Off Target,15.0,Right Foot,,Rasmus Højlund,Pass (Live),Noussair Mazraoui,Pass (Live)
16,76,Erling Haaland,Manchester City,0.14,0.0,Blocked,14.0,Left Foot,,Mateo Kovačić,Pass (Live),Jeremy Doku,Pass (Live)
17,78,Phil Foden,Manchester City,0.04,0.0,Off Target,21.0,Left Foot,Volley,Erling Haaland,Shot,,
18,84,Kobbie Mainoo,Manchester Utd,0.07,0.0,Off Target,12.0,Head,,Lisandro Martínez,Pass (Live),Manuel Ugarte Ribeiro,Pass (Live)
19,88,Bruno Fernandes (pen),Manchester Utd,0.79,0.67,Goal,13.0,Right Foot,,Amad Diallo,Fouled,Amad Diallo,Interception
20,90,Amad Diallo,Manchester Utd,0.54,0.98,Goal,9.0,Left Foot,,Amad Diallo,Take-On,Lisandro Martínez,Pass (Live)
0,1,James Maddison,Tottenham,0.48,0.35,Goal,11.0,Right Foot,,Djed Spence,Pass (Live),Djed Spence,Take-On
1,10,Djed Spence,Tottenham,0.06,0.0,Off Target,16.0,Right Foot,Volley,Lucas Bergvall,Pass (Live),,
2,10,Dejan Kulusevski,Tottenham,0.01,0.0,Blocked,15.0,Right Foot,,Djed Spence,Shot,,
3,10,Son Heung-min,Tottenham,0.02,0.06,Saved,14.0,Right Foot,,Pape Matar Sarr,Pass (Live),Dejan Kulusevski,Pass (Live)
4,12,Son Heung-min,Tottenham,0.05,0.31,Goal,11.0,Left Foot,,Djed Spence,Pass (Live),James Maddison,Pass (Live)
5,14,Dominic Solanke,Tottenham,0.28,0.0,Blocked,6.0,Left Foot,,Son Heung-min,Pass (Live),James Maddison,Pass (Live)
6,14,Dejan Kulusevski,Tottenham,0.32,0.89,Goal,5.0,Left Foot,,Dominic Solanke,Shot,,
7,18,Adam Armstrong,Southampton,0.13,0.04,Saved,11.0,Head,,Tyler Dibling,Pass (Live),Joe Aribo,Pass (Live)
8,19,Dejan Kulusevski,Tottenham,0.04,0.0,Blocked,11.0,Right Foot,,Dejan Kulusevski,Take-On,Pape Matar Sarr,Pass (Live)
9,20,Son Heung-min,Tottenham,0.02,0.0,Blocked,24.0,Left Foot,,Dejan Kulusevski,Pass (Dead),Dejan Kulusevski,Shot
10,21,Son Heung-min,Tottenham,0.07,0.0,Off Target,11.0,Right Foot,Volley,Djed Spence,Pass (Live),Dejan Kulusevski,Pass (Live)
11,21,James Maddison,Tottenham,0.06,0.0,Off Target,20.0,Right Foot,,Son Heung-min,Shot,,
12,25,Pape Matar Sarr,Tottenham,0.26,0.75,Goal,10.0,Left Foot,,Pape Matar Sarr,Take-On,Son Heung-min,Pass (Live)
13,34,Son Heung-min,Tottenham,0.08,0.3,Saved,15.0,Left Foot,,James Maddison,Pass (Live),James Maddison,Take-On
14,40,Adam Armstrong,Southampton,0.41,0.0,Off Target,6.0,Right Foot,,Ryan Manning,Pass (Live),Tyler Dibling,Pass (Live)
15,43,Son Heung-min,Tottenham,0.04,0.0,Woodwork,10.0,Left Foot,,James Maddison,Pass (Live),Pape Matar Sarr,Pass (Live)
16,45,Son Heung-min,Tottenham,0.09,0.12,Saved,14.0,Left Foot,,Dejan Kulusevski,Pass (Live),Pedro Porro,Pass (Live)
17,45+5,James Maddison,Tottenham,0.11,0.77,Goal,5.0,Right Foot,,James Maddison,Take-On,Son Heung-min,Pass (Live)
18,,,,,,,,,,,,,
19,64,Tyler Dibling,Southampton,0.02,0.0,Blocked,30.0,Left Foot,,Mateus Fernandes,Pass (Live),,
20,66,Kyle Walker-Peters,Southampton,0.02,0.0,Off Target,16.0,Right Foot,,Joe Aribo,Pass (Live),Flynn Downes,Pass (Live)
21,70,Nathan Wood-Gordon,Southampton,0.18,0.0,Off Target,6.0,Right Foot,Volley,Joe Aribo,Pass (Live),Yukinari Sugawara,Pass (Live)
22,74,Tyler Dibling,Southampton,0.03,0.3,Saved,26.0,Left Foot,,,,,
23,79,Tyler Dibling,Southampton,0.03,0.0,Off Target,23.0,Left Foot,,Nathan Wood-Gordon,Pass (Live),Kyle Walker-Peters,Tackle
24,87,Pape Matar Sarr,Tottenham,0.01,0.04,Saved,29.0,Right Foot,,Pedro Porro,Pass (Live),Dejan Kulusevski,Pass (Dead)
25,89,Yukinari Sugawara,Southampton,0.01,0.0,Blocked,18.0,Right Foot,Volley,Taylor Harwood-Bellis,Pass (Live),Jan Bednarek,Pass (Live)
26,89,Taylor Harwood-Bellis,Southampton,0.01,0.02,Saved,26.0,Right Foot,Volley,Yukinari Sugawara,Shot,,
27,90,Brennan Johnson,Tottenham,0.43,0.0,Off Target,8.0,Right Foot,,Timo Werner,Pass (Live),Pape Matar Sarr,Pass (Live)
0,3,Nicolas Jackson,Chelsea,0.19,0.0,Off Target,10.0,Head,,Malo Gusto,Pass (Live),Noni Madueke,Pass (Live)
1,11,Nicolas Jackson,Chelsea,0.02,0.07,Saved,11.0,Left Foot,Volley,Moisés Caicedo,Pass (Live),Levi Colwill,Pass (Live)
2,13,Cole Palmer,Chelsea,0.04,0.0,Blocked,12.0,Left Foot,,Jadon Sancho,Pass (Live),Marc Cucurella,Pass (Live)
3,14,Malo Gusto,Chelsea,0.03,0.0,Off Target,31.0,Left Foot,,Moisés Caicedo,Pass (Live),Levi Colwill,Pass (Live)
4,14,Cole Palmer,Chelsea,0.1,0.23,Saved,19.0,Left Foot,,Malo Gusto,Shot,,
5,14,Noni Madueke,Chelsea,0.05,0.0,Off Target,12.0,Left Foot,Volley,Levi Colwill,Pass (Live),Moisés Caicedo,Pass (Live)
6,20,Enzo Fernández,Chelsea,0.03,0.06,Saved,9.0,Right Foot,,Noni Madueke,Pass (Live),Cole Palmer,Pass (Live)
7,27,Nicolas Jackson,Chelsea,0.07,0.0,Blocked,11.0,Right Foot,,Cole Palmer,Pass (Live),Moisés Caicedo,Pass (Live)
8,28,Noni Madueke,Chelsea,0.05,0.0,Off Target,9.0,Head,,Enzo Fernández,Pass (Dead),Nicolas Jackson,Shot
9,29,Mikkel Damsgaard,Brentford,0.15,0.0,Blocked,12.0,Right Foot,,Mads Roerslev,Pass (Live),Bryan Mbeumo,Pass (Live)
10,32,Tosin Adarabioyo,Chelsea,0.08,0.0,Blocked,7.0,Head,,Cole Palmer,Pass (Live),Malo Gusto,Pass (Live)
11,32,Jadon Sancho,Chelsea,0.03,0.0,Off Target,8.0,Right Foot,Volley,Tosin Adarabioyo,Shot,,
12,39,Noni Madueke,Chelsea,0.15,0.49,Saved,12.0,Right Foot,,,,,
13,43,Marc Cucurella,Chelsea,0.12,0.35,Goal,8.0,Head,,Noni Madueke,Pass (Live),Malo Gusto,Pass (Live)
14,45,Cole Palmer,Chelsea,0.03,0.0,Blocked,29.0,Left Foot,,Enzo Fernández,Pass (Live),Cole Palmer,Pass (Live)
15,45,Nicolas Jackson,Chelsea,0.03,0.0,Off Target,19.0,Right Foot,Volley,Cole Palmer,Shot,,
16,,,,,,,,,,,,,
17,48,Noni Madueke,Chelsea,0.04,0.0,Off Target,19.0,Right Foot,,Malo Gusto,Pass (Live),Cole Palmer,Pass (Live)
18,59,Enzo Fernández,Chelsea,0.08,0.0,Blocked,19.0,Left Foot,,Cole Palmer,Pass (Live),Malo Gusto,Pass (Live)
19,60,Nicolas Jackson,Chelsea,0.73,0.0,Off Target,7.0,Left Foot,,Jadon Sancho,Pass (Live),Cole Palmer,Pass (Live)
20,63,Vitaly Janelt,Brentford,0.08,0.0,Blocked,10.0,Head,,Mads Roerslev,Pass (Live),Yehor Yarmoliuk,Pass (Live)
21,66,Noni Madueke,Chelsea,0.03,0.02,Saved,31.0,Left Foot,,Nicolas Jackson,Take-On,Nicolas Jackson,Tackle
22,68,Noni Madueke,Chelsea,0.1,0.0,Blocked,10.0,Left Foot,,Marc Cucurella,Pass (Live),Jadon Sancho,Pass (Live)
23,73,Christian Nørgaard,Brentford,0.08,0.0,Off Target,11.0,Left Foot,Volley,Bryan Mbeumo,Pass (Dead),Yoane Wissa,Pass (Live)
24,73,Christian Nørgaard,Brentford,0.24,0.6,Saved,10.0,Right Foot,Volley,Nathan Collins,Pass (Live),Yoane Wissa,Pass (Live)
25,75,Nicolas Jackson,Chelsea,0.03,0.0,Off Target,25.0,Right Foot,,Jadon Sancho,Pass (Live),Nicolas Jackson,Pass (Live)
26,76,Fabio Carvalho,Brentford,0.48,0.0,Woodwork,6.0,Right Foot,,Kristoffer Ajer,Pass (Live),Bryan Mbeumo,Pass (Live)
27,76,Kevin Schade,Brentford,0.04,0.0,Off Target,5.0,Right Foot,Volley,Fabio Carvalho,Shot,,
28,78,Keane Lewis-Potter,Brentford,0.03,0.52,Saved,26.0,Right Foot,,Keane Lewis-Potter,Take-On,Keane Lewis-Potter,Interception
29,80,Nicolas Jackson,Chelsea,0.05,0.39,Goal,17.0,Right Foot,,Enzo Fernández,Pass (Live),Moisés Caicedo,Pass (Live)
30,85,Bryan Mbeumo,Brentford,0.32,0.31,Saved,6.0,Right Foot,,Vitaly Janelt,Pass (Live),Ethan Pinnock,Pass (Live)
31,87,Tosin Adarabioyo,Chelsea,0.04,0.0,Off Target,15.0,Head,,Cole Palmer,Pass (Dead),Jadon Sancho,Fouled
32,87,Moisés Caicedo,Chelsea,0.01,0.04,Saved,34.0,Left Foot,,,,,
33,87,Noni Madueke,Chelsea,0.05,0.0,Blocked,14.0,Right Foot,,Marc Cucurella,Pass (Live),Enzo Fernández,Interception
34,90,Bryan Mbeumo,Brentford,0.23,0.34,Goal,22.0,Left Foot,,Bryan Mbeumo,Take-On,Kevin Schade,Pass (Live)
35,90+2,Cole Palmer,Chelsea,0.04,0.0,Blocked,22.0,Left Foot,,Jadon Sancho,Pass (Live),Malo Gusto,Pass (Live)
0,2,Dango Ouattara,Bournemouth,0.02,0.0,Blocked,22.0,Right Foot,,Evanilson,Pass (Live),,
1,4,Vladimír Coufal,West Ham,0.03,0.0,Off Target,13.0,Right Foot,,Konstantinos Mavropanos,Pass (Live),Carlos Soler,Pass (Live)
2,6,Ryan Christie,Bournemouth,0.04,0.0,Blocked,26.0,Left Foot,,Antoine Semenyo,Pass (Live),Justin Kluivert,Pass (Live)
3,8,Antoine Semenyo,Bournemouth,0.02,0.03,Saved,10.0,Head,,Dango Ouattara,Pass (Live),Justin Kluivert,Pass (Live)
4,11,Lucas Paquetá,West Ham,0.05,0.0,Blocked,18.0,Left Foot,,Mohammed Kudus,Pass (Live),Carlos Soler,Pass (Live)
5,12,Antoine Semenyo,Bournemouth,0.18,0.0,Woodwork,16.0,Right Foot,,Evanilson,Pass (Live),Antoine Semenyo,Pass (Live)
6,14,Max Kilman,West Ham,0.16,0.0,Blocked,5.0,Head,,Carlos Soler,Pass (Dead),,
7,15,Justin Kluivert,Bournemouth,0.04,0.0,Blocked,24.0,Right Foot,,Dean Huijsen,Pass (Live),,
8,15,Jarrod Bowen,West Ham,0.12,0.0,Woodwork,22.0,Left Foot,,Jarrod Bowen,Take-On,Mohammed Kudus,Pass (Live)
9,19,Max Kilman,West Ham,0.25,0.54,Saved,4.0,Head,Deflected,Jarrod Bowen,Pass (Dead),Mohammed Kudus,Pass (Live)
10,24,Dango Ouattara,Bournemouth,0.02,0.0,Blocked,24.0,Right Foot,,Dean Huijsen,Pass (Live),Lewis Cook,Pass (Live)
11,25,Lucas Paquetá,West Ham,0.04,0.0,Blocked,12.0,Head,,Aaron Wan-Bissaka,Pass (Live),Mohammed Kudus,Pass (Live)
12,26,Jarrod Bowen,West Ham,0.08,0.17,Saved,12.0,Left Foot,,Mohammed Kudus,Pass (Live),Aaron Wan-Bissaka,Pass (Live)
13,29,Carlos Soler,West Ham,0.03,0.0,Off Target,14.0,Right Foot,,Lucas Paquetá,Pass (Live),Carlos Soler,Pass (Live)
14,42,Tomáš Souček,West Ham,0.04,0.0,Blocked,10.0,Right Foot,Volley,Aaron Wan-Bissaka,Take-On,Mohammed Kudus,Pass (Live)
15,45,Antoine Semenyo,Bournemouth,0.05,0.0,Blocked,20.0,Left Foot,,Dango Ouattara,Pass (Live),Ryan Christie,Pass (Live)
16,45,Dango Ouattara,Bournemouth,0.3,0.38,Saved,5.0,Left Foot,,Antoine Semenyo,Shot,,
17,45+1,Ryan Christie,Bournemouth,0.04,0.0,Blocked,14.0,Right Foot,,Dango Ouattara,Shot,,
18,,,,,,,,,,,,,
19,47,Dango Ouattara,Bournemouth,0.03,0.0,Blocked,19.0,Right Foot,,Milos Kerkez,Pass (Live),Ryan Christie,Pass (Live)
20,47,Justin Kluivert,Bournemouth,0.06,0.34,Saved,23.0,Right Foot,,Lewis Cook,Pass (Live),Ryan Christie,Pass (Live)
21,49,Antoine Semenyo,Bournemouth,0.07,0.14,Saved,14.0,Right Foot,,Lewis Cook,Pass (Live),Ryan Christie,Pass (Live)
22,50,Ryan Christie,Bournemouth,0.04,0.08,Saved,28.0,Left Foot,,Evanilson,Pass (Live),Antoine Semenyo,Pass (Live)
23,55,Ryan Christie,Bournemouth,0.02,0.0,Off Target,26.0,Left Foot,,Lewis Cook,Pass (Live),Ryan Christie,Pass (Live)
24,56,Antoine Semenyo,Bournemouth,0.11,0.0,Blocked,14.0,Right Foot,,Dango Ouattara,Pass (Live),Justin Kluivert,Pass (Live)
25,57,Illia Zabarnyi,Bournemouth,0.12,0.0,Off Target,6.0,Head,,Ryan Christie,Pass (Live),Lewis Cook,Pass (Live)
26,60,Niclas Füllkrug,West Ham,0.13,0.0,Off Target,15.0,Right Foot,Volley,Vladimír Coufal,Pass (Live),Max Kilman,Pass (Live)
27,61,Jarrod Bowen,West Ham,0.08,0.0,Off Target,19.0,Left Foot,,Lucas Paquetá,Pass (Live),Aaron Wan-Bissaka,Pass (Live)
28,70,Edson Álvarez,West Ham,0.02,0.0,Blocked,34.0,Right Foot,Deflected,,,,
29,70,Konstantinos Mavropanos,West Ham,0.05,0.0,Off Target,10.0,Head,,Lucas Paquetá,Pass (Dead),Edson Álvarez,Shot
30,71,Evanilson,Bournemouth,0.1,0.0,Blocked,10.0,Left Foot,,Ryan Christie,Pass (Live),David Brooks,Pass (Live)
31,72,Mohammed Kudus,West Ham,0.08,0.0,Blocked,11.0,Left Foot,,Niclas Füllkrug,Pass (Live),Jarrod Bowen,Pass (Live)
32,73,Evanilson,Bournemouth,0.08,0.46,Saved,5.0,Head,,Ryan Christie,Pass (Dead),Milos Kerkez,Pass (Live)
33,74,David Brooks,Bournemouth,0.04,0.0,Off Target,22.0,Left Foot,,Ryan Christie,Pass (Live),Tyler Adams,Pass (Live)
34,79,Justin Kluivert,Bournemouth,0.03,0.0,Off Target,28.0,Right Foot,,Ryan Christie,Pass (Live),Ryan Christie,Tackle
35,81,Philip Billing,Bournemouth,0.31,0.0,Blocked,14.0,Left Foot,,Dango Ouattara,Pass (Live),Philip Billing,Pass (Live)
36,81,Ryan Christie,Bournemouth,0.05,0.35,Saved,18.0,Left Foot,,Philip Billing,Pass (Live),Philip Billing,Shot
37,81,Ryan Christie,Bournemouth,0.06,0.0,Blocked,17.0,Right Foot,Volley,Ryan Christie,Shot,,
38,87,Lucas Paquetá (pen),West Ham,0.79,0.71,Goal,13.0,Left Foot,,,Fouled,,
39,90,Enes Ünal,Bournemouth,0.06,0.26,Goal,30.0,Right Foot,Free kick,Enes Ünal,Fouled,Dean Huijsen,Pass (Live)
40,90+3,David Brooks,Bournemouth,0.03,0.0,Off Target,22.0,Left Foot,Volley,Ryan Christie,Pass (Dead),Milos Kerkez,Pass (Live)
41,90+4,Enes Ünal,Bournemouth,0.03,0.0,Blocked,21.0,Left Foot,,,,,
42,90+6,Milos Kerkez,Bournemouth,0.03,0.0,Blocked,14.0,Left Foot,Volley,Philip Billing,Pass (Live),Philip Billing,Interception
43,90+6,Tyler Adams,Bournemouth,0.03,0.0,Blocked,22.0,Right Foot,,Milos Kerkez,Shot,,
44,90+7,Vladimír Coufal,West Ham,0.11,0.0,Blocked,15.0,Left Foot,,Niclas Füllkrug,Pass (Live),Lucas Paquetá,Pass (Live)
45,90+8,Dango Ouattara,Bournemouth,0.03,0.02,Saved,17.0,Left Foot,,Milos Kerkez,Pass (Live),David Brooks,Pass (Live)
0,1,Jáder Durán,Aston Villa,0.39,0.74,Saved,31.0,Left Foot,,,,,
1,2,Pau Torres,Aston Villa,0.04,0.57,Saved,6.0,Head,,Lucas Digne,Pass (Dead),Jáder Durán,Shot
2,3,Amadou Onana,Aston Villa,0.22,0.0,Off Target,5.0,Head,,Youri Tielemans,Pass (Dead),Pau Torres,Shot
3,5,Jack Grealish,Manchester City,0.04,0.0,Off Target,15.0,Right Foot,,John Stones,Pass (Live),Manuel Akanji,Pass (Live)
4,8,Jáder Durán,Aston Villa,0.03,0.29,Saved,18.0,Left Foot,Volley,Lucas Digne,Pass (Dead),Lucas Digne,Interception
5,12,Mateo Kovačić,Manchester City,0.02,0.01,Saved,27.0,Right Foot,,Jack Grealish,Pass (Live),İlkay Gündoğan,Pass (Live)
6,16,Jáder Durán,Aston Villa,0.53,0.34,Goal,14.0,Left Foot,,Morgan Rogers,Pass (Live),Youri Tielemans,Pass (Live)
7,24,Jack Grealish,Manchester City,0.04,0.0,Off Target,18.0,Right Foot,,Jack Grealish,Take-On,John Stones,Pass (Live)
8,35,Phil Foden,Manchester City,0.05,0.21,Saved,12.0,Left Foot,,Rico Lewis,Pass (Live),Phil Foden,Pass (Live)
9,38,Jack Grealish,Manchester City,0.03,0.02,Saved,20.0,Right Foot,,Phil Foden,Pass (Live),Manuel Akanji,Pass (Live)
10,43,Joško Gvardiol,Manchester City,0.35,0.0,Off Target,8.0,Head,,Jack Grealish,Pass (Live),Joško Gvardiol,Pass (Live)
11,45+1,Morgan Rogers,Aston Villa,0.02,0.0,Blocked,17.0,Right Foot,,John McGinn,Pass (Live),Youri Tielemans,Pass (Live)
12,,,,,,,,,,,,,
13,49,Matty Cash,Aston Villa,0.05,0.0,Off Target,11.0,Right Foot,,John McGinn,Pass (Live),Boubacar Kamara,Pass (Live)
14,52,Phil Foden,Manchester City,0.03,0.0,Off Target,25.0,Left Foot,,Bernardo Silva,Pass (Live),Phil Foden,Pass (Live)
15,60,Morgan Rogers,Aston Villa,0.09,0.0,Woodwork,12.0,Right Foot,,Lucas Digne,Pass (Live),Amadou Onana,Pass (Live)
16,65,Morgan Rogers,Aston Villa,0.07,0.41,Goal,16.0,Left Foot,,John McGinn,Pass (Live),Morgan Rogers,Pass (Live)
17,70,Morgan Rogers,Aston Villa,0.14,0.0,Blocked,10.0,Right Foot,,John McGinn,Pass (Live),Youri Tielemans,Pass (Live)
18,71,Phil Foden,Manchester City,0.03,0.21,Saved,21.0,Right Foot,Deflected,İlkay Gündoğan,Pass (Live),Manuel Akanji,Pass (Live)
19,75,Phil Foden,Manchester City,0.03,0.03,Saved,28.0,Left Foot,,Manuel Akanji,Pass (Live),Joško Gvardiol,Pass (Live)
20,82,Ollie Watkins,Aston Villa,0.09,0.18,Saved,14.0,Left Foot,,Morgan Rogers,Pass (Live),Morgan Rogers,Take-On
21,90,Erling Haaland,Manchester City,0.11,0.0,Off Target,9.0,Head,,Bernardo Silva,Pass (Live),Jack Grealish,Pass (Live)
22,90+3,Phil Foden,Manchester City,0.02,0.0,Blocked,27.0,Left Foot,,Sávio,Pass (Live),Kyle Walker,Pass (Live)
23,90+3,Phil Foden,Manchester City,0.28,0.84,Goal,12.0,Left Foot,,Phil Foden,Shot,,
0,1,Alexander Isak,Newcastle Utd,0.08,0.1,Goal,15.0,Right Foot,,Fabian Schär,Pass (Live),Dan Burn,Pass (Live)
1,10,Sandro Tonali,Newcastle Utd,0.02,0.0,Off Target,33.0,Right Foot,,Anthony Gordon,Pass (Live),Lewis Hall,Pass (Live)
2,11,Omari Hutchinson,Ipswich Town,0.01,0.0,Blocked,33.0,Left Foot,,Sam Morsy,Pass (Live),Wes Burns,Pass (Live)
3,15,Anthony Gordon,Newcastle Utd,0.15,0.0,Off Target,8.0,Head,,Jacob Murphy,Pass (Live),Sandro Tonali,Pass (Live)
4,16,Jacob Murphy,Newcastle Utd,0.01,0.0,Off Target,23.0,Left Foot,,Alexander Isak,Pass (Live),Sandro Tonali,Pass (Live)
5,20,Jens Cajuste,Ipswich Town,0.02,0.0,Off Target,18.0,Left Foot,,Conor Chaplin,Pass (Live),Sam Morsy,Pass (Live)
6,20,Sammie Szmodics,Ipswich Town,0.22,0.18,Saved,14.0,Right Foot,,Dara O'Shea,Pass (Live),,
7,22,Jacob Murphy,Newcastle Utd,0.02,0.0,Blocked,14.0,Right Foot,,Bruno Guimarães,Pass (Live),Alexander Isak,Pass (Live)
8,24,Alexander Isak,Newcastle Utd,0.5,0.12,Saved,13.0,Right Foot,,Jacob Murphy,Pass (Live),Sandro Tonali,Pass (Live)
9,32,Jacob Murphy,Newcastle Utd,0.02,0.17,Goal,15.0,Right Foot,Deflected,Anthony Gordon,Pass (Live),Alexander Isak,Pass (Live)
