,Unnamed: 0_level_0_Minute,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Squad,Unnamed: 3_level_0_xG,Unnamed: 4_level_0_PSxG,Unnamed: 5_level_0_Outcome,Unnamed: 6_level_0_Distance,Unnamed: 7_level_0_Body Part,Unnamed: 8_level_0_Notes,SCA 1_Player,SCA 1_Event,SCA 2_Player,SCA 2_Event
11,41,Adam Masina,Watford,0.1,,Off Target,9.0,Head,,Juraj Kucka,Pass (Live),Cucho,Pass (Live)
12,45,Michail Antonio,West Ham,0.06,,Blocked,11.0,Head,,Saïd Benrahma,Pass (Live),Ben Johnson,Pass (Dead)
13,45+1,Cucho,Watford,0.06,,Off Target,22.0,Left Foot,,Emmanuel Dennis,Pass (Live),Joshua King,Pass (Live)
14,,,,,,,,,,,,,
15,52,Moussa Sissoko,Watford,0.06,0.06,Saved,16.0,Right Foot,,Moussa Sissoko,Pass (Live),Imran Louza,Pass (Live)
16,58,Mark Noble (pen),West Ham,0.79,0.99,Goal,13.0,Right Foot,,Jarrod Bowen,Fouled,,
17,72,Joshua King,Watford,0.06,0.66,Saved,17.0,Right Foot,,João Pedro,Pass (Live),João Pedro,Take-On
18,77,João Pedro,Watford,0.03,,Blocked,13.0,Head,,Juraj Kucka,Fouled,,
19,77,Joshua King,Watford,0.43,,Off Target,5.0,Head,,João Pedro,Shot,,
20,78,Juraj Kucka,Watford,0.06,,Off Target,14.0,Right Foot,Volley,Emmanuel Dennis,Fouled,João Pedro,Pass (Live)
21,81,João Pedro,Watford,0.03,,Off Target,24.0,Left Foot,,Moussa Sissoko,Pass (Live),Joshua King,Pass (Live)
22,83,Juraj Kucka,Watford,0.03,,Blocked,10.0,Head,,Imran Louza,Pass (Dead),Imran Louza,Pass (Live)
23,87,João Pedro,Watford,0.05,,Blocked,15.0,Right Foot,,João Pedro,Take-On,,
24,90+1,Michail Antonio,West Ham,0.59,0.37,Saved,11.0,Left Foot,,Jarrod Bowen,Pass (Live),Michail Antonio,Pass (Live)
25,90+2,Nikola Vlašić,West Ham,0.9,0.54,Goal,11.0,Right Foot,,Jarrod Bowen,Pass (Live),Jarrod Bowen,Take-On
26,90+5,Emmanuel Dennis,Watford,0.52,0.21,Saved,15.0,Right Foot,,João Pedro,Pass (Live),,
27,90+5,Francisco Sierralta,Watford,0.06,0.21,Saved,10.0,Head,,Imran Louza,Pass (Dead),Emmanuel Dennis,Shot
0,4,Diogo Jota,Liverpool,0.08,,Blocked,12.0,Right Foot,,Mohamed Salah,Pass (Live),Trent Alexander-Arnold,Pass (Live)
1,6,Boubakary Soumaré,Leicester City,0.04,,Off Target,28.0,Right Foot,,James Maddison,Pass (Live),Kelechi Iheanacho,Pass (Live)
2,7,Sadio Mané,Liverpool,0.04,,Blocked,25.0,Right Foot,,Trent Alexander-Arnold,Pass (Live),Fabinho,Tackle
3,8,Jordan Henderson,Liverpool,0.01,,Off Target,29.0,Right Foot,Volley,Joël Matip,Pass (Live),,
4,11,Joël Matip,Liverpool,0.03,,Off Target,12.0,Head,,Kostas Tsimikas,Pass (Dead),,
5,16,Mohamed Salah (pen),Liverpool,0.79,0.94,Saved,13.0,Left Foot,,Mohamed Salah,Fouled,Jordan Henderson,Pass (Live)
6,16,Mohamed Salah,Liverpool,0.65,,Woodwork,8.0,Head,,Mohamed Salah,Shot,,
7,16,Mohamed Salah,Liverpool,0.47,,Off Target,4.0,Right Foot,Volley,Mohamed Salah,Shot,,
8,27,Jordan Henderson,Liverpool,0.01,,Off Target,27.0,Right Foot,Volley,Jordan Henderson,Fouled,,
9,29,Jamie Vardy,Leicester City,0.05,,Blocked,17.0,Left Foot,,Kelechi Iheanacho,Pass (Live),Kiernan Dewsbury-Hall,Pass (Live)
10,32,Mohamed Salah,Liverpool,0.09,0.12,Saved,8.0,Left Foot,,,,,
11,35,Jamie Vardy,Leicester City,0.12,,Blocked,9.0,Right Foot,,Timothy Castagne,Pass (Live),Jamie Vardy,Pass (Live)
12,37,Kelechi Iheanacho,Leicester City,0.03,,Blocked,14.0,Left Foot,,Luke Thomas,Pass (Live),Daniel Amartey,Pass (Live)
13,38,James Maddison,Leicester City,0.09,,Off Target,8.0,Right Foot,,Jamie Vardy,Pass (Live),Wilfred Ndidi,Pass (Live)
14,43,Jordan Henderson,Liverpool,0.03,,Off Target,17.0,Right Foot,Volley,Mohamed Salah,Pass (Live),Fabinho,Pass (Live)
15,45+1,Diogo Jota,Liverpool,0.1,,Off Target,13.0,Right Foot,Volley,Alex Oxlade-Chamberlain,Pass (Live),Sadio Mané,Pass (Live)
16,,,,,,,,,,,,,
17,55,Sadio Mané,Liverpool,0.36,,Off Target,14.0,Right Foot,,Diogo Jota,Pass (Live),Alex Oxlade-Chamberlain,Pass (Live)
18,57,Sadio Mané,Liverpool,0.04,0.18,Saved,26.0,Right Foot,,Fabinho,Pass (Live),Naby Keïta,Pass (Live)
19,59,Ademola Lookman,Leicester City,0.1,0.14,Goal,13.0,Right Foot,,Kiernan Dewsbury-Hall,Pass (Live),Ademola Lookman,Pass (Live)
20,81,Mohamed Salah,Liverpool,0.02,,Off Target,16.0,Left Foot,Volley,Trent Alexander-Arnold,Pass (Dead),Sadio Mané,Fouled
21,82,Diogo Jota,Liverpool,0.13,,Off Target,8.0,Head,,Kostas Tsimikas,Pass (Dead),,
22,86,Joël Matip,Liverpool,0.01,,Blocked,12.0,Head,,James Milner,Pass (Live),,
23,86,Virgil van Dijk,Liverpool,0.02,0.27,Saved,13.0,Left Foot,,Joël Matip,Shot,,
24,88,Sadio Mané,Liverpool,0.1,,Off Target,9.0,Head,,Kostas Tsimikas,Pass (Dead),Mohamed Salah,Pass (Live)
25,90,Naby Keïta,Liverpool,0.11,,Blocked,17.0,Right Foot,,Roberto Firmino,Pass (Live),Naby Keïta,Pass (Live)
26,90+4,Sadio Mané,Liverpool,0.07,,Blocked,11.0,Left Foot,,Naby Keïta,Pass (Live),Virgil van Dijk,Pass (Live)
27,90+4,Joël Matip,Liverpool,0.11,,Off Target,6.0,Head,,Trent Alexander-Arnold,Pass (Dead),Sadio Mané,Shot
0,7,Callum Hudson-Odoi,Chelsea,0.02,,Blocked,15.0,Right Foot,,Mason Mount,Pass (Live),Romelu Lukaku,Pass (Live)
1,11,Tariq Lamptey,Brighton,0.06,,Off Target,18.0,Left Foot,,Joël Veltman,Pass (Live),Joël Veltman,Take-On
2,17,César Azpilicueta,Chelsea,0.08,0.6,Saved,12.0,Right Foot,,Mason Mount,Pass (Live),,
3,17,Antonio Rüdiger,Chelsea,0.11,0.04,Saved,5.0,Head,,Reece James,Pass (Live),César Azpilicueta,Shot
4,18,Marc Cucurella,Brighton,0.02,,Off Target,33.0,Left Foot,,Yves Bissouma,Pass (Live),Tariq Lamptey,Pass (Live)
5,20,Callum Hudson-Odoi,Chelsea,0.06,,Blocked,14.0,Right Foot,,Christian Pulisic,Pass (Live),,
6,25,Mason Mount,Chelsea,0.04,0.13,Saved,14.0,Right Foot,,Romelu Lukaku,Pass (Live),Mateo Kovačić,Pass (Live)
7,28,Romelu Lukaku,Chelsea,0.12,0.21,Goal,6.0,Head,,Mason Mount,Pass (Dead),Mason Mount,Shot
8,35,Alexis Mac Allister,Brighton,0.06,,Blocked,16.0,Right Foot,Volley,Neal Maupay,Pass (Live),,
9,37,Yves Bissouma,Brighton,0.02,0.16,Saved,26.0,Right Foot,,Solly March,Take-On,Marc Cucurella,Pass (Live)
10,38,Adam Lallana,Brighton,0.09,0.27,Saved,17.0,Left Foot,,Alexis Mac Allister,Pass (Live),Alexis Mac Allister,Tackle
11,39,Adam Lallana,Brighton,0.04,,Off Target,17.0,Right Foot,Volley,Marc Cucurella,Pass (Live),Adam Lallana,Shot
12,42,Tariq Lamptey,Brighton,0.01,,Off Target,18.0,Right Foot,Volley,Tariq Lamptey,Fouled,Tariq Lamptey,Take-On
13,45+2,Alexis Mac Allister,Brighton,0.04,0.19,Saved,26.0,Left Foot,,Neal Maupay,Pass (Live),Adam Lallana,Pass (Live)
14,45+3,Neal Maupay,Brighton,0.04,,Blocked,11.0,Head,,Alexis Mac Allister,Pass (Live),Solly March,Pass (Live)
15,,,,,,,,,,,,,
16,47,Jakub Moder,Brighton,0.13,,Woodwork,10.0,Right Foot,,Adam Lallana,Pass (Live),Solly March,Pass (Live)
17,52,Alexis Mac Allister,Brighton,0.04,0.05,Saved,26.0,Right Foot,Free kick,Solly March,Fouled,Marc Cucurella,Pass (Live)
18,53,Yves Bissouma,Brighton,0.02,0.07,Saved,30.0,Right Foot,Volley,,,,
19,57,Neal Maupay,Brighton,0.05,,Off Target,22.0,Right Foot,,Alexis Mac Allister,Pass (Live),Tariq Lamptey,Pass (Live)
20,60,Neal Maupay,Brighton,0.14,,Blocked,12.0,Right Foot,,Alexis Mac Allister,Pass (Live),Alexis Mac Allister,Take-On
21,61,Tariq Lamptey,Brighton,0.04,,Off Target,22.0,Left Foot,,Alexis Mac Allister,Pass (Live),Marc Cucurella,Pass (Live)
22,65,Adam Lallana,Brighton,0.02,,Off Target,14.0,Left Foot,Volley,Solly March,Pass (Live),Alexis Mac Allister,Pass (Dead)
23,74,Trevoh Chalobah,Chelsea,0.02,0.02,Saved,13.0,Head,,Mason Mount,Pass (Dead),César Azpilicueta,Pass (Live)
24,79,Mason Mount,Chelsea,0.08,,Blocked,23.0,Left Foot,,Mateo Kovačić,Pass (Live),Romelu Lukaku,Pass (Live)
25,85,Joël Veltman,Brighton,0.01,,Blocked,36.0,Right Foot,,Yves Bissouma,Pass (Live),Marc Cucurella,Pass (Live)
26,86,Romelu Lukaku,Chelsea,0.08,,Off Target,11.0,Left Foot,,Mateo Kovačić,Pass (Live),Mateo Kovačić,Take-On
27,87,N'Golo Kanté,Chelsea,0.05,,Off Target,16.0,Right Foot,,Romelu Lukaku,Pass (Live),N'Golo Kanté,Interception
28,88,Mateo Kovačić,Chelsea,0.05,,Off Target,21.0,Right Foot,,N'Golo Kanté,Shot,,
29,90+1,Danny Welbeck,Brighton,0.07,0.48,Goal,11.0,Head,,Marc Cucurella,Pass (Live),Enock Mwepu,Pass (Live)
0,4,Shandon Baptiste,Brentford,0.02,,Off Target,28.0,Left Foot,Volley,Ethan Pinnock,Pass (Live),Shandon Baptiste,Pass (Live)
1,12,Frank Onyeka,Brentford,0.13,0.11,Saved,13.0,Right Foot,,Shandon Baptiste,Pass (Live),Yoane Wissa,Pass (Live)
2,14,Mathias Jensen,Brentford,0.01,,Off Target,55.0,Right Foot,,,,,
3,15,Yoane Wissa,Brentford,0.18,0.07,Saved,6.0,Left Foot,,Ethan Pinnock,Pass (Live),Mathias Jensen,Pass (Dead)
4,16,Phil Foden,Manchester City,0.71,0.97,Goal,5.0,Left Foot,,Kevin De Bruyne,Pass (Live),João Cancelo,Pass (Live)
5,32,Gabriel Jesus,Manchester City,0.03,,Blocked,17.0,Left Foot,,João Cancelo,Pass (Live),Rúben Dias,Pass (Live)
6,45+1,Fernandinho,Manchester City,0.1,,Blocked,18.0,Right Foot,,Gabriel Jesus,Pass (Live),João Cancelo,Pass (Live)
7,45+1,Rúben Dias,Manchester City,0.02,,Blocked,30.0,Right Foot,,Fernandinho,Shot,,
8,,,,,,,,,,,,,
9,46,Phil Foden,Manchester City,0.02,,Off Target,12.0,Head,,Kevin De Bruyne,Pass (Live),Gabriel Jesus,Pass (Live)
10,48,Kevin De Bruyne,Manchester City,0.03,0.07,Saved,28.0,Left Foot,,Fernandinho,Pass (Live),Bernardo Silva,Pass (Live)
11,58,Shandon Baptiste,Brentford,0.02,,Blocked,30.0,Right Foot,,,,,
12,66,Kevin De Bruyne,Manchester City,0.04,,Woodwork,24.0,Right Foot,,Bernardo Silva,Pass (Live),Jack Grealish,Pass (Live)
13,66,Kevin De Bruyne,Manchester City,0.03,,Off Target,17.0,Right Foot,Volley,Kevin De Bruyne,Shot,,
14,68,Kevin De Bruyne,Manchester City,0.02,,Off Target,31.0,Right Foot,,Jack Grealish,Pass (Live),Kevin De Bruyne,Pass (Live)
15,72,Frank Onyeka,Brentford,0.02,,Blocked,16.0,Right Foot,Volley,Ethan Pinnock,Pass (Live),Mathias Jensen,Pass (Dead)
16,74,Gabriel Jesus,Manchester City,0.02,,Blocked,27.0,Right Foot,,Phil Foden,Pass (Live),Jack Grealish,Pass (Live)
17,77,Fernandinho,Manchester City,0.04,,Off Target,16.0,Right Foot,,Fernandinho,Fouled,Phil Foden,Pass (Live)
18,90+3,Gabriel Jesus,Manchester City,0.07,0.16,Saved,13.0,Left Foot,,Gabriel Jesus,Take-On,Gabriel Jesus,Take-On
0,4,Dwight McNeil,Burnley,0.04,,Blocked,16.0,Left Foot,,Jóhann Berg Guðmundsson,Pass (Live),,
1,4,Chris Wood,Burnley,0.23,,Off Target,10.0,Head,,Matthew Lowton,Pass (Live),Dwight McNeil,Shot
2,6,Cristiano Ronaldo,Manchester Utd,0.52,,Off Target,16.0,Right Foot,,Luke Shaw,Pass (Live),Harry Maguire,Pass (Live)
3,8,Mason Greenwood,Manchester Utd,0.03,,Blocked,18.0,Left Foot,,Aaron Wan-Bissaka,Pass (Live),Eric Bailly,Pass (Live)
4,8,Scott McTominay,Manchester Utd,0.04,0.26,Goal,20.0,Right Foot,,Cristiano Ronaldo,Pass (Live),Mason Greenwood,Pass (Live)
5,10,Jóhann Berg Guðmundsson,Burnley,0.16,,Blocked,15.0,Left Foot,,Chris Wood,Pass (Live),Matthew Lowton,Pass (Live)
6,13,Aaron Lennon,Burnley,0.06,,Off Target,28.0,Right Foot,Volley,Matthew Lowton,Fouled,Matthew Lowton,Tackle
7,20,Luke Shaw,Manchester Utd,0.03,,Off Target,23.0,Left Foot,,Nemanja Matić,Pass (Live),Luke Shaw,Pass (Live)
8,25,Edinson Cavani,Manchester Utd,0.06,,Off Target,11.0,Left Foot,Volley,Scott McTominay,Pass (Live),Jadon Sancho,Pass (Live)
9,27,Jadon Sancho,Manchester Utd,0.13,,Off Target,11.0,Right Foot,,Luke Shaw,Pass (Live),,
10,30,Cristiano Ronaldo,Manchester Utd,0.21,,Blocked,13.0,Right Foot,,Scott McTominay,Pass (Live),Nemanja Matić,Pass (Live)
11,33,Mason Greenwood,Manchester Utd,0.02,0.04,Saved,26.0,Left Foot,,Aaron Wan-Bissaka,Pass (Live),Mason Greenwood,Pass (Live)
12,34,Chris Wood,Burnley,0.05,,Blocked,18.0,Left Foot,,Wayne Hennessey,Pass (Live),,
13,35,Scott McTominay,Manchester Utd,0.04,0.4,Saved,24.0,Right Foot,,Jadon Sancho,Pass (Live),Mason Greenwood,Pass (Live)
14,35,Cristiano Ronaldo,Manchester Utd,0.92,0.41,Goal,9.0,Right Foot,,Scott McTominay,Shot,,
15,38,Aaron Lennon,Burnley,0.1,0.66,Goal,15.0,Right Foot,,Aaron Lennon,Take-On,Charlie Taylor,Pass (Live)
16,41,Cristiano Ronaldo,Manchester Utd,0.1,,Off Target,6.0,Head,,Mason Greenwood,Pass (Live),Luke Shaw,Pass (Live)
17,45+2,Mason Greenwood,Manchester Utd,0.04,,Off Target,15.0,Right Foot,,Mason Greenwood,Take-On,Luke Shaw,Pass (Live)
18,,,,,,,,,,,,,
19,49,Cristiano Ronaldo,Manchester Utd,0.06,,Off Target,11.0,Head,,Mason Greenwood,Pass (Live),Aaron Wan-Bissaka,Pass (Live)
20,50,Mason Greenwood,Manchester Utd,0.09,0.06,Saved,15.0,Left Foot,,Edinson Cavani,Pass (Live),Luke Shaw,Pass (Live)
21,57,Chris Wood,Burnley,0.03,0.05,Saved,14.0,Head,,Wayne Hennessey,Pass (Dead),Dwight McNeil,Fouled
22,63,Scott McTominay,Manchester Utd,0.02,0.22,Saved,31.0,Right Foot,,Cristiano Ronaldo,Pass (Live),Jadon Sancho,Pass (Live)
23,67,Ben Mee,Burnley,0.18,,Off Target,4.0,Head,,Ashley Westwood,Pass (Dead),Aaron Lennon,Pass (Live)
24,79,Cristiano Ronaldo,Manchester Utd,0.12,,Blocked,27.0,Right Foot,Free kick,Scott McTominay,Fouled,Jadon Sancho,Pass (Live)
25,84,Luke Shaw,Manchester Utd,0.03,,Off Target,25.0,Left Foot,Volley,Harry Maguire,Pass (Live),Luke Shaw,Pass (Live)
26,89,James Tarkowski,Burnley,0.21,,Off Target,4.0,Head,,Ashley Westwood,Pass (Dead),,
27,90,Cristiano Ronaldo,Manchester Utd,0.01,,Off Target,17.0,Right Foot,Volley,Diogo Dalot,Pass (Live),Scott McTominay,Pass (Live)
28,90+3,James Tarkowski,Burnley,0.09,0.11,Saved,9.0,Head,,Wayne Hennessey,Pass (Dead),,
0,4,Bernardo Silva,Manchester City,0.09,,Blocked,8.0,Left Foot,,Riyad Mahrez,Pass (Live),Kevin De Bruyne,Pass (Dead)
1,5,Gabriel Jesus,Manchester City,0.07,,Off Target,10.0,Head,,Kevin De Bruyne,Pass (Live),Riyad Mahrez,Pass (Live)
2,14,Rúben Dias,Manchester City,0.53,,Off Target,10.0,Head,,Raheem Sterling,Pass (Live),João Cancelo,Pass (Live)
3,16,Gabriel Martinelli,Arsenal,0.15,0.04,Saved,12.0,Right Foot,,Thomas Partey,Pass (Live),Thomas Partey,Take-On
4,19,Kevin De Bruyne,Manchester City,0.06,,Off Target,20.0,Right Foot,,Gabriel Jesus,Pass (Live),Raheem Sterling,Pass (Live)
5,27,Alexandre Lacazette,Arsenal,0.03,,Blocked,23.0,Right Foot,,Gabriel Martinelli,Pass (Live),Bukayo Saka,Pass (Live)
6,31,Bukayo Saka,Arsenal,0.12,0.34,Goal,16.0,Left Foot,,Kieran Tierney,Pass (Live),Martin Ødegaard,Pass (Live)
7,39,Gabriel Martinelli,Arsenal,0.05,,Off Target,22.0,Right Foot,,Alexandre Lacazette,Pass (Live),Bukayo Saka,Pass (Live)
8,43,Gabriel Martinelli,Arsenal,0.11,,Off Target,11.0,Left Foot,,Gabriel Martinelli,Take-On,Gabriel Martinelli,Take-On
9,,,,,,,,,,,,,
10,51,Gabriel Martinelli,Arsenal,0.04,,Off Target,15.0,Left Foot,Volley,,,,
11,57,Riyad Mahrez (pen),Manchester City,0.79,0.99,Goal,13.0,Left Foot,,Bernardo Silva,Fouled,Riyad Mahrez,Pass (Live)
12,58,Gabriel Martinelli,Arsenal,0.26,,Woodwork,10.0,Left Foot,,,,,
13,66,Raheem Sterling,Manchester City,0.02,,Off Target,22.0,Right Foot,,Bernardo Silva,Pass (Live),İlkay Gündoğan,Pass (Live)
14,71,Aymeric Laporte,Manchester City,0.03,,Off Target,30.0,Left Foot,,Riyad Mahrez,Pass (Live),Rodri,Pass (Live)
15,74,João Cancelo,Manchester City,0.02,,Blocked,28.0,Right Foot,,Rodri,Pass (Live),Raheem Sterling,Pass (Live)
16,74,Bernardo Silva,Manchester City,0.03,,Blocked,15.0,Left Foot,,Kevin De Bruyne,Pass (Live),João Cancelo,Pass (Live)
17,80,João Cancelo,Manchester City,0.04,,Off Target,21.0,Left Foot,,Riyad Mahrez,Pass (Live),Bernardo Silva,Pass (Live)
18,82,Rúben Dias,Manchester City,0.03,,Blocked,30.0,Right Foot,,İlkay Gündoğan,Pass (Live),Nathan Aké,Pass (Live)
19,87,Riyad Mahrez,Manchester City,0.05,,Blocked,9.0,Right Foot,,João Cancelo,Pass (Live),Rodri,Pass (Live)
20,90+3,João Cancelo,Manchester City,0.04,,Blocked,22.0,Right Foot,,Kevin De Bruyne,Pass (Dead),João Cancelo,Fouled
21,90+3,Aymeric Laporte,Manchester City,0.07,,Blocked,14.0,Right Foot,Volley,João Cancelo,Pass (Live),İlkay Gündoğan,Pass (Live)
22,90+3,Rodri,Manchester City,0.13,0.67,Goal,9.0,Left Foot,,Aymeric Laporte,Shot,,
0,2,Emmanuel Dennis,Watford,0.05,0.05,Saved,13.0,Left Foot,,Emmanuel Dennis,Take-On,Joshua King,Pass (Live)
1,17,Pierre Højbjerg,Tottenham,0.05,,Off Target,18.0,Right Foot,Volley,Emerson,Pass (Live),Eric Dier,Pass (Live)
2,19,Harry Kane,Tottenham,0.03,0.21,Saved,23.0,Right Foot,,,,,
3,22,Davinson Sánchez,Tottenham,0.04,,Off Target,11.0,Head,Deflected,Emerson,Pass (Live),Ben Davies,Pass (Live)
4,25,Ken Sema,Watford,0.04,0.05,Saved,22.0,Right Foot,,Joshua King,Pass (Live),Emmanuel Dennis,Pass (Live)
5,26,Sergio Reguilón,Tottenham,0.05,0.16,Saved,22.0,Left Foot,,Pierre Højbjerg,Pass (Live),Oliver Skipp,Pass (Live)
6,26,Ben Davies,Tottenham,0.01,,Blocked,33.0,Left Foot,,Pierre Højbjerg,Pass (Live),Sergio Reguilón,Shot
7,31,Harry Kane,Tottenham,0.08,,Off Target,21.0,Right Foot,,Oliver Skipp,Pass (Live),,
8,38,Son Heung-min,Tottenham,0.18,,Blocked,14.0,Left Foot,,Emerson,Pass (Live),Oliver Skipp,Pass (Live)
9,40,Pierre Højbjerg,Tottenham,0.02,0.1,Saved,15.0,Head,,Emerson,Pass (Live),Pierre Højbjerg,Pass (Live)
10,,,,,,,,,,,,,
11,46,Sergio Reguilón,Tottenham,0.05,,Blocked,11.0,Left Foot,,Harry Kane,Pass (Live),Pierre Højbjerg,Pass (Live)
12,50,Harry Kane,Tottenham,0.03,,Blocked,24.0,Right Foot,,Sergio Reguilón,Pass (Live),Pierre Højbjerg,Pass (Live)
13,51,Lucas Moura,Tottenham,0.03,0.1,Saved,22.0,Right Foot,,Emerson,Pass (Live),Sergio Reguilón,Pass (Live)
14,52,Harry Kane,Tottenham,0.03,0.05,Saved,28.0,Left Foot,,Son Heung-min,Pass (Live),Pierre Højbjerg,Pass (Live)
15,54,Joshua King,Watford,0.02,0.19,Saved,30.0,Right Foot,,Ken Sema,Pass (Live),Ken Sema,Tackle
16,55,João Pedro,Watford,0.05,0.21,Saved,15.0,Left Foot,,Joshua King,Shot,,
17,58,Joshua King,Watford,0.08,,Off Target,9.0,Head,,Imran Louza,Pass (Dead),Joshua King,Fouled
18,63,João Pedro,Watford,0.06,,Off Target,24.0,Right Foot,Free kick,João Pedro,Fouled,Moussa Sissoko,Pass (Live)
19,67,Emerson,Tottenham,0.06,,Off Target,15.0,Right Foot,,Ben Davies,Pass (Live),Harry Kane,Pass (Live)
20,67,Son Heung-min,Tottenham,0.33,,Off Target,8.0,Right Foot,,Emerson,Shot,,
21,72,Harry Kane,Tottenham,0.07,,Blocked,10.0,Head,,Emerson,Pass (Live),Lucas Moura,Pass (Live)
22,72,Son Heung-min,Tottenham,0.36,0.89,Saved,8.0,Right Foot,Volley,Lucas Moura,Pass (Live),Eric Dier,Pass (Live)
23,77,Son Heung-min,Tottenham,0.02,,Off Target,16.0,Right Foot,Volley,Ben Davies,Pass (Live),Pierre Højbjerg,Pass (Live)
24,82,Pierre Højbjerg,Tottenham,0.03,0.03,Saved,31.0,Right Foot,,Harry Kane,Pass (Live),Sergio Reguilón,Pass (Live)
25,82,Ben Davies,Tottenham,0.02,,Blocked,25.0,Left Foot,,Pierre Højbjerg,Pass (Live),Lucas Moura,Pass (Live)
26,90+6,Davinson Sánchez,Tottenham,0.68,0.84,Goal,4.0,Head,,Son Heung-min,Pass (Dead),Son Heung-min,Fouled
27,90+9,Harry Kane,Tottenham,0.1,0.07,Saved,9.0,Head,,Emerson,Pass (Live),Son Heung-min,Pass (Live)
0,1,Jeffrey Schlupp,Crystal Palace,0.26,,Woodwork,5.0,Right Foot,,Jordan Ayew,Pass (Live),Odsonne Édouard,Pass (Live)
1,7,Luka Milivojević,Crystal Palace,0.05,,Off Target,25.0,Right Foot,Free kick,Christian Benteke,Fouled,Jeffrey Schlupp,Pass (Live)
2,8,Jeffrey Schlupp,Crystal Palace,0.06,,Blocked,11.0,Right Foot,,Tyrick Mitchell,Pass (Live),Odsonne Édouard,Pass (Live)
3,12,Vladimír Coufal,West Ham,0.11,,Off Target,17.0,Right Foot,,Jarrod Bowen,Pass (Live),Ben Johnson,Pass (Live)
4,14,Michail Antonio,West Ham,0.22,0.1,Saved,8.0,Right Foot,Volley,Vladimír Coufal,Pass (Live),Ben Johnson,Pass (Live)
5,14,Saïd Benrahma,West Ham,0.03,0.05,Saved,10.0,Head,,Michail Antonio,Shot,,
6,16,Luka Milivojević,Crystal Palace,0.01,,Off Target,26.0,Right Foot,Volley,,,,
7,19,Saïd Benrahma,West Ham,0.14,,Off Target,8.0,Head,,Michail Antonio,Pass (Live),Manuel Lanzini,Pass (Live)
8,23,Michail Antonio,West Ham,0.61,0.66,Goal,5.0,Right Foot,,Saïd Benrahma,Pass (Live),Ben Johnson,Pass (Live)
9,25,Manuel Lanzini,West Ham,0.12,0.18,Goal,14.0,Left Foot,Volley,Manuel Lanzini,Take-On,Declan Rice,Pass (Live)
10,32,Odsonne Édouard,Crystal Palace,0.21,,Woodwork,13.0,Right Foot,,Jordan Ayew,Pass (Live),Odsonne Édouard,Pass (Live)
11,32,Christian Benteke,Crystal Palace,0.06,,Blocked,15.0,Right Foot,,Will Hughes,Pass (Live),Will Hughes,Pass (Live)
12,33,Jeffrey Schlupp,Crystal Palace,0.02,,Blocked,16.0,Left Foot,,Tyrick Mitchell,Pass (Live),Jeffrey Schlupp,Pass (Live)
13,33,Christian Benteke,Crystal Palace,0.08,0.06,Saved,9.0,Right Foot,,Jeffrey Schlupp,Shot,,
14,33,Christian Benteke,Crystal Palace,0.07,,Off Target,9.0,Head,,Luka Milivojević,Pass (Live),Jordan Ayew,Pass (Live)
15,38,Jordan Ayew,Crystal Palace,0.03,0.21,Saved,27.0,Right Foot,,Luka Milivojević,Pass (Live),,
16,40,Jarrod Bowen,West Ham,0.04,,Blocked,13.0,Right Foot,,Michail Antonio,Pass (Live),Vladimír Coufal,Pass (Dead)
17,42,Christian Benteke,Crystal Palace,0.11,0.07,Saved,16.0,Right Foot,,Joel Ward,Pass (Live),Jeffrey Schlupp,Pass (Live)
18,45,Will Hughes,Crystal Palace,0.04,,Off Target,25.0,Left Foot,,Odsonne Édouard,Pass (Live),Marc Guéhi,Pass (Live)
19,45+5,Manuel Lanzini (pen),West Ham,0.79,1.0,Goal,13.0,Right Foot,,,Fouled,Ben Johnson,Pass (Live)
20,,,,,,,,,,,,,
21,49,Tyrick Mitchell,Crystal Palace,0.08,,Blocked,14.0,Left Foot,,Odsonne Édouard,Pass (Live),Luka Milivojević,Pass (Live)
22,51,Odsonne Édouard,Crystal Palace,0.04,,Off Target,26.0,Left Foot,,Will Hughes,Pass (Live),Odsonne Édouard,Pass (Live)
23,53,Saïd Benrahma,West Ham,0.11,,Off Target,12.0,Right Foot,,Saïd Benrahma,Pass (Live),Arthur Masuaku,Pass (Live)
24,55,Odsonne Édouard,Crystal Palace,0.22,,Off Target,5.0,Left Foot,,Jordan Ayew,Pass (Live),Joachim Andersen,Pass (Live)
25,61,Jean-Philippe Mateta,Crystal Palace,0.07,0.04,Saved,10.0,Head,,Tyrick Mitchell,Pass (Live),Jordan Ayew,Pass (Live)
26,65,Michail Antonio,West Ham,0.01,,Off Target,30.0,Right Foot,Volley,Michail Antonio,Take-On,,
27,66,Odsonne Édouard,Crystal Palace,0.12,,Off Target,18.0,Left Foot,,Jean-Philippe Mateta,Pass (Live),Christian Benteke,Pass (Live)
28,74,Jean-Philippe Mateta,Crystal Palace,0.03,,Off Target,15.0,Head,,Tyrick Mitchell,Pass (Live),Will Hughes,Pass (Live)
29,79,Jordan Ayew,Crystal Palace,0.07,,Blocked,17.0,Right Foot,Volley,Tyrick Mitchell,Pass (Live),Jordan Ayew,Pass (Live)
30,83,Odsonne Édouard,Crystal Palace,0.66,0.67,Goal,5.0,Right Foot,Volley,Michael Olise,Pass (Live),Joachim Andersen,Pass (Live)
