,Unnamed: 0_level_0_Minute,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Squad,Unnamed: 3_level_0_xG,Unnamed: 4_level_0_PSxG,Unnamed: 5_level_0_Outcome,Unnamed: 6_level_0_Distance,Unnamed: 7_level_0_Body Part,Unnamed: 8_level_0_Notes,SCA 1_Player,SCA 1_Event,SCA 2_Player,SCA 2_Event
23,90+1,Bruno Fernandes,Manchester Utd,0.02,,Off Target,35.0,Right Foot,,Fred,Pass (Live),,
24,90+2,Edinson Cavani,Manchester Utd,0.1,0.16,Goal,10.0,Head,,Marcus Rashford,Pass (Live),Bruno Fernandes,Pass (Dead)
25,90+5,Bruno Fernandes,Manchester Utd,0.13,,Off Target,13.0,Right Foot,,Marcus Rashford,Pass (Live),Donny van de Beek,Pass (Live)
0,2,Hakim Ziyech,Chelsea,0.02,0.02,Saved,29.0,Left Foot,Volley,Reece James,Pass (Live),Timo Werner,Pass (Live)
1,9,Steven Bergwijn,Tottenham,0.07,,Off Target,13.0,Right Foot,,Harry Kane,Pass (Live),Sergio Reguilón,Pass (Live)
2,11,Steven Bergwijn,Tottenham,0.03,,Blocked,20.0,Right Foot,,Harry Kane,Pass (Live),Son Heung-min,Pass (Live)
3,15,Serge Aurier,Tottenham,0.01,,Off Target,34.0,Right Foot,Volley,Tanguy Ndombele,Pass (Live),Tanguy Ndombele,Take-On
4,15,Serge Aurier,Tottenham,0.02,0.08,Saved,24.0,Right Foot,,Serge Aurier,Pass (Live),Eric Dier,Pass (Live)
5,28,Mason Mount,Chelsea,0.05,,Off Target,25.0,Left Foot,,Mason Mount,Take-On,N'Golo Kanté,Pass (Live)
6,30,Harry Kane,Tottenham,0.06,,Off Target,28.0,Right Foot,Free kick,Sergio Reguilón,Fouled,Steven Bergwijn,Pass (Live)
7,36,Ben Chilwell,Chelsea,0.04,,Off Target,17.0,Right Foot,,Mason Mount,Pass (Live),Hakim Ziyech,Pass (Live)
8,38,Tammy Abraham,Chelsea,0.09,,Off Target,13.0,Right Foot,Volley,Hakim Ziyech,Pass (Live),N'Golo Kanté,Pass (Live)
9,44,Mateo Kovačić,Chelsea,0.02,,Blocked,33.0,Right Foot,,N'Golo Kanté,Pass (Live),Ben Chilwell,Pass (Live)
10,,,,,,,,,,,,,
11,48,Tammy Abraham,Chelsea,0.09,,Off Target,9.0,Head,,Reece James,Pass (Live),Hakim Ziyech,Pass (Live)
12,51,Tammy Abraham,Chelsea,0.1,,Off Target,11.0,Other,,Reece James,Pass (Live),Kurt Zouma,Pass (Live)
13,58,Ben Chilwell,Chelsea,0.12,,Blocked,8.0,Head,,Hakim Ziyech,Pass (Dead),Timo Werner,Fouled
14,64,Tammy Abraham,Chelsea,0.11,,Off Target,6.0,Other,,Timo Werner,Pass (Live),Hakim Ziyech,Pass (Live)
15,67,Hakim Ziyech,Chelsea,0.06,,Off Target,15.0,Left Foot,,Ben Chilwell,Pass (Live),,
16,69,Timo Werner,Chelsea,0.05,,Blocked,16.0,Right Foot,,Mason Mount,Pass (Live),Hakim Ziyech,Pass (Live)
17,81,Mason Mount,Chelsea,0.03,0.16,Saved,29.0,Right Foot,,N'Golo Kanté,Pass (Live),Christian Pulisic,Pass (Live)
18,90+2,Olivier Giroud,Chelsea,0.05,0.25,Saved,16.0,Left Foot,Volley,,,,
0,27,Leander Dendoncker,Wolves,0.45,,Woodwork,6.0,Head,,Adama Traoré,Pass (Live),Daniel Podence,Pass (Live)
1,27,Pedro Neto,Wolves,0.52,0.72,Goal,8.0,Right Foot,Deflected,Leander Dendoncker,Shot,,
2,30,Gabriel Magalhães,Arsenal,0.05,0.21,Goal,9.0,Head,,Willian,Pass (Live),Héctor Bellerín,Pass (Live)
3,33,Fábio Silva,Wolves,0.05,,Blocked,17.0,Right Foot,,Adama Traoré,Pass (Live),Willy Boly,Pass (Live)
4,34,Leander Dendoncker,Wolves,0.09,0.16,Saved,8.0,Head,,Pedro Neto,Pass (Dead),Fábio Silva,Shot
5,42,Pedro Neto,Wolves,0.04,0.05,Saved,21.0,Left Foot,Deflected,Adama Traoré,Pass (Live),Adama Traoré,Take-On
6,42,Daniel Podence,Wolves,0.43,0.78,Goal,10.0,Right Foot,,Daniel Podence,Take-On,Pedro Neto,Shot
7,45,David Luiz,Arsenal,0.05,,Off Target,35.0,Right Foot,Free kick,Willian,Fouled,Joe Willock,Pass (Live)
8,45+1,Fábio Silva,Wolves,0.11,0.08,Saved,11.0,Right Foot,,Nélson Semedo,Pass (Live),Daniel Podence,Pass (Live)
9,45+1,Pierre-Emerick Aubameyang,Arsenal,0.06,0.08,Saved,13.0,Right Foot,,David Luiz,Pass (Live),Granit Xhaka,Pass (Live)
10,45+4,Adama Traoré,Wolves,0.06,,Off Target,12.0,Right Foot,,Fábio Silva,Pass (Live),Pedro Neto,Pass (Live)
11,45+7,Pierre-Emerick Aubameyang,Arsenal,0.09,,Off Target,9.0,Head,,Héctor Bellerín,Pass (Live),Dani Ceballos,Pass (Live)
12,,,,,,,,,,,,,
13,50,Bukayo Saka,Arsenal,0.37,,Off Target,11.0,Left Foot,Volley,Héctor Bellerín,Pass (Live),Dani Ceballos,Pass (Live)
14,51,Fábio Silva,Wolves,0.18,,Blocked,8.0,Right Foot,,Pedro Neto,Pass (Live),Daniel Podence,Pass (Live)
15,52,João Moutinho,Wolves,0.04,,Blocked,21.0,Right Foot,,Pedro Neto,Pass (Live),João Moutinho,Pass (Live)
16,57,Willian,Arsenal,0.08,,Off Target,25.0,Right Foot,Free kick,Bukayo Saka,Fouled,Dani Ceballos,Pass (Live)
17,60,Daniel Podence,Wolves,0.07,,Blocked,11.0,Left Foot,,Daniel Podence,Take-On,,
18,64,Rob Holding,Arsenal,0.17,,Off Target,6.0,Head,,Bukayo Saka,Pass (Live),Willian,Pass (Live)
19,73,Pierre-Emerick Aubameyang,Arsenal,0.04,,Blocked,17.0,Right Foot,Deflected,,,,
20,74,Reiss Nelson,Arsenal,0.06,,Off Target,12.0,Right Foot,Volley,Bukayo Saka,Pass (Live),Joe Willock,Pass (Live)
21,80,Joe Willock,Arsenal,0.04,,Blocked,18.0,Right Foot,,Granit Xhaka,Pass (Live),Gabriel Magalhães,Pass (Live)
22,81,Pierre-Emerick Aubameyang,Arsenal,0.02,,Blocked,21.0,Right Foot,,Joe Willock,Shot,,
23,82,Pierre-Emerick Aubameyang,Arsenal,0.45,,Off Target,7.0,Head,,Reiss Nelson,Pass (Live),Héctor Bellerín,Pass (Live)
24,90+3,Kieran Tierney,Arsenal,0.04,,Blocked,18.0,Left Foot,,Rob Holding,Pass (Live),Dani Ceballos,Pass (Live)
0,11,Youri Tielemans,Leicester City,0.02,,Blocked,23.0,Right Foot,,Youri Tielemans,Take-On,Youri Tielemans,Pass (Live)
1,16,Ademola Lookman,Fulham,0.07,,Off Target,30.0,Right Foot,Free kick,Ademola Lookman,Fouled,,
2,19,James Maddison,Leicester City,0.09,,Blocked,22.0,Right Foot,Free kick,James Justin,Fouled,James Justin,Take-On
3,19,Youri Tielemans,Leicester City,0.03,,Woodwork,25.0,Left Foot,Volley,James Maddison,Shot,,
4,19,Wesley Fofana,Leicester City,0.22,,Woodwork,6.0,Right Foot,,Youri Tielemans,Shot,,
5,26,Jamie Vardy,Leicester City,0.08,0.35,Saved,7.0,Right Foot,,Dennis Praet,Pass (Live),James Justin,Pass (Live)
6,28,Antonee Robinson,Fulham,0.05,0.04,Saved,15.0,Left Foot,,Ivan Cavaleiro,Pass (Live),Ademola Lookman,Pass (Live)
7,30,Ademola Lookman,Fulham,0.54,0.91,Goal,14.0,Right Foot,,Andre-Frank Zambo Anguissa,Pass (Live),Andre-Frank Zambo Anguissa,Take-On
8,38,Ivan Cavaleiro (pen),Fulham,0.79,0.98,Goal,13.0,Right Foot,,Bobby Reid,Fouled,Ola Aina,Pass (Live)
9,41,Ivan Cavaleiro,Fulham,0.07,0.04,Saved,11.0,Left Foot,,Harrison Reed,Pass (Dead),Ruben Loftus-Cheek,Fouled
10,43,James Maddison,Leicester City,0.03,,Off Target,28.0,Left Foot,,Youri Tielemans,Pass (Live),Wesley Fofana,Pass (Live)
11,45+2,Dennis Praet,Leicester City,0.07,,Blocked,15.0,Left Foot,Volley,James Maddison,Fouled,James Justin,Pass (Live)
12,,,,,,,,,,,,,
13,48,Jamie Vardy,Leicester City,0.15,,Off Target,10.0,Left Foot,Volley,James Maddison,Pass (Dead),James Justin,Fouled
14,49,Andre-Frank Zambo Anguissa,Fulham,0.02,,Off Target,36.0,Right Foot,,Antonee Robinson,Pass (Live),Ivan Cavaleiro,Pass (Live)
15,58,Youri Tielemans,Leicester City,0.02,,Blocked,26.0,Right Foot,Volley,James Justin,Pass (Live),Youri Tielemans,Pass (Live)
16,58,Jamie Vardy,Leicester City,0.13,0.25,Saved,6.0,Left Foot,Volley,Cengiz Ünder,Pass (Live),Youri Tielemans,Shot
17,59,Ademola Lookman,Fulham,0.06,,Off Target,9.0,Head,,Ola Aina,Pass (Live),Ivan Cavaleiro,Pass (Live)
18,71,Ruben Loftus-Cheek,Fulham,0.12,,Blocked,17.0,Right Foot,,Ruben Loftus-Cheek,Take-On,Ademola Lookman,Pass (Live)
19,74,Ademola Lookman,Fulham,0.29,0.11,Saved,12.0,Left Foot,,Antonee Robinson,Pass (Live),Ivan Cavaleiro,Pass (Live)
20,81,Cengiz Ünder,Leicester City,0.02,,Blocked,23.0,Left Foot,Deflected,Cengiz Ünder,Take-On,Youri Tielemans,Pass (Live)
21,86,Harvey Barnes,Leicester City,0.11,0.34,Goal,12.0,Left Foot,,Jamie Vardy,Pass (Live),James Justin,Pass (Dead)
22,88,James Maddison,Leicester City,0.02,,Off Target,36.0,Right Foot,,Christian Fuchs,Pass (Live),Kelechi Iheanacho,Pass (Live)
23,90+2,Kelechi Iheanacho,Leicester City,0.06,,Blocked,15.0,Left Foot,,Harvey Barnes,Pass (Live),Cengiz Ünder,Pass (Live)
24,90+2,James Justin,Leicester City,0.01,,Off Target,32.0,Right Foot,,Kelechi Iheanacho,Shot,,
25,90+4,Kelechi Iheanacho,Leicester City,0.12,,Blocked,4.0,Left Foot,Volley,Cengiz Ünder,Pass (Live),James Justin,Pass (Live)
26,90+5,Ola Aina,Fulham,0.23,,Blocked,36.0,Left Foot,,Aleksandar Mitrović,Pass (Live),Aleksandar Mitrović,Take-On
0,2.0,Tomáš Souček,West Ham,0.1,,Blocked,14.0,Right Foot,,Arthur Masuaku,Pass (Dead),,
1,2.0,Angelo Ogbonna,West Ham,0.1,0.05,Goal,5.0,Head,,Jarrod Bowen,Pass (Dead),Tomáš Souček,Shot
2,18.0,Trézéguet,Aston Villa,0.04,,Blocked,16.0,Right Foot,,Jack Grealish,Pass (Live),Ollie Watkins,Pass (Live)
3,19.0,Ezri Konsa,Aston Villa,0.09,,Off Target,8.0,Head,,Matt Targett,Pass (Live),Jack Grealish,Pass (Dead)
4,22.0,Conor Hourihane,Aston Villa,0.09,0.36,Saved,27.0,Left Foot,Free kick,Trézéguet,Fouled,John McGinn,Pass (Live)
5,25.0,Jack Grealish,Aston Villa,0.03,0.47,Goal,24.0,Right Foot,Deflected,Matty Cash,Pass (Live),Douglas Luiz,Pass (Live)
6,31.0,Vladimír Coufal,West Ham,0.03,,Off Target,22.0,Right Foot,,Arthur Masuaku,Pass (Live),Michail Antonio,Pass (Live)
7,37.0,Ollie Watkins,Aston Villa,0.38,,Off Target,12.0,Right Foot,Volley,,,,
8,43.0,Conor Hourihane,Aston Villa,0.07,,Off Target,26.0,Left Foot,Free kick,Jack Grealish,Pass (Live),Conor Hourihane,Pass (Dead)
9,45.0,Jarrod Bowen,West Ham,0.04,,Blocked,25.0,Left Foot,,Declan Rice,Pass (Live),,
10,,,,,,,,,,,,,
11,46.0,Jarrod Bowen,West Ham,0.1,0.43,Goal,11.0,Other,,Saïd Benrahma,Pass (Live),Jarrod Bowen,Pass (Live)
12,48.0,John McGinn,Aston Villa,0.06,,Blocked,15.0,Right Foot,,Jack Grealish,Pass (Live),Conor Hourihane,Pass (Live)
13,50.0,Jack Grealish,Aston Villa,0.03,0.33,Saved,20.0,Left Foot,,Matt Targett,Pass (Live),,
14,55.0,Saïd Benrahma,West Ham,0.04,,Blocked,18.0,Right Foot,,Jarrod Bowen,Pass (Live),Pablo Fornals,Pass (Live)
15,61.0,Trézéguet,Aston Villa,0.05,,Off Target,15.0,Head,,Douglas Luiz,Pass (Live),Jack Grealish,Pass (Live)
16,63.0,Trézéguet,Aston Villa,0.64,0.76,Saved,7.0,Left Foot,,Ollie Watkins,Pass (Live),Jack Grealish,Pass (Live)
17,66.0,Ezri Konsa,Aston Villa,0.03,0.09,Saved,22.0,Right Foot,,Matt Targett,Pass (Live),Jack Grealish,Fouled
18,66.0,Ollie Watkins,Aston Villa,0.04,,Off Target,14.0,Head,,Matty Cash,Pass (Live),John McGinn,Pass (Live)
19,70.0,Ollie Watkins,Aston Villa,0.09,,Off Target,8.0,Head,,Jack Grealish,Pass (Live),Jack Grealish,Take-On
20,74.0,Ollie Watkins (pen),Aston Villa,0.79,,Woodwork,13.0,Right Foot,,Trézéguet,Fouled,John McGinn,Pass (Live)
21,87.0,Jack Grealish,Aston Villa,0.03,,Blocked,24.0,Right Foot,,Jack Grealish,Take-On,Jack Grealish,Take-On
22,89.0,Bertrand Traoré,Aston Villa,0.03,0.03,Saved,27.0,Left Foot,,Jack Grealish,Pass (Live),Jack Grealish,Take-On
0,3,Robbie Brady,Burnley,0.03,0.41,Goal,29.0,Right Foot,,Ashley Westwood,Pass (Live),,
1,7,James Rodríguez,Everton,0.03,,Blocked,23.0,Left Foot,,Abdoulaye Doucouré,Pass (Live),Alex Iwobi,Pass (Live)
2,10,Chris Wood,Burnley,0.05,,Blocked,18.0,Right Foot,,Matthew Lowton,Pass (Live),James Tarkowski,Pass (Live)
3,13,Dominic Calvert-Lewin,Everton,0.48,0.42,Saved,5.0,Right Foot,,Alex Iwobi,Pass (Live),Dominic Calvert-Lewin,Pass (Live)
4,18,Richarlison,Everton,0.04,0.09,Saved,17.0,Left Foot,,James Rodríguez,Pass (Live),Alex Iwobi,Pass (Live)
5,22,Josh Brownhill,Burnley,0.03,,Off Target,28.0,Right Foot,,Josh Brownhill,Take-On,Robbie Brady,Pass (Live)
6,31,André Gomes,Everton,0.02,,Off Target,30.0,Right Foot,,Abdoulaye Doucouré,Pass (Live),Abdoulaye Doucouré,Take-On
7,36,Richarlison,Everton,0.03,,Off Target,23.0,Left Foot,,Allan,Pass (Live),,
8,41,Chris Wood,Burnley,0.45,0.71,Saved,14.0,Left Foot,,Dwight McNeil,Pass (Live),Chris Wood,Pass (Live)
9,45+3,Dominic Calvert-Lewin,Everton,0.7,0.92,Goal,4.0,Right Foot,,Richarlison,Pass (Live),Allan,Pass (Live)
10,45+4,Dominic Calvert-Lewin,Everton,0.08,,Blocked,16.0,Left Foot,,André Gomes,Pass (Live),André Gomes,Take-On
11,,,,,,,,,,,,,
12,51,James Rodríguez,Everton,0.06,0.41,Saved,24.0,Left Foot,,Abdoulaye Doucouré,Pass (Live),Alex Iwobi,Pass (Live)
13,67,Robbie Brady,Burnley,0.04,,Blocked,18.0,Left Foot,Volley,Dwight McNeil,Take-On,Josh Brownhill,Pass (Live)
14,69,James Rodríguez,Everton,0.05,,Blocked,18.0,Left Foot,,Alex Iwobi,Pass (Live),André Gomes,Pass (Live)
15,78,Josh Brownhill,Burnley,0.09,,Blocked,11.0,Left Foot,,Josh Brownhill,Take-On,Chris Wood,Pass (Live)
16,80,Alex Iwobi,Everton,0.04,,Blocked,18.0,Right Foot,,Richarlison,Pass (Live),Abdoulaye Doucouré,Pass (Live)
17,80,André Gomes,Everton,0.03,,Off Target,26.0,Left Foot,,Alex Iwobi,Shot,,
18,82,Dominic Calvert-Lewin,Everton,0.23,0.5,Saved,16.0,Left Foot,,Richarlison,Pass (Live),,
19,83,Chris Wood,Burnley,0.07,0.08,Saved,10.0,Head,,Dwight McNeil,Pass (Dead),James Tarkowski,Pass (Live)
20,90+1,Gylfi Sigurðsson,Everton,0.41,0.56,Saved,13.0,Right Foot,,James Rodríguez,Pass (Live),Richarlison,Pass (Live)
21,90+2,Dwight McNeil,Burnley,0.04,,Off Target,21.0,Left Foot,,,,,
0,3.0,Raheem Sterling,Manchester City,0.28,0.3,Saved,10.0,Right Foot,,Riyad Mahrez,Pass (Live),,
1,3.0,Riyad Mahrez,Manchester City,0.05,,Blocked,14.0,Right Foot,Volley,Raheem Sterling,Shot,,
2,5.0,Raheem Sterling,Manchester City,0.37,0.82,Goal,11.0,Right Foot,,Kevin De Bruyne,Pass (Live),Kevin De Bruyne,Take-On
3,7.0,Ademola Lookman,Fulham,0.05,,Blocked,13.0,Right Foot,,Andre-Frank Zambo Anguissa,Pass (Live),Andre-Frank Zambo Anguissa,Take-On
4,8.0,Tosin Adarabioyo,Fulham,0.1,,Off Target,5.0,Head,,Harrison Reed,Pass (Dead),Ademola Lookman,Shot
5,11.0,João Cancelo,Manchester City,0.03,,Off Target,26.0,Left Foot,,Rodri,Pass (Live),Rúben Dias,Pass (Live)
6,16.0,İlkay Gündoğan,Manchester City,0.07,,Off Target,15.0,Right Foot,,João Cancelo,Pass (Live),Kevin De Bruyne,Pass (Live)
7,24.0,Rodri,Manchester City,0.02,,Off Target,32.0,Right Foot,,,,,
8,26.0,Kevin De Bruyne (pen),Manchester City,0.79,0.97,Goal,13.0,Right Foot,,Raheem Sterling,Fouled,João Cancelo,Pass (Live)
9,31.0,Andre-Frank Zambo Anguissa,Fulham,0.06,,Off Target,10.0,Head,,Harrison Reed,Pass (Dead),,
10,32.0,Raheem Sterling,Manchester City,0.29,0.16,Saved,11.0,Right Foot,Volley,Riyad Mahrez,Pass (Live),Raheem Sterling,Pass (Live)
11,45.0,Raheem Sterling,Manchester City,0.06,,Blocked,13.0,Left Foot,,Rodri,Pass (Live),,
12,,,,,,,,,,,,,
13,50.0,Kevin De Bruyne,Manchester City,0.08,,Woodwork,13.0,Left Foot,,Gabriel Jesus,Pass (Live),Gabriel Jesus,Take-On
14,50.0,Kevin De Bruyne,Manchester City,0.06,,Off Target,17.0,Right Foot,Volley,Kevin De Bruyne,Shot,,
15,57.0,Kevin De Bruyne,Manchester City,0.41,0.41,Saved,14.0,Left Foot,,Riyad Mahrez,Pass (Live),Rodri,Pass (Live)
16,65.0,Kevin De Bruyne,Manchester City,0.04,,Off Target,16.0,Right Foot,,Riyad Mahrez,Pass (Dead),İlkay Gündoğan,Pass (Live)
17,70.0,Rúben Dias,Manchester City,0.09,,Off Target,11.0,Left Foot,,João Cancelo,Pass (Live),Rodri,Pass (Live)
18,75.0,Ola Aina,Fulham,0.02,,Off Target,38.0,Left Foot,Volley,,,,
19,76.0,Ivan Cavaleiro,Fulham,0.03,0.42,Saved,21.0,Left Foot,,Andre-Frank Zambo Anguissa,Pass (Live),,
20,77.0,Rúben Dias,Manchester City,0.24,,Off Target,6.0,Left Foot,Volley,Kevin De Bruyne,Pass (Dead),Gabriel Jesus,Fouled
21,80.0,Ivan Cavaleiro,Fulham,0.03,,Off Target,25.0,Right Foot,,Mario Lemina,Pass (Live),Mario Lemina,Take-On
0,2,Jarrod Bowen,West Ham,0.05,,Blocked,15.0,Left Foot,,Arthur Masuaku,Pass (Live),Pablo Fornals,Pass (Live)
1,2,Pablo Fornals,West Ham,0.47,0.52,Saved,5.0,Right Foot,,Jarrod Bowen,Shot,,
2,2,Jarrod Bowen,West Ham,0.07,,Off Target,17.0,Left Foot,,Jarrod Bowen,Take-On,Vladimír Coufal,Pass (Live)
3,18,Anthony Martial,Manchester Utd,0.03,,Blocked,24.0,Right Foot,,Aaron Wan-Bissaka,Pass (Live),Mason Greenwood,Pass (Live)
4,32,Pablo Fornals,West Ham,0.17,,Off Target,6.0,Head,,Jarrod Bowen,Pass (Live),Jarrod Bowen,Take-On
5,32,Jarrod Bowen,West Ham,0.03,,Off Target,27.0,Left Foot,,Jarrod Bowen,Pass (Live),Vladimír Coufal,Pass (Live)
6,35,Pablo Fornals,West Ham,0.1,,Woodwork,13.0,Right Foot,,Sébastien Haller,Pass (Live),Jarrod Bowen,Pass (Live)
7,36,Paul Pogba,Manchester Utd,0.04,0.03,Saved,29.0,Right Foot,,Mason Greenwood,Pass (Live),Paul Pogba,Pass (Dead)
8,37,Jarrod Bowen,West Ham,0.04,,Blocked,11.0,Left Foot,,Sébastien Haller,Pass (Live),Fabián Balbuena,Pass (Live)
9,38,Declan Rice,West Ham,0.09,,Off Target,5.0,Head,,Aaron Cresswell,Pass (Dead),Jarrod Bowen,Shot
10,38,Tomáš Souček,West Ham,0.42,0.38,Goal,3.0,Right Foot,,Declan Rice,Shot,,
11,42,Fabián Balbuena,West Ham,0.08,,Blocked,12.0,Right Foot,,Aaron Cresswell,Pass (Dead),Sébastien Haller,Fouled
12,43,Sébastien Haller,West Ham,0.04,,Off Target,11.0,Head,,Vladimír Coufal,Pass (Live),Jarrod Bowen,Pass (Live)
13,44,Anthony Martial,Manchester Utd,0.06,0.35,Saved,18.0,Right Foot,,Alex Telles,Pass (Live),Anthony Martial,Pass (Live)
14,45+2,Sébastien Haller,West Ham,0.07,,Off Target,11.0,Right Foot,,Jarrod Bowen,Pass (Live),Fabián Balbuena,Pass (Live)
15,,,,,,,,,,,,,
16,52,Jarrod Bowen,West Ham,0.27,,Off Target,5.0,Left Foot,,Vladimír Coufal,Pass (Live),Sébastien Haller,Pass (Live)
17,53,Harry Maguire,Manchester Utd,0.02,0.21,Saved,35.0,Right Foot,,Anthony Martial,Pass (Live),,
18,54,Mason Greenwood,Manchester Utd,0.03,,Blocked,28.0,Right Foot,,Bruno Fernandes,Pass (Live),Paul Pogba,Pass (Live)
19,55,Scott McTominay,Manchester Utd,0.08,,Off Target,16.0,Right Foot,,Marcus Rashford,Pass (Live),Harry Maguire,Pass (Live)
20,60,Marcus Rashford,Manchester Utd,0.1,,Blocked,9.0,Left Foot,,Marcus Rashford,Take-On,Bruno Fernandes,Pass (Live)
21,65,Paul Pogba,Manchester Utd,0.03,0.43,Goal,29.0,Right Foot,,Bruno Fernandes,Pass (Live),Dean Henderson,Pass (Live)
22,68,Mason Greenwood,Manchester Utd,0.06,0.09,Goal,11.0,Left Foot,,Alex Telles,Pass (Live),Marcus Rashford,Pass (Live)
23,70,Marcus Rashford,Manchester Utd,0.05,,Off Target,16.0,Right Foot,,Bruno Fernandes,Pass (Live),Paul Pogba,Pass (Live)
24,71,Sébastien Haller,West Ham,0.05,,Blocked,15.0,Head,,Aaron Cresswell,Pass (Dead),Arthur Masuaku,Fouled
25,72,Marcus Rashford,Manchester Utd,0.39,,Woodwork,12.0,Right Foot,,Bruno Fernandes,Pass (Live),Harry Maguire,Pass (Live)
26,77,Mason Greenwood,Manchester Utd,0.06,,Off Target,12.0,Left Foot,,Bruno Fernandes,Pass (Live),Mason Greenwood,Pass (Live)
27,78,Marcus Rashford,Manchester Utd,0.48,0.49,Goal,16.0,Right Foot,,Juan Mata,Pass (Live),Bruno Fernandes,Pass (Live)
28,80,Saïd Benrahma,West Ham,0.02,,Off Target,21.0,Right Foot,,Saïd Benrahma,Pass (Live),Manuel Lanzini,Pass (Live)
29,82,Mason Greenwood,Manchester Utd,0.04,,Off Target,15.0,Left Foot,,Bruno Fernandes,Pass (Live),Alex Telles,Pass (Live)
30,84,Aaron Cresswell,West Ham,0.05,0.3,Saved,33.0,Left Foot,Free kick,Sébastien Haller,Fouled,Saïd Benrahma,Pass (Live)
31,85,Manuel Lanzini,West Ham,0.02,0.1,Saved,26.0,Right Foot,Volley,Aaron Cresswell,Shot,,
32,87,Declan Rice,West Ham,0.02,0.02,Saved,35.0,Right Foot,Deflected,Saïd Benrahma,Pass (Live),Aaron Cresswell,Pass (Live)
33,90+4,Mason Greenwood,Manchester Utd,0.19,,Off Target,19.0,Left Foot,,Bruno Fernandes,Pass (Live),Juan Mata,Pass (Live)
34,90+5,Saïd Benrahma,West Ham,0.03,0.03,Saved,28.0,Right Foot,,Sébastien Haller,Pass (Live),Declan Rice,Pass (Live)
0,1,Hakim Ziyech,Chelsea,0.05,0.04,Saved,11.0,Left Foot,,Thiago Silva,Pass (Live),Kai Havertz,Pass (Live)
1,2,Olivier Giroud,Chelsea,0.06,,Off Target,7.0,Head,,Mason Mount,Pass (Dead),Hakim Ziyech,Shot
2,4,Patrick Bamford,Leeds United,0.36,0.64,Goal,13.0,Left Foot,,Patrick Bamford,Take-On,Kalvin Phillips,Pass (Live)
3,7,Timo Werner,Chelsea,0.03,,Blocked,26.0,Right Foot,,Olivier Giroud,Pass (Live),Timo Werner,Pass (Live)
4,9,Olivier Giroud,Chelsea,0.07,,Blocked,7.0,Head,,Mason Mount,Pass (Dead),Timo Werner,Shot
5,9,Timo Werner,Chelsea,0.89,0.9,Saved,1.0,Right Foot,Volley,Olivier Giroud,Shot,,
6,13,Jack Harrison,Leeds United,0.13,,Off Target,9.0,Left Foot,,Raphinha,Pass (Live),Stuart Dallas,Pass (Live)
7,15,Patrick Bamford,Leeds United,0.07,,Off Target,10.0,Left Foot,,Mateusz Klich,Pass (Live),Jack Harrison,Pass (Live)
8,22,Olivier Giroud,Chelsea,0.04,,Off Target,21.0,Left Foot,,Olivier Giroud,Interception,,
9,23,Stuart Dallas,Leeds United,0.05,,Off Target,27.0,Right Foot,,Mateusz Klich,Pass (Live),Stuart Dallas,Pass (Live)
10,26,Patrick Bamford,Leeds United,0.04,0.14,Saved,21.0,Left Foot,Deflected,Raphinha,Pass (Live),Raphinha,Take-On
11,27,Olivier Giroud,Chelsea,0.42,0.72,Goal,6.0,Left Foot,Volley,Reece James,Pass (Live),Hakim Ziyech,Pass (Live)
12,42,Ben Chilwell,Chelsea,0.05,0.04,Saved,10.0,Head,,Mason Mount,Pass (Dead),Christian Pulisic,Pass (Live)
13,,,,,,,,,,,,,
14,51,Christian Pulisic,Chelsea,0.05,,Blocked,16.0,Right Foot,,Ben Chilwell,Pass (Live),Christian Pulisic,Pass (Live)
15,54,Kai Havertz,Chelsea,0.36,,Off Target,3.0,Head,,Reece James,Pass (Dead),Ben Chilwell,Fouled
16,57,Raphinha,Leeds United,0.04,,Blocked,18.0,Left Foot,Volley,Mateusz Klich,Pass (Dead),Jack Harrison,Pass (Live)
17,57,Raphinha,Leeds United,0.06,,Off Target,14.0,Left Foot,,Raphinha,Shot,,
18,60,Timo Werner,Chelsea,0.07,0.24,Saved,11.0,Right Foot,Deflected,Olivier Giroud,Pass (Live),N'Golo Kanté,Pass (Live)
19,60,Timo Werner,Chelsea,0.12,0.15,Saved,4.0,Right Foot,,Timo Werner,Shot,,
20,60,Mason Mount,Chelsea,0.21,,Blocked,4.0,Right Foot,,Timo Werner,Shot,,
21,61,Kurt Zouma,Chelsea,0.08,0.26,Goal,9.0,Head,,Mason Mount,Pass (Dead),Mason Mount,Shot
22,66,Christian Pulisic,Chelsea,0.03,,Blocked,24.0,Right Foot,,Christian Pulisic,Take-On,Kai Havertz,Pass (Live)
23,68,Olivier Giroud,Chelsea,0.59,,Off Target,6.0,Right Foot,,Christian Pulisic,Pass (Live),Mason Mount,Pass (Live)
24,71,Mason Mount,Chelsea,0.03,0.08,Saved,29.0,Right Foot,,Mateo Kovačić,Pass (Live),Mason Mount,Pass (Live)
25,76,Timo Werner,Chelsea,0.3,0.25,Saved,8.0,Right Foot,,Mason Mount,Pass (Live),,
26,77,Olivier Giroud,Chelsea,0.07,,Off Target,9.0,Head,,Mason Mount,Pass (Dead),Timo Werner,Shot
27,78,Ian Poveda,Leeds United,0.04,0.02,Saved,22.0,Left Foot,,Ian Poveda,Take-On,Luke Ayling,Pass (Live)
